country,log_beta_S,beta_S,log_posterior,posterior_weight,grid_half_width,grid_points,grid_tail_drop_target,grid_min_effective_points_target,grid_max_single_weight_target,grid_left_edge_drop,grid_right_edge_drop,grid_min_edge_drop,grid_effective_points,grid_max_weight
Thailand,-4.691483023383361,0.009173072183274653,-1192.9083429285174,1.1874920330523613e-13,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.691408439740765,0.00917375636992613,-1192.1536383181651,2.5257755352650836e-13,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.6913338560981686,0.00917444060760864,-1189.4230561797783,3.874998220737425e-12,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.691259272455572,0.009175124896325992,-1187.8171091180104,1.9307473818029866e-11,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.691184688812976,0.009175809236081994,-1188.655326331691,8.350112833187282e-12,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.69111010517038,0.009176493626880451,-1185.3007196426838,2.390999680253715e-10,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.691035521527784,0.00917717806872517,-1185.9117190247682,1.2978540537919076e-10,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.690960937885188,0.009177862561619959,-1182.626608817044,3.466818405688316e-09,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.690886354242592,0.009178547105568624,-1182.4780648875994,4.022007744315992e-09,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.690811770599995,0.009179231700574976,-1182.391528310315,4.385562054003727e-09,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.690737186957399,0.00917991634664282,-1181.3581200958429,1.2326186814936265e-08,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.690662603314803,0.009180601043775966,-1179.0343031046075,1.259069320911177e-07,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.690588019672207,0.009181285791978223,-1180.0519237531703,4.550955715517646e-08,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.690513436029611,0.0091819705912534,-1178.8028207399595,1.5870154526068503e-07,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.690438852387015,0.009182655441605306,-1178.1500256836202,3.048501732959274e-07,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.6903642687444185,0.009183340343037751,-1176.4895524799451,1.6040606901967998e-06,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.690289685101822,0.009184025295554545,-1175.939772307684,2.779631924758297e-06,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.690215101459226,0.009184710299159496,-1176.3117430152438,1.916207189550438e-06,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.69014051781663,0.009185395353856417,-1174.474750165402,1.2029243698470865e-05,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.690065934174034,0.00918608045964912,-1173.3570825579143,3.678198795255951e-05,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.689991350531438,0.009186765616541413,-1173.483515197591,3.2413520264284016e-05,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.689916766888842,0.0091874508245371,-1171.570068000874,0.00021964724432328953,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.689842183246246,0.00918813608364001,-1171.853570790614,0.00016542534986475427,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.68976759960365,0.009188821393853944,-1172.7493056879473,6.754439852024613e-05,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.689693015961054,0.009189506755182719,-1169.6544773387168,0.0014916131834653047,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.689618432318458,0.009190192167630142,-1170.5111221547904,0.0006333154698979053,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.689543848675862,0.00919087763120003,-1169.8836423916714,0.0011861267358826179,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.689469265033265,0.009191563145896194,-1169.7455549494546,0.0013617635627385198,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.689394681390669,0.009192248711722448,-1169.8101742302003,0.0012765502422069355,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.689320097748073,0.009192934328682605,-1167.8254133521648,0.009289848030611133,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.689245514105477,0.009193619996780481,-1167.1807163118049,0.017700966359435126,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.689170930462881,0.009194305716019887,-1167.7184808033605,0.010338292738448827,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.689096346820285,0.009194991486404638,-1167.479515947214,0.013128948472802236,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.6890217631776885,0.009195677307938552,-1166.1968400661733,0.047346622203077136,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.688947179535092,0.00919636318062544,-1167.7928852333591,0.009596997730098176,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.688872595892496,0.00919704910446912,-1167.5466185868488,0.012276869452294573,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.6887980122499,0.009197735079473407,-1166.0618610220754,0.05418881513880386,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.688723428607304,0.009198421105642115,-1166.0774910810833,0.05334842553890873,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.688648844964708,0.009199107182979064,-1165.2316960148935,0.12429273277210717,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.6885742613221115,0.009199793311488066,-1166.741396285184,0.0274657359206364,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.688499677679515,0.00920047949117294,-1164.8140091349044,0.18873169656163857,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.688425094036919,0.009201165722037503,-1166.615377027945,0.03115449443731777,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.688350510394323,0.009201852004085574,-1167.1792824177228,0.017726365876101505,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.688275926751727,0.009202538337320968,-1165.86311990861,0.06610309956809055,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.688201343109131,0.009203224721747503,-1167.8453400440155,0.009106564275730433,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.688126759466535,0.009203911157368998,-1165.492788170142,0.0957314979346782,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.688052175823938,0.009204597644189271,-1167.2185535635947,0.017043722990213242,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.687977592181342,0.009205284182212142,-1167.20210250642,0.017326429284422698,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.687903008538746,0.009205970771441429,-1166.028629113132,0.056019869109907715,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.68782842489615,0.009206657411880951,-1166.4015799492263,0.03858083294226796,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.687753841253554,0.00920734410353453,-1167.3074031075193,0.015594720678794943,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.687679257610958,0.00920803084640598,-1167.2845766072974,0.015954787471960444,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.6876046739683614,0.009208717640499128,-1167.1804355525019,0.017705936768124143,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.687530090325765,0.00920940448581779,-1167.7504642384747,0.010012870425330944,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.687455506683169,0.009210091382365788,-1168.8428049157983,0.0033586215293516268,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.687380923040573,0.009210778330146944,-1168.1318931773292,0.0068376381284355366,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.687306339397977,0.00921146532916508,-1168.8680652468086,0.0032748442138443835,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.687231755755381,0.009212152379424013,-1170.1991666972162,0.0008651683638132599,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.6871571721127845,0.009212839480927569,-1170.184282280216,0.000878142205022863,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.687082588470188,0.00921352663367957,-1170.9557448490075,0.0004059970836497429,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.687008004827593,0.00921421383768383,-1169.4219149768892,0.0018821609713705327,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.686933421184997,0.009214901092944185,-1172.04065105377,0.00013720000773710477,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.686858837542401,0.009215588399464453,-1173.7614034554967,2.4549398918221523e-05,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.686784253899805,0.009216275757248458,-1174.0257594979705,1.884657740693245e-05,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.686709670257208,0.00921696316630002,-1173.8168760910007,2.322466207299709e-05,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.686635086614612,0.009217650626622966,-1174.2006327673785,1.5822896839746576e-05,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.686560502972016,0.00921833813822112,-1174.1812515355089,1.6132555159015242e-05,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.68648591932942,0.009219025701098305,-1177.099689083345,8.714487190775643e-07,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.686411335686824,0.009219713315258346,-1176.1273284792555,2.304266365550252e-06,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.686336752044228,0.009220400980705068,-1177.0375160812434,9.273490419163649e-07,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.6862621684016315,0.009221088697442297,-1179.6520906331282,6.788095242706803e-08,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.686187584759035,0.009221776465473858,-1179.2799909659839,9.848016313981622e-08,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.686113001116439,0.009222464284803578,-1180.0180690809414,4.70766452506779e-08,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.686038417473843,0.009223152155435281,-1181.4083513768308,1.1722320126938118e-08,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.685963833831247,0.009223840077372794,-1182.3293709032266,4.666807416683557e-09,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
Thailand,-4.685889250188651,0.009224528050619947,-1182.3422957694106,4.606877681500641e-09,0.002983345703845702,81,20.0,10.0,0.2,28.094333793613032,24.91520875878996,24.91520875878996,12.212845951610086,0.18873169656163857
