country,log_beta_S,beta_S,log_posterior,posterior_weight,grid_half_width,grid_points,grid_tail_drop_target,grid_min_effective_points_target,grid_max_single_weight_target,grid_left_edge_drop,grid_right_edge_drop,grid_min_edge_drop,grid_effective_points,grid_max_weight
China,-4.6026993743805615,0.010024738665780972,-4282.965141089614,8.408890199971179e-20,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.602575427310744,0.010025981279771874,-4255.950795403091,4.538579483142895e-08,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.602451480240926,0.010027224047790682,-4265.89906545053,2.1699071930447366e-12,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.602327533171109,0.010028466969856493,-4283.995513296184,3.0009151638154426e-20,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.602203586101291,0.0100297100459884,-4261.810266587094,1.2947441083590777e-10,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.602079639031473,0.010030953276205509,-4266.781661058596,8.977073006725719e-13,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.601955691961655,0.0100321966605269,-4281.073760555776,5.573844014393338e-19,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.601831744891838,0.010033440198971687,-4266.23950952891,1.5437898272272926e-12,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.60170779782202,0.010034683891558973,-4277.937689071566,1.2827243857262852e-17,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.601583850752203,0.010035927738307865,-4269.511691146268,5.854607093826168e-14,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.601459903682385,0.01003717173923747,-4261.507242647857,1.7530147413909287e-10,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.601335956612568,0.010038415894366904,-4274.606925145494,3.5864579624615542e-16,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.60121200954275,0.010039660203715276,-4263.485149162104,2.4254464096163325e-11,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.6010880624729324,0.010040904667301705,-4284.099389127008,2.7048364975134925e-20,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.600964115403115,0.010042149285145309,-4264.3436026200725,1.0279454854600581e-11,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.600840168333297,0.010043394057265207,-4275.323336743495,1.751992089654167e-16,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.60071622126348,0.010044638983680526,-4263.908182595897,1.5888049980311268e-11,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.600592274193662,0.010045884064410388,-4276.457456687241,5.636248173639284e-17,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.600468327123844,0.010047129299473932,-4272.764789087434,2.2630558376835905e-15,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.600344380054026,0.01004837468889027,-4256.959363095683,1.655406141308003e-08,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.600220432984209,0.010049620232678544,-4266.716333114966,9.583106675212904e-13,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.600096485914391,0.010050865930857888,-4258.709632392367,2.8758899599528498e-09,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.599972538844574,0.010052111783447441,-4263.735839657093,1.887635710008459e-11,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.599848591774756,0.010053357790466342,-4267.076405326435,6.685423875800495e-13,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.5997246447049385,0.010054603951933734,-4239.048494769356,0.9942505553835048,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.599600697635121,0.01005585026786876,-4263.30514176522,2.9038080339668055e-11,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.599476750565303,0.010057096738290569,-4283.180987236993,6.776382167654766e-20,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.599352803495486,0.010058343363218309,-4258.6997675732555,2.9044004885889287e-09,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.599228856425668,0.010059590142671134,-4276.425567872016,5.818877896929459e-17,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.599104909355851,0.010060837076668194,-4275.139151236567,2.106312913101643e-16,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.598980962286033,0.010062084165228649,-4262.546527197586,6.200547275546507e-11,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.598857015216215,0.010063331408371665,-4267.5251995708495,4.267957481073985e-13,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.598733068146397,0.010064578806116387,-4265.945288485579,2.0718902677322697e-12,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.59860912107658,0.010065826358481985,-4257.600538976771,8.71857313506995e-09,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.598485174006762,0.010067074065487628,-4261.231502100133,2.3096074219055292e-10,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.5983612269369445,0.010068321927152481,-4247.921359174093,0.00013933486225637328,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.598237279867127,0.01006956994349572,-4261.4260468805305,1.9012903409133678e-10,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.598113332797309,0.010070818114536511,-4249.684276117624,2.3902024761344938e-05,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.597989385727492,0.010072066440294037,-4264.531400078509,8.519432839366692e-12,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.597865438657674,0.010073314920787469,-4272.944195277082,1.8913859191203275e-15,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.597741491587857,0.010074563556035991,-4254.96173444747,1.2202917097851146e-07,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.597617544518039,0.010075812346058786,-4252.411768380873,1.5627872256461547e-06,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.597493597448222,0.010077061290875038,-4256.527469894926,2.5496078985762125e-08,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.597369650378404,0.010078310390503935,-4261.890765217799,1.1946036362275583e-10,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.597245703308586,0.010079559644964674,-4263.044830138104,3.767209786972856e-11,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.597121756238768,0.01008080905427643,-4267.991884723462,2.6763400776556405e-13,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.5969978091689505,0.010082058618458407,-4260.322044346743,5.73469929701977e-10,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.596873862099133,0.010083308337529804,-4244.230641976154,0.005583646378847213,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.596749915029315,0.010084558211509815,-4264.688807203485,7.278629911301748e-12,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.596625967959498,0.010085808240417646,-4265.653167071192,2.774811391310643e-12,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.59650202088968,0.0100870584242725,-4258.916119439303,2.339354720101769e-09,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.596378073819863,0.010088308763093584,-4254.234958569903,2.52405267499865e-07,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.596254126750045,0.010089559256900103,-4258.394743103423,3.940278738344153e-09,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.596130179680228,0.010090809905711274,-4260.227452846333,6.303637304174038e-10,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.59600623261041,0.010092060709546307,-4254.8653376169605,1.3437803074952783e-07,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.5958822855405925,0.010093311668424417,-4273.594810120571,9.867831275645314e-16,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.595758338470775,0.010094562782364825,-4260.06609175723,7.407462261114543e-10,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.595634391400957,0.010095814051386752,-4265.855189880828,2.2672325984956704e-12,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.595510444331139,0.010097065475509428,-4259.41695083266,1.4177111959064592e-09,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.595386497261321,0.010098317054752061,-4253.834536386537,3.7670341622030933e-07,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.595262550191504,0.010099568789133888,-4262.409060434703,7.114282059770404e-11,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.595138603121686,0.01010082067867414,-4265.046576389063,5.0894687811619655e-12,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.595014656051869,0.010102072723392048,-4266.295648704899,1.4595105562726576e-12,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.594890708982051,0.010103324923306848,-4265.365612302035,3.699277561550337e-12,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
China,-4.594766761912234,0.010104577278437778,-4260.919138408717,3.156428775815753e-10,0.0049578827927050095,81,20.0,10.0,0.2,45.15570747325455,21.870643639361333,21.870643639361333,1.0115668993080331,0.9942505553835048
