"country","contactdata_country","data_source","source_age_bin","target_age_bin","contacts_per_day"
"China","China","2020","[20,25)","[70,75)",0.2151
"China","China","2020","[25,30)","[70,75)",0.20529
"China","China","2020","[30,35)","[70,75)",0.20925
"China","China","2020","[35,40)","[70,75)",0.28751
"China","China","2020","[40,45)","[70,75)",0.28438
"China","China","2020","[45,50)","[70,75)",0.27995
"China","China","2020","[50,55)","[70,75)",0.27185
"China","China","2020","[55,60)","[70,75)",0.25253
"China","China","2020","[60,65)","[70,75)",0.36569
"China","China","2020","[65,70)","[70,75)",0.38627
"China","China","2020","[70,75)","[70,75)",0.69457
"China","China","2020","[75,80)","[70,75)",0.44646
"China","China","2020","[00,05)","[75,80)",0.15956
"China","China","2020","[05,10)","[75,80)",0.1595
"China","China","2020","[10,15)","[75,80)",0.16969
"China","China","2020","[15,20)","[75,80)",0.14673
"China","China","2020","[20,25)","[75,80)",0.16646
"China","China","2020","[25,30)","[75,80)",0.15568
"China","China","2020","[30,35)","[75,80)",0.17465
"China","China","2020","[35,40)","[75,80)",0.18468
"China","China","2020","[40,45)","[75,80)",0.22199
"China","China","2020","[45,50)","[75,80)",0.21676
"China","China","2020","[50,55)","[75,80)",0.22332
"China","China","2020","[55,60)","[75,80)",0.19747
"China","China","2020","[60,65)","[75,80)",0.20926
"China","China","2020","[65,70)","[75,80)",0.21287
"China","China","2020","[70,75)","[75,80)",0.28352
"China","China","2020","[75,80)","[75,80)",0.28062
"United_Kingdom","United Kingdom","2020","[00,05)","[00,05)",2.95985
"United_Kingdom","United Kingdom","2020","[05,10)","[00,05)",0.70262
"United_Kingdom","United Kingdom","2020","[10,15)","[00,05)",0.51245
"United_Kingdom","United Kingdom","2020","[15,20)","[00,05)",0.36179
"United_Kingdom","United Kingdom","2020","[20,25)","[00,05)",0.62127
"United_Kingdom","United Kingdom","2020","[25,30)","[00,05)",0.86379
"United_Kingdom","United Kingdom","2020","[30,35)","[00,05)",0.76707
"United_Kingdom","United Kingdom","2020","[35,40)","[00,05)",0.9171
"United_Kingdom","United Kingdom","2020","[40,45)","[00,05)",0.41038
"United_Kingdom","United Kingdom","2020","[45,50)","[00,05)",0.33713
"United_Kingdom","United Kingdom","2020","[50,55)","[00,05)",0.38495
"United_Kingdom","United Kingdom","2020","[55,60)","[00,05)",0.20745
"United_Kingdom","United Kingdom","2020","[60,65)","[00,05)",0.18449
"United_Kingdom","United Kingdom","2020","[65,70)","[00,05)",0.21783
"United_Kingdom","United Kingdom","2020","[70,75)","[00,05)",0.20615
"United_Kingdom","United Kingdom","2020","[75,80)","[00,05)",0.16758
"United_Kingdom","United Kingdom","2020","[00,05)","[05,10)",1.3244
"United_Kingdom","United Kingdom","2020","[05,10)","[05,10)",6.77964
"United_Kingdom","United Kingdom","2020","[10,15)","[05,10)",1.32805
"United_Kingdom","United Kingdom","2020","[15,20)","[05,10)",0.84329
"United_Kingdom","United Kingdom","2020","[20,25)","[05,10)",0.66683
"United_Kingdom","United Kingdom","2020","[25,30)","[05,10)",0.9396
"United_Kingdom","United Kingdom","2020","[30,35)","[05,10)",0.97025
"United_Kingdom","United Kingdom","2020","[35,40)","[05,10)",1.53716
"United_Kingdom","United Kingdom","2020","[40,45)","[05,10)",1.10007
"United_Kingdom","United Kingdom","2020","[45,50)","[05,10)",0.3051
"United_Kingdom","United Kingdom","2020","[50,55)","[05,10)",0.49522
"United_Kingdom","United Kingdom","2020","[55,60)","[05,10)",0.24755
"United_Kingdom","United Kingdom","2020","[60,65)","[05,10)",0.21196
"United_Kingdom","United Kingdom","2020","[65,70)","[05,10)",0.34725
"United_Kingdom","United Kingdom","2020","[70,75)","[05,10)",0.17607
"United_Kingdom","United Kingdom","2020","[75,80)","[05,10)",0.13701
"United_Kingdom","United Kingdom","2020","[00,05)","[10,15)",0.62791
"United_Kingdom","United Kingdom","2020","[05,10)","[10,15)",1.57503
"United_Kingdom","United Kingdom","2020","[10,15)","[10,15)",7.50619
"United_Kingdom","United Kingdom","2020","[15,20)","[10,15)",2.06005
"United_Kingdom","United Kingdom","2020","[20,25)","[10,15)",0.36527
"United_Kingdom","United Kingdom","2020","[25,30)","[10,15)",0.34567
"United_Kingdom","United Kingdom","2020","[30,35)","[10,15)",0.62396
"United_Kingdom","United Kingdom","2020","[35,40)","[10,15)",0.85122
"United_Kingdom","United Kingdom","2020","[40,45)","[10,15)",1.17433
"United_Kingdom","United Kingdom","2020","[45,50)","[10,15)",0.89906
"United_Kingdom","United Kingdom","2020","[50,55)","[10,15)",0.40375
"United_Kingdom","United Kingdom","2020","[55,60)","[10,15)",0.39696
"United_Kingdom","United Kingdom","2020","[60,65)","[10,15)",0.24098
"United_Kingdom","United Kingdom","2020","[65,70)","[10,15)",0.41948
"United_Kingdom","United Kingdom","2020","[70,75)","[10,15)",0.40609
"United_Kingdom","United Kingdom","2020","[75,80)","[10,15)",0.16562
"United_Kingdom","United Kingdom","2020","[00,05)","[15,20)",0.42016
"United_Kingdom","United Kingdom","2020","[05,10)","[15,20)",0.45737
"United_Kingdom","United Kingdom","2020","[10,15)","[15,20)",1.31161
"United_Kingdom","United Kingdom","2020","[15,20)","[15,20)",9.91627
"United_Kingdom","United Kingdom","2020","[20,25)","[15,20)",1.70411
"United_Kingdom","United Kingdom","2020","[25,30)","[15,20)",0.74754
"United_Kingdom","United Kingdom","2020","[30,35)","[15,20)",0.45155
"United_Kingdom","United Kingdom","2020","[35,40)","[15,20)",0.6388
"United_Kingdom","United Kingdom","2020","[40,45)","[15,20)",1.09506
"United_Kingdom","United Kingdom","2020","[45,50)","[15,20)",1.26328
"United_Kingdom","United Kingdom","2020","[50,55)","[15,20)",0.84117
"United_Kingdom","United Kingdom","2020","[55,60)","[15,20)",0.43665
"United_Kingdom","United Kingdom","2020","[60,65)","[15,20)",0.23524
"United_Kingdom","United Kingdom","2020","[65,70)","[15,20)",0.5695
"United_Kingdom","United Kingdom","2020","[70,75)","[15,20)",0.62719
"United_Kingdom","United Kingdom","2020","[75,80)","[15,20)",0.13701
"United_Kingdom","United Kingdom","2020","[00,05)","[20,25)",0.48292
"United_Kingdom","United Kingdom","2020","[05,10)","[20,25)",0.35022
"United_Kingdom","United Kingdom","2020","[10,15)","[20,25)",0.31175
"United_Kingdom","United Kingdom","2020","[15,20)","[20,25)",1.22202
"United_Kingdom","United Kingdom","2020","[20,25)","[20,25)",3.1365
"United_Kingdom","United Kingdom","2020","[25,30)","[20,25)",1.51796
"United_Kingdom","United Kingdom","2020","[30,35)","[20,25)",0.85813
"United_Kingdom","United Kingdom","2020","[35,40)","[20,25)",0.65525
"United_Kingdom","United Kingdom","2020","[40,45)","[20,25)",0.75726
"United_Kingdom","United Kingdom","2020","[45,50)","[20,25)",0.90005
"United_Kingdom","United Kingdom","2020","[50,55)","[20,25)",1.07475
"United_Kingdom","United Kingdom","2020","[55,60)","[20,25)",0.73475
"United_Kingdom","United Kingdom","2020","[60,65)","[20,25)",0.57888
"United_Kingdom","United Kingdom","2020","[65,70)","[20,25)",0.44799
"United_Kingdom","United Kingdom","2020","[70,75)","[20,25)",0.48554
"United_Kingdom","United Kingdom","2020","[75,80)","[20,25)",0.16478
"United_Kingdom","United Kingdom","2020","[00,05)","[25,30)",0.92913
"United_Kingdom","United Kingdom","2020","[05,10)","[25,30)",0.70913
"United_Kingdom","United Kingdom","2020","[10,15)","[25,30)",0.53713
"United_Kingdom","United Kingdom","2020","[15,20)","[25,30)",1.04428
"United_Kingdom","United Kingdom","2020","[20,25)","[25,30)",1.30493
"United_Kingdom","United Kingdom","2020","[25,30)","[25,30)",1.90671
"United_Kingdom","United Kingdom","2020","[30,35)","[25,30)",1.05979
"United_Kingdom","United Kingdom","2020","[35,40)","[25,30)",0.78368
"United_Kingdom","United Kingdom","2020","[40,45)","[25,30)",0.713
"United_Kingdom","United Kingdom","2020","[45,50)","[25,30)",0.97248
"United_Kingdom","United Kingdom","2020","[50,55)","[25,30)",0.92793
"United_Kingdom","United Kingdom","2020","[55,60)","[25,30)",0.94784
"United_Kingdom","United Kingdom","2020","[60,65)","[25,30)",0.70256
"United_Kingdom","United Kingdom","2020","[65,70)","[25,30)",0.79578
"United_Kingdom","United Kingdom","2020","[70,75)","[25,30)",0.38674
"United_Kingdom","United Kingdom","2020","[75,80)","[25,30)",0.21718
"United_Kingdom","United Kingdom","2020","[00,05)","[30,35)",1.17577
"United_Kingdom","United Kingdom","2020","[05,10)","[30,35)",1.06146
"United_Kingdom","United Kingdom","2020","[10,15)","[30,35)",0.67833
"United_Kingdom","United Kingdom","2020","[15,20)","[30,35)",0.67776
"United_Kingdom","United Kingdom","2020","[20,25)","[30,35)",0.97116
"United_Kingdom","United Kingdom","2020","[25,30)","[30,35)",1.29293
"United_Kingdom","United Kingdom","2020","[30,35)","[30,35)",1.73748
"United_Kingdom","United Kingdom","2020","[35,40)","[30,35)",0.88688
"United_Kingdom","United Kingdom","2020","[40,45)","[30,35)",1.00271
"United_Kingdom","United Kingdom","2020","[45,50)","[30,35)",0.9308
"United_Kingdom","United Kingdom","2020","[50,55)","[30,35)",0.86663
"United_Kingdom","United Kingdom","2020","[55,60)","[30,35)",0.59756
"United_Kingdom","United Kingdom","2020","[60,65)","[30,35)",0.75762
"United_Kingdom","United Kingdom","2020","[65,70)","[30,35)",0.54091
"United_Kingdom","United Kingdom","2020","[70,75)","[30,35)",0.29767
"United_Kingdom","United Kingdom","2020","[75,80)","[30,35)",0.44824
"United_Kingdom","United Kingdom","2020","[00,05)","[35,40)",1.27876
"United_Kingdom","United Kingdom","2020","[05,10)","[35,40)",1.14105
"United_Kingdom","United Kingdom","2020","[10,15)","[35,40)",1.38636
"United_Kingdom","United Kingdom","2020","[15,20)","[35,40)",1.22617
"United_Kingdom","United Kingdom","2020","[20,25)","[35,40)",0.84729
"United_Kingdom","United Kingdom","2020","[25,30)","[35,40)",0.89622
"United_Kingdom","United Kingdom","2020","[30,35)","[35,40)",1.63188
"United_Kingdom","United Kingdom","2020","[35,40)","[35,40)",1.54729
"United_Kingdom","United Kingdom","2020","[40,45)","[35,40)",1.47405
"United_Kingdom","United Kingdom","2020","[45,50)","[35,40)",1.07702
"United_Kingdom","United Kingdom","2020","[50,55)","[35,40)",0.78432
"United_Kingdom","United Kingdom","2020","[55,60)","[35,40)",0.66404
"United_Kingdom","United Kingdom","2020","[60,65)","[35,40)",0.82471
"United_Kingdom","United Kingdom","2020","[65,70)","[35,40)",0.83515
"United_Kingdom","United Kingdom","2020","[70,75)","[35,40)",0.21121
"United_Kingdom","United Kingdom","2020","[75,80)","[35,40)",0.35118
"United_Kingdom","United Kingdom","2020","[00,05)","[40,45)",0.66299
"United_Kingdom","United Kingdom","2020","[05,10)","[40,45)",1.08549
"United_Kingdom","United Kingdom","2020","[10,15)","[40,45)",1.28676
"United_Kingdom","United Kingdom","2020","[15,20)","[40,45)",1.04266
"United_Kingdom","United Kingdom","2020","[20,25)","[40,45)",0.82964
"United_Kingdom","United Kingdom","2020","[25,30)","[40,45)",0.9794
"United_Kingdom","United Kingdom","2020","[30,35)","[40,45)",0.86122
"United_Kingdom","United Kingdom","2020","[35,40)","[40,45)",1.28629
"United_Kingdom","United Kingdom","2020","[40,45)","[40,45)",1.58815
"United_Kingdom","United Kingdom","2020","[45,50)","[40,45)",1.34297
"United_Kingdom","United Kingdom","2020","[50,55)","[40,45)",0.91283
"United_Kingdom","United Kingdom","2020","[55,60)","[40,45)",0.62955
"United_Kingdom","United Kingdom","2020","[60,65)","[40,45)",0.92184
"United_Kingdom","United Kingdom","2020","[65,70)","[40,45)",0.7423
"United_Kingdom","United Kingdom","2020","[70,75)","[40,45)",0.84441
"United_Kingdom","United Kingdom","2020","[75,80)","[40,45)",0.53306
"United_Kingdom","United Kingdom","2020","[00,05)","[45,50)",0.38289
"United_Kingdom","United Kingdom","2020","[05,10)","[45,50)",0.56583
"United_Kingdom","United Kingdom","2020","[10,15)","[45,50)",0.60747
"United_Kingdom","United Kingdom","2020","[15,20)","[45,50)",0.9668
"United_Kingdom","United Kingdom","2020","[20,25)","[45,50)",1.03422
"United_Kingdom","United Kingdom","2020","[25,30)","[45,50)",1.01643
"United_Kingdom","United Kingdom","2020","[30,35)","[45,50)",0.73916
"United_Kingdom","United Kingdom","2020","[35,40)","[45,50)",0.85966
"United_Kingdom","United Kingdom","2020","[40,45)","[45,50)",1.31493
"United_Kingdom","United Kingdom","2020","[45,50)","[45,50)",1.97207
"United_Kingdom","United Kingdom","2020","[50,55)","[45,50)",0.69205
"United_Kingdom","United Kingdom","2020","[55,60)","[45,50)",0.75954
"United_Kingdom","United Kingdom","2020","[60,65)","[45,50)",0.65356
"United_Kingdom","United Kingdom","2020","[65,70)","[45,50)",0.58187
"United_Kingdom","United Kingdom","2020","[70,75)","[45,50)",0.69281
"United_Kingdom","United Kingdom","2020","[75,80)","[45,50)",0.22181
"United_Kingdom","United Kingdom","2020","[00,05)","[50,55)",0.34705
"United_Kingdom","United Kingdom","2020","[05,10)","[50,55)",0.41537
"United_Kingdom","United Kingdom","2020","[10,15)","[50,55)",0.47778
"United_Kingdom","United Kingdom","2020","[15,20)","[50,55)",0.56977
"United_Kingdom","United Kingdom","2020","[20,25)","[50,55)",0.50676
"United_Kingdom","United Kingdom","2020","[25,30)","[50,55)",0.83572
"United_Kingdom","United Kingdom","2020","[30,35)","[50,55)",0.66415
"United_Kingdom","United Kingdom","2020","[35,40)","[50,55)",0.62217
"United_Kingdom","United Kingdom","2020","[40,45)","[50,55)",0.7158
"United_Kingdom","United Kingdom","2020","[45,50)","[50,55)",0.94511
"United_Kingdom","United Kingdom","2020","[50,55)","[50,55)",0.88437
"United_Kingdom","United Kingdom","2020","[55,60)","[50,55)",1.1406
"United_Kingdom","United Kingdom","2020","[60,65)","[50,55)",0.62237
"United_Kingdom","United Kingdom","2020","[65,70)","[50,55)",0.63676
"United_Kingdom","United Kingdom","2020","[70,75)","[50,55)",0.37488
"United_Kingdom","United Kingdom","2020","[75,80)","[50,55)",0.97734
"United_Kingdom","United Kingdom","2020","[00,05)","[55,60)",0.27892
"United_Kingdom","United Kingdom","2020","[05,10)","[55,60)",0.25842
"United_Kingdom","United Kingdom","2020","[10,15)","[55,60)",0.32125
"United_Kingdom","United Kingdom","2020","[15,20)","[55,60)",0.44609
"United_Kingdom","United Kingdom","2020","[20,25)","[55,60)",0.46848
"United_Kingdom","United Kingdom","2020","[25,30)","[55,60)",0.57175
"United_Kingdom","United Kingdom","2020","[30,35)","[55,60)",0.73784
"United_Kingdom","United Kingdom","2020","[35,40)","[55,60)",0.55222
"United_Kingdom","United Kingdom","2020","[40,45)","[55,60)",0.64842
"United_Kingdom","United Kingdom","2020","[45,50)","[55,60)",0.53703
"United_Kingdom","United Kingdom","2020","[50,55)","[55,60)",0.84218
"United_Kingdom","United Kingdom","2020","[55,60)","[55,60)",1.23858
"United_Kingdom","United Kingdom","2020","[60,65)","[55,60)",0.94344
"United_Kingdom","United Kingdom","2020","[65,70)","[55,60)",0.88162
"United_Kingdom","United Kingdom","2020","[70,75)","[55,60)",0.43745
"United_Kingdom","United Kingdom","2020","[75,80)","[55,60)",0.13701
"United_Kingdom","United Kingdom","2020","[00,05)","[60,65)",0.27842
"United_Kingdom","United Kingdom","2020","[05,10)","[60,65)",0.2629
"United_Kingdom","United Kingdom","2020","[10,15)","[60,65)",0.19726
"United_Kingdom","United Kingdom","2020","[15,20)","[60,65)",0.32907
"United_Kingdom","United Kingdom","2020","[20,25)","[60,65)",0.24251
"United_Kingdom","United Kingdom","2020","[25,30)","[60,65)",0.42828
"United_Kingdom","United Kingdom","2020","[30,35)","[60,65)",0.44712
"United_Kingdom","United Kingdom","2020","[35,40)","[60,65)",0.39228
"United_Kingdom","United Kingdom","2020","[40,45)","[60,65)",0.45362
"United_Kingdom","United Kingdom","2020","[45,50)","[60,65)",0.58194
"United_Kingdom","United Kingdom","2020","[50,55)","[60,65)",0.46894
"United_Kingdom","United Kingdom","2020","[55,60)","[60,65)",0.74978
"United_Kingdom","United Kingdom","2020","[60,65)","[60,65)",0.76767
"United_Kingdom","United Kingdom","2020","[65,70)","[60,65)",0.95315
"United_Kingdom","United Kingdom","2020","[70,75)","[60,65)",0.6079
"United_Kingdom","United Kingdom","2020","[75,80)","[60,65)",0.79284
"United_Kingdom","United Kingdom","2020","[00,05)","[65,70)",0.196
"United_Kingdom","United Kingdom","2020","[05,10)","[65,70)",0.18278
"United_Kingdom","United Kingdom","2020","[10,15)","[65,70)",0.17874
"United_Kingdom","United Kingdom","2020","[15,20)","[65,70)",0.24377
"United_Kingdom","United Kingdom","2020","[20,25)","[65,70)",0.27826
"United_Kingdom","United Kingdom","2020","[25,30)","[65,70)",0.30494
"United_Kingdom","United Kingdom","2020","[30,35)","[65,70)",0.21833
"United_Kingdom","United Kingdom","2020","[35,40)","[65,70)",0.31186
"United_Kingdom","United Kingdom","2020","[40,45)","[65,70)",0.262
"United_Kingdom","United Kingdom","2020","[45,50)","[65,70)",0.25045
"United_Kingdom","United Kingdom","2020","[50,55)","[65,70)",0.32069
"United_Kingdom","United Kingdom","2020","[55,60)","[65,70)",0.36495
"United_Kingdom","United Kingdom","2020","[60,65)","[65,70)",0.37556
"United_Kingdom","United Kingdom","2020","[65,70)","[65,70)",0.95666
"United_Kingdom","United Kingdom","2020","[70,75)","[65,70)",0.8185
"United_Kingdom","United Kingdom","2020","[75,80)","[65,70)",0.13701
"United_Kingdom","United Kingdom","2020","[00,05)","[70,75)",0.18348
"United_Kingdom","United Kingdom","2020","[05,10)","[70,75)",0.17154
"United_Kingdom","United Kingdom","2020","[10,15)","[70,75)",0.18337
"United_Kingdom","United Kingdom","2020","[15,20)","[70,75)",0.16112
"United_Kingdom","United Kingdom","2020","[20,25)","[70,75)",0.18114
"United_Kingdom","United Kingdom","2020","[25,30)","[70,75)",0.22579
"United_Kingdom","United Kingdom","2020","[30,35)","[70,75)",0.17431
"United_Kingdom","United Kingdom","2020","[35,40)","[70,75)",0.28383
"United_Kingdom","United Kingdom","2020","[40,45)","[70,75)",0.29508
"United_Kingdom","United Kingdom","2020","[45,50)","[70,75)",0.28954
"United_Kingdom","United Kingdom","2020","[50,55)","[70,75)",0.32786
"United_Kingdom","United Kingdom","2020","[55,60)","[70,75)",0.28501
"United_Kingdom","United Kingdom","2020","[60,65)","[70,75)",0.27768
"United_Kingdom","United Kingdom","2020","[65,70)","[70,75)",0.38719
"United_Kingdom","United Kingdom","2020","[70,75)","[70,75)",0.67106
"United_Kingdom","United Kingdom","2020","[75,80)","[70,75)",0.44528
"United_Kingdom","United Kingdom","2020","[00,05)","[75,80)",0.14306
"United_Kingdom","United Kingdom","2020","[05,10)","[75,80)",0.16143
"United_Kingdom","United Kingdom","2020","[10,15)","[75,80)",0.19232
"United_Kingdom","United Kingdom","2020","[15,20)","[75,80)",0.14899
"United_Kingdom","United Kingdom","2020","[20,25)","[75,80)",0.18994
"United_Kingdom","United Kingdom","2020","[25,30)","[75,80)",0.13701
"United_Kingdom","United Kingdom","2020","[30,35)","[75,80)",0.16292
"United_Kingdom","United Kingdom","2020","[35,40)","[75,80)",0.21111
"United_Kingdom","United Kingdom","2020","[40,45)","[75,80)",0.17467
"United_Kingdom","United Kingdom","2020","[45,50)","[75,80)",0.30987
"United_Kingdom","United Kingdom","2020","[50,55)","[75,80)",0.20135
"United_Kingdom","United Kingdom","2020","[55,60)","[75,80)",0.23175
"United_Kingdom","United Kingdom","2020","[60,65)","[75,80)",0.23704
"United_Kingdom","United Kingdom","2020","[65,70)","[75,80)",0.19909
"United_Kingdom","United Kingdom","2020","[70,75)","[75,80)",0.69063
"United_Kingdom","United Kingdom","2020","[75,80)","[75,80)",0.56072
"Japan","Japan","2017","[00,05)","[00,05)",2.54214354644918
"Japan","Japan","2017","[05,10)","[00,05)",0.718533855290539
"Japan","Japan","2017","[10,15)","[00,05)",0.178105474308812
"Japan","Japan","2017","[15,20)","[00,05)",0.0993845622813253
"Japan","Japan","2017","[20,25)","[00,05)",0.156419845675671
"Japan","Japan","2017","[25,30)","[00,05)",0.438940372546873
"Japan","Japan","2017","[30,35)","[00,05)",0.640357112633707
"Japan","Japan","2017","[35,40)","[00,05)",0.711172267565299
"Japan","Japan","2017","[40,45)","[00,05)",0.271814661380997
"Japan","Japan","2017","[45,50)","[00,05)",0.327763396799703
"Japan","Japan","2017","[50,55)","[00,05)",0.204145716652666
"Japan","Japan","2017","[55,60)","[00,05)",0.465474973788508
"Japan","Japan","2017","[60,65)","[00,05)",0.445355568438963
"Japan","Japan","2017","[65,70)","[00,05)",0.269516015170974
"Japan","Japan","2017","[70,75)","[00,05)",0.123087663978597
"Japan","Japan","2017","[75,80)","[00,05)",0.285452408568009
"Japan","Japan","2017","[00,05)","[05,10)",0.757557802185603
"Japan","Japan","2017","[05,10)","[05,10)",3.99598204099821
"Japan","Japan","2017","[10,15)","[05,10)",1.29099846590743
"Japan","Japan","2017","[15,20)","[05,10)",0.232182431265692
"Japan","Japan","2017","[20,25)","[05,10)",0.114739674928128
"Japan","Japan","2017","[25,30)","[05,10)",0.255620773408746
"Japan","Japan","2017","[30,35)","[05,10)",0.864726976049603
"Japan","Japan","2017","[35,40)","[05,10)",1.15225030559036
"Japan","Japan","2017","[40,45)","[05,10)",0.645058276471097
"Japan","Japan","2017","[45,50)","[05,10)",0.413158524460522
"Japan","Japan","2017","[50,55)","[05,10)",0.508544827845781
"Japan","Japan","2017","[55,60)","[05,10)",0.646773343243887
"Japan","Japan","2017","[60,65)","[05,10)",0.410314878314934
"Japan","Japan","2017","[65,70)","[05,10)",0.442821853377859
"Japan","Japan","2017","[70,75)","[05,10)",0.365293864580989
"Japan","Japan","2017","[75,80)","[05,10)",0.337123523731522
"Japan","Japan","2017","[00,05)","[10,15)",0.308374996665059
"Japan","Japan","2017","[05,10)","[10,15)",0.75386119759953
"Japan","Japan","2017","[10,15)","[10,15)",6.22966427940442
"Japan","Japan","2017","[15,20)","[10,15)",2.04045274014485
"Japan","Japan","2017","[20,25)","[10,15)",0.178617529631208
"Japan","Japan","2017","[25,30)","[10,15)",0.127276305266544
"Japan","Japan","2017","[30,35)","[10,15)",0.585283596962841
"Japan","Japan","2017","[35,40)","[10,15)",0.949245639127148
"Japan","Japan","2017","[40,45)","[10,15)",0.897843196700628
"Japan","Japan","2017","[45,50)","[10,15)",0.550953170615997
"Japan","Japan","2017","[50,55)","[10,15)",0.782594782983037
"Japan","Japan","2017","[55,60)","[10,15)",0.646097205950404
"Japan","Japan","2017","[60,65)","[10,15)",0.318288612778284
"Japan","Japan","2017","[65,70)","[10,15)",0.378874892226883
"Japan","Japan","2017","[70,75)","[10,15)",0.393997528613749
"Japan","Japan","2017","[75,80)","[10,15)",0.515007603726913
"Japan","Japan","2017","[00,05)","[15,20)",0.192113648622696
"Japan","Japan","2017","[05,10)","[15,20)",0.198776825711214
"Japan","Japan","2017","[10,15)","[15,20)",0.61408010903471
"Japan","Japan","2017","[15,20)","[15,20)",7.25791923794997
"Japan","Japan","2017","[20,25)","[15,20)",1.70062426372761
"Japan","Japan","2017","[25,30)","[15,20)",0.682032084256747
"Japan","Japan","2017","[30,35)","[15,20)",0.437312497504136
"Japan","Japan","2017","[35,40)","[15,20)",0.763220590543814
"Japan","Japan","2017","[40,45)","[15,20)",1.08063929120091
"Japan","Japan","2017","[45,50)","[15,20)",1.36491286426985
"Japan","Japan","2017","[50,55)","[15,20)",1.12387584277807
"Japan","Japan","2017","[55,60)","[15,20)",0.914202931514415
"Japan","Japan","2017","[60,65)","[15,20)",0.535636947673944
"Japan","Japan","2017","[65,70)","[15,20)",0.265735871233253
"Japan","Japan","2017","[70,75)","[15,20)",0.433240037059584
"Japan","Japan","2017","[75,80)","[15,20)",0.394178277543886
"Japan","Japan","2017","[00,05)","[20,25)",0.224406024666416
"Japan","Japan","2017","[05,10)","[20,25)",0.10398524373656
"Japan","Japan","2017","[10,15)","[20,25)",0.186677659326762
"Japan","Japan","2017","[15,20)","[20,25)",1.13190604785978
"Japan","Japan","2017","[20,25)","[20,25)",3.11239766152535
"Japan","Japan","2017","[25,30)","[20,25)",1.66244525704312
"Japan","Japan","2017","[30,35)","[20,25)",0.919282542459346
"Japan","Japan","2017","[35,40)","[20,25)",0.714917108154535
"Japan","Japan","2017","[40,45)","[20,25)",0.849118316162774
"Japan","Japan","2017","[45,50)","[20,25)",0.79227233486789
"Japan","Japan","2017","[50,55)","[20,25)",0.826001684776728
"Japan","Japan","2017","[55,60)","[20,25)",0.705586342738501
"Japan","Japan","2017","[60,65)","[20,25)",0.439944985111671
"Japan","Japan","2017","[65,70)","[20,25)",0.307108329444102
"Japan","Japan","2017","[70,75)","[20,25)",0.193130070336588
"Japan","Japan","2017","[75,80)","[20,25)",0.181938421940985
"Japan","Japan","2017","[00,05)","[25,30)",0.469504218849166
"Japan","Japan","2017","[05,10)","[25,30)",0.326346490368847
"Japan","Japan","2017","[10,15)","[25,30)",0.190365436223818
"Japan","Japan","2017","[15,20)","[25,30)",0.590084907764928
"Japan","Japan","2017","[20,25)","[25,30)",1.43788206133597
"Japan","Japan","2017","[25,30)","[25,30)",3.05448903331838
"Japan","Japan","2017","[30,35)","[25,30)",1.58485249443984
"Japan","Japan","2017","[35,40)","[25,30)",1.30989192765866
"Japan","Japan","2017","[40,45)","[25,30)",1.13374163702777
"Japan","Japan","2017","[45,50)","[25,30)",0.912128244215837
"Japan","Japan","2017","[50,55)","[25,30)",1.16255910162585
"Japan","Japan","2017","[55,60)","[25,30)",1.16738260686157
"Japan","Japan","2017","[60,65)","[25,30)",0.704616352346823
"Japan","Japan","2017","[65,70)","[25,30)",0.43367979057585
"Japan","Japan","2017","[70,75)","[25,30)",0.321458765487579
"Japan","Japan","2017","[75,80)","[25,30)",0.229478778996907
"Japan","Japan","2017","[00,05)","[30,35)",0.78736337494569
"Japan","Japan","2017","[05,10)","[30,35)",0.657997464394245
"Japan","Japan","2017","[10,15)","[30,35)",0.380800518646869
"Japan","Japan","2017","[15,20)","[30,35)",0.533875532084297
"Japan","Japan","2017","[20,25)","[30,35)",1.05766690383477
"Japan","Japan","2017","[25,30)","[30,35)",1.63355187118755
"Japan","Japan","2017","[30,35)","[30,35)",2.90174137788473
"Japan","Japan","2017","[35,40)","[30,35)",1.74761247772527
"Japan","Japan","2017","[40,45)","[30,35)",1.52015383120214
"Japan","Japan","2017","[45,50)","[30,35)",1.17030100918825
"Japan","Japan","2017","[50,55)","[30,35)",1.16495331575183
"Japan","Japan","2017","[55,60)","[30,35)",1.28471004238961
"Japan","Japan","2017","[60,65)","[30,35)",0.91836445945368
"Japan","Japan","2017","[65,70)","[30,35)",0.693976895713136
"Japan","Japan","2017","[70,75)","[30,35)",0.373550623135687
"Japan","Japan","2017","[75,80)","[30,35)",0.416560658182304
"Japan","Japan","2017","[00,05)","[35,40)",0.759944207157991
"Japan","Japan","2017","[05,10)","[35,40)",0.828816703086997
"Japan","Japan","2017","[10,15)","[35,40)",0.699447145879116
"Japan","Japan","2017","[15,20)","[35,40)",0.760084133316695
"Japan","Japan","2017","[20,25)","[35,40)",1.0544615009275
"Japan","Japan","2017","[25,30)","[35,40)",1.36164122738972
"Japan","Japan","2017","[30,35)","[35,40)",1.85390053674988
"Japan","Japan","2017","[35,40)","[35,40)",3.41783660835321
"Japan","Japan","2017","[40,45)","[35,40)",1.84988610717363
"Japan","Japan","2017","[45,50)","[35,40)",1.40553627708845
"Japan","Japan","2017","[50,55)","[35,40)",1.23813883824261
"Japan","Japan","2017","[55,60)","[35,40)",1.12942221683621
"Japan","Japan","2017","[60,65)","[35,40)",1.09999996423137
"Japan","Japan","2017","[65,70)","[35,40)",0.802688823996409
