country,log_beta_S,beta_S,log_posterior,log_posterior_raw,posterior_weight,grid_half_width,grid_points,grid_tail_drop_target,grid_min_effective_points_target,grid_max_single_weight_target,grid_left_edge_drop,grid_right_edge_drop,grid_min_edge_drop,grid_effective_points,grid_max_weight,grid_smoothing
Thailand,-4.692270398443263,0.00916585237773527,-1208.4273564151747,-1208.4273564151747,2.7208626673708103e-20,0.003598404209991234,81,20.0,10.0,0.2,43.58893771069961,29.624345333440488,29.624345333440488,10.756910861027732,0.23181511061680418,none
Thailand,-4.6921804383380135,0.009166676975869785,-1205.75198781774,-1205.75198781774,3.950066805625212e-19,0.003598404209991234,81,20.0,10.0,0.2,43.58893771069961,29.624345333440488,29.624345333440488,10.756910861027732,0.23181511061680418,none
Thailand,-4.692090478232763,0.009167501648188577,-1201.7441004504956,-1201.7441004504956,2.173741057551012e-17,0.003598404209991234,81,20.0,10.0,0.2,43.58893771069961,29.624345333440488,29.624345333440488,10.756910861027732,0.23181511061680418,none
Thailand,-4.6920005181275135,0.00916832639469831,-1202.5135097251114,-1202.5135097251114,1.007065240095299e-17,0.003598404209991234,81,20.0,10.0,0.2,43.58893771069961,29.624345333440488,29.624345333440488,10.756910861027732,0.23181511061680418,none
Thailand,-4.691910558022264,0.00916915121540566,-1200.778858686162,-1200.778858686162,5.706988275675609e-17,0.003598404209991234,81,20.0,10.0,0.2,43.58893771069961,29.624345333440488,29.624345333440488,10.756910861027732,0.23181511061680418,none
Thailand,-4.6918205979170144,0.009169976110317309,-1198.3336658115848,-1198.3336658115848,6.58174046526251e-16,0.003598404209991234,81,20.0,10.0,0.2,43.58893771069961,29.624345333440488,29.624345333440488,10.756910861027732,0.23181511061680418,none
Thailand,-4.691730637811764,0.009170801079439935,-1198.5656523164919,-1198.5656523164919,5.219036017441163e-16,0.003598404209991234,81,20.0,10.0,0.2,43.58893771069961,29.624345333440488,29.624345333440488,10.756910861027732,0.23181511061680418,none
Thailand,-4.6916406777065145,0.0091716261227802,-1195.0532684599004,-1195.0532684599004,1.7498435509043598e-14,0.003598404209991234,81,20.0,10.0,0.2,43.58893771069961,29.624345333440488,29.624345333440488,10.756910861027732,0.23181511061680418,none
Thailand,-4.691550717601265,0.009172451240344789,-1192.8058043177264,-1192.8058043177264,1.6560006254262437e-13,0.003598404209991234,81,20.0,10.0,0.2,43.58893771069961,29.624345333440488,29.624345333440488,10.756910861027732,0.23181511061680418,none
Thailand,-4.691460757496015,0.009173276432140382,-1191.9603479705665,-1191.9603479705665,3.8568923972548633e-13,0.003598404209991234,81,20.0,10.0,0.2,43.58893771069961,29.624345333440488,29.624345333440488,10.756910861027732,0.23181511061680418,none
