country,log_beta_S,beta_S,log_posterior,log_posterior_raw,posterior_weight,grid_half_width,grid_points,grid_tail_drop_target,grid_min_effective_points_target,grid_max_single_weight_target,grid_left_edge_drop,grid_right_edge_drop,grid_min_edge_drop,grid_effective_points,grid_max_weight,grid_smoothing
Australia,-3.6400727346882062,0.026250434579075096,-3900.828418027704,-3900.828418027704,4.296419016767395e-12,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.639844872034041,0.026256416754302556,-3898.7624420941497,-3898.7624420941497,3.391162318706704e-11,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.639617009379876,0.02626240029279965,-3897.9188784850953,-3897.9188784850953,7.883219122687046e-11,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.6393891467257102,0.026268385194877068,-3897.937841431996,-3897.937841431996,7.735138516765621e-11,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.639161284071545,0.02627437146084553,-3900.078700447613,-3900.078700447613,9.092950736889334e-12,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.63893342141738,0.026280359091015865,-3897.982688404151,-3897.982688404151,7.39590463641382e-11,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.638705558763214,0.02628634808569897,-3898.4335905673743,-3898.4335905673743,4.711584466705111e-11,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.638477696109049,0.026292338445205777,-3894.4163235669125,-3894.4163235669125,2.6172419455141236e-09,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.638249833454884,0.026298330169847325,-3894.9137360723207,-3894.9137360723207,1.5915502883796324e-09,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.6380219708007187,0.026304323259934714,-3893.2024933110793,-3893.2024933110793,8.810562859245784e-09,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.6377941081465535,0.026310317715779116,-3891.583583899333,-3891.583583899333,4.447204272336059e-08,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.637566245492388,0.02631631353769178,-3890.3553055643197,-3890.3553055643197,1.518873417499083e-07,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.6373383828382226,0.026322310725983993,-3890.8117501281163,-3890.8117501281163,9.622551099244353e-08,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.6371105201840574,0.026328309280967153,-3888.444601290991,-3888.444601290991,1.0264313399305723e-06,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.636882657529892,0.02633430920295272,-3887.255818713092,-3887.255818713092,3.3698581301150797e-06,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.6366547948757266,0.0263403104922522,-3886.912661965031,-3886.912661965031,4.74944321675392e-06,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.6364269322215614,0.026346313149177198,-3887.4920129452184,-3887.4920129452184,2.6609319363956864e-06,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.6361990695673962,0.02635231717403938,-3886.801589391859,-3886.801589391859,5.307388820860186e-06,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.635971206913231,0.02635832256715048,-3883.572789824381,-3883.572789824381,0.00013400800464194996,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.6357433442590654,0.026364329328822326,-3885.2831684903963,-3885.2831684903963,2.422828781015726e-05,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.6355154816049002,0.026370337459366764,-3884.6592654195356,-3884.6592654195356,4.521477613898844e-05,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.635287618950735,0.026376346959095767,-3885.0524894224154,-3885.0524894224154,3.0514437621961868e-05,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.6350597562965694,0.026382357828321358,-3882.9251109745455,-3882.9251109745455,0.00025610266113114134,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.634831893642404,0.026388370067355615,-3884.887476634943,-3884.887476634943,3.598897795780533e-05,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.634604030988239,0.02639438367651071,-3880.600092651369,-3880.600092651369,0.0026191279748128435,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.634376168334074,0.02640039865609887,-3880.7563930984848,-3880.7563930984848,0.002240145863127834,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.6341483056799087,0.026406415006432416,-3880.6319110285244,-3880.6319110285244,0.0025371034370138663,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.633920443025743,0.026412432727823728,-3883.246020650211,-3883.246020650211,0.0001857996064928941,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.633692580371578,0.026418451820585234,-3879.3840874255616,-3879.3840874255616,0.008836109289448635,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.6334647177174126,0.026424472285029463,-3880.6951867775433,-3880.6951867775433,0.0023815399164115333,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.633236855063247,0.026430494121469018,-3880.181827297309,-3880.181827297309,0.003979303414079742,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.633008992409082,0.026436517330216538,-3877.482022800233,-3877.482022800233,0.05919939246763543,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.6327811297549166,0.026442541911584766,-3876.589911357619,-3876.589911357619,0.1444628992629855,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.6325532671007514,0.02644856786588651,-3876.5641351531476,-3876.5641351531476,0.14823501100370884,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.6323254044465862,0.026454595193434648,-3878.058257452951,-3878.058257452951,0.03327068326363256,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.6320975417924206,0.026460623894542134,-3877.755028884922,-3877.755028884922,0.045055956486821445,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.6318696791382554,0.026466653969521966,-3880.7742582849855,-3880.7742582849855,0.0022004806080579207,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.6316418164840902,0.026472685418687244,-3878.205251611809,-3878.205251611809,0.028722548258000465,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.6314139538299246,0.02647871824235114,-3879.5378860364476,-3879.5378860364476,0.007576474934386291,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.6311860911757594,0.02648475244082687,-3876.7189531269837,-3876.7189531269837,0.12697382371265675,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
Australia,-3.6309582285215942,0.026490788014427738,-3878.743013981385,-3878.743013981385,0.01677551022704447,0.009114506166612225,81,20.0,10.0,0.2,24.264282874556557,24.515667027315885,24.264282874556557,10.177318994786207,0.14823501100370884,none
