country,log_beta_S,beta_S,log_posterior,log_posterior_raw,posterior_weight,grid_half_width,grid_points,grid_tail_drop_target,grid_min_effective_points_target,grid_max_single_weight_target,grid_left_edge_drop,grid_right_edge_drop,grid_min_edge_drop,grid_effective_points,grid_max_weight,grid_smoothing
Sweden,-4.508370459000983,0.011016397228201372,-1951.8128816091275,-1950.681469876628,8.939783767147713e-15,0.008712234285310446,81,20.0,10.0,0.2,30.159474856310908,24.162392518530396,24.162392518530396,16.91505639138899,0.11205223451311533,savgol
Sweden,-4.50815265314385,0.011018796925366742,-1950.2976931830322,-1955.4779378763503,4.067850530952794e-14,0.008712234285310446,81,20.0,10.0,0.2,30.159474856310908,24.162392518530396,24.162392518530396,16.91505639138899,0.11205223451311533,savgol
Sweden,-4.507934847286718,0.011021197145257126,-1948.8240843772285,-1948.270152489601,1.775600095360737e-13,0.008712234285310446,81,20.0,10.0,0.2,30.159474856310908,24.162392518530396,24.162392518530396,16.91505639138899,0.11205223451311533,savgol
Sweden,-4.507717041429585,0.011023597887986404,-1947.3920551917163,-1949.6134413787966,7.434769914726899e-13,0.008712234285310446,81,20.0,10.0,0.2,30.159474856310908,24.162392518530396,24.162392518530396,16.91505639138899,0.11205223451311533,savgol
Sweden,-4.507499235572452,0.011025999153668451,-1946.0016056264953,-1944.2605974259316,2.986290869395825e-12,0.008712234285310446,81,20.0,10.0,0.2,30.159474856310908,24.162392518530396,24.162392518530396,16.91505639138899,0.11205223451311533,savgol
Sweden,-4.507281429715319,0.011028400942417199,-1944.6527356815661,-1946.9487176244565,1.1506384443872094e-11,0.008712234285310446,81,20.0,10.0,0.2,30.159474856310908,24.162392518530396,24.162392518530396,16.91505639138899,0.11205223451311533,savgol
Sweden,-4.507063623858187,0.011030803254346567,-1943.3454453569284,-1947.2622468157626,4.252926277964994e-11,0.008712234285310446,81,20.0,10.0,0.2,30.159474856310908,24.162392518530396,24.162392518530396,16.91505639138899,0.11205223451311533,savgol
Sweden,-4.506845818001054,0.011033206089570542,-1942.0797346525821,-1943.5148001464145,1.5079225266238184e-10,0.008712234285310446,81,20.0,10.0,0.2,30.159474856310908,24.162392518530396,24.162392518530396,16.91505639138899,0.11205223451311533,savgol
Sweden,-4.5066280121439215,0.01103560944820309,-1940.8556035685274,-1944.0204668262093,5.128760322279516e-10,0.008712234285310446,81,20.0,10.0,0.2,30.159474856310908,24.162392518530396,24.162392518530396,16.91505639138899,0.11205223451311533,savgol
Sweden,-4.506410206286788,0.011038013330358245,-1939.673052104764,-1940.5455669234962,1.6733545900502543e-09,0.008712234285310446,81,20.0,10.0,0.2,30.159474856310908,24.162392518530396,24.162392518530396,16.91505639138899,0.11205223451311533,savgol
Sweden,-4.506192400429656,0.011040417736150028,-1938.532080261263,-1937.445121244848,5.237279539540904e-09,0.008712234285310446,81,20.0,10.0,0.2,30.159474856310908,24.162392518530396,24.162392518530396,16.91505639138899,0.11205223451311533,savgol
Sweden,-4.505974594572523,0.011042822665692521,-1937.300924953344,-1937.0787470620373,1.7938648145666208e-08,0.008712234285310446,81,20.0,10.0,0.2,30.159474856310908,24.162392518530396,24.162392518530396,16.91505639138899,0.11205223451311533,savgol
Sweden,-4.50575678871539,0.011045228119099804,-1936.3625196217597,-1938.6776998750854,4.584943295244218e-08,0.008712234285310446,81,20.0,10.0,0.2,30.159474856310908,24.162392518530396,24.162392518530396,16.91505639138899,0.11205223451311533,savgol
Sweden,-4.5055389828582575,0.011047634096485978,-1935.0837010582688,-1937.3808459391282,1.6470918351360406e-07,0.008712234285310446,81,20.0,10.0,0.2,30.159474856310908,24.162392518530396,24.162392518530396,16.91505639138899,0.11205223451311533,savgol
Sweden,-4.505321177001124,0.0110500405979652,-1934.2783554941007,-1935.720754174593,3.6853178346608045e-07,0.008712234285310446,81,20.0,10.0,0.2,30.159474856310908,24.162392518530396,24.162392518530396,16.91505639138899,0.11205223451311533,savgol
Sweden,-4.505103371143992,0.011052447623651618,-1933.2194119364842,-1936.2701089499449,1.0625962834941143e-06,0.008712234285310446,81,20.0,10.0,0.2,30.159474856310908,24.162392518530396,24.162392518530396,16.91505639138899,0.11205223451311533,savgol
