country,log_beta_S,beta_S,log_posterior,log_posterior_raw,posterior_weight,grid_half_width,grid_points,grid_tail_drop_target,grid_min_effective_points_target,grid_max_single_weight_target,grid_left_edge_drop,grid_right_edge_drop,grid_min_edge_drop,grid_effective_points,grid_max_weight,grid_smoothing
Thailand,-4.689909699903814,0.009187515752343946,-1249.7604330222669,-1251.3694498415714,4.400883358858767e-12,0.003362014797979992,161,20.0,10.0,0.2,23.161803396960977,40.43643516170005,23.161803396960977,32.36238445780294,0.05041772723892259,savgol
Thailand,-4.6898676747188395,0.009187901867506119,-1249.3067845010683,-1251.385813741854,6.927186936685295e-12,0.003362014797979992,161,20.0,10.0,0.2,23.161803396960977,40.43643516170005,23.161803396960977,32.36238445780294,0.05041772723892259,savgol
Thailand,-4.689825649533865,0.009188287998895196,-1248.8412456572946,-1251.2713124934628,1.1034123959663806e-11,0.003362014797979992,161,20.0,10.0,0.2,23.161803396960977,40.43643516170005,23.161803396960977,32.36238445780294,0.05041772723892259,savgol
Thailand,-4.68978362434889,0.009188674146511856,-1248.3638164909457,-1250.5127835906728,1.778618114234346e-11,0.003362014797979992,161,20.0,10.0,0.2,23.161803396960977,40.43643516170005,23.161803396960977,32.36238445780294,0.05041772723892259,savgol
Thailand,-4.6897415991639155,0.00918906031035678,-1247.8744970020216,-1248.951856405937,2.9012921635797157e-11,0.003362014797979992,161,20.0,10.0,0.2,23.161803396960977,40.43643516170005,23.161803396960977,32.36238445780294,0.05041772723892259,savgol
Thailand,-4.68969957397894,0.009189446490430662,-1247.3732871905224,-1250.114945792794,4.789212643699899e-11,0.003362014797979992,161,20.0,10.0,0.2,23.161803396960977,40.43643516170005,23.161803396960977,32.36238445780294,0.05041772723892259,savgol
Thailand,-4.689657548793965,0.009189832686734166,-1246.860187056448,-1249.5243655217444,8.000196924790842e-11,0.003362014797979992,161,20.0,10.0,0.2,23.161803396960977,40.43643516170005,23.161803396960977,32.36238445780294,0.05041772723892259,savgol
Thailand,-4.689615523608991,0.009190218899267981,-1246.3351965997983,-1247.0713731367644,1.3523874616598811e-10,0.003362014797979992,161,20.0,10.0,0.2,23.161803396960977,40.43643516170005,23.161803396960977,32.36238445780294,0.05041772723892259,savgol
Thailand,-4.689573498424016,0.009190605128032792,-1245.7983158205736,-1247.8455218188951,2.313478647629805e-10,0.003362014797979992,161,20.0,10.0,0.2,23.161803396960977,40.43643516170005,23.161803396960977,32.36238445780294,0.05041772723892259,savgol
Thailand,-4.689531473239041,0.009190991373029278,-1245.2495447187737,-1247.1925785059798,4.0049191844638607e-10,0.003362014797979992,161,20.0,10.0,0.2,23.161803396960977,40.43643516170005,23.161803396960977,32.36238445780294,0.05041772723892259,savgol
Thailand,-4.689489448054067,0.009191377634258122,-1244.6888832943798,-1246.8326742434663,7.015940862244892e-10,0.003362014797979992,161,20.0,10.0,0.2,23.161803396960977,40.43643516170005,23.161803396960977,32.36238445780294,0.05041772723892259,savgol
Thailand,-4.689447422869092,0.009191763911720009,-1244.0464370218697,-1246.4582132446385,1.333818665794512e-09,0.003362014797979992,161,20.0,10.0,0.2,23.161803396960977,40.43643516170005,23.161803396960977,32.36238445780294,0.05041772723892259,savgol
Thailand,-4.6894053976841175,0.009192150205415616,-1243.4625742577596,-1247.2290253461215,2.391471267586415e-09,0.003362014797979992,161,20.0,10.0,0.2,23.161803396960977,40.43643516170005,23.161803396960977,32.36238445780294,0.05041772723892259,savgol
