country,log_beta_S,beta_S,log_posterior,log_posterior_raw,posterior_weight,grid_half_width,grid_points,grid_tail_drop_target,grid_min_effective_points_target,grid_max_single_weight_target,grid_left_edge_drop,grid_right_edge_drop,grid_min_edge_drop,grid_effective_points,grid_max_weight,grid_smoothing
China,-4.689083610479032,0.009195108597699808,-7729.337543864909,-7745.072192633168,0.0,0.08,641,20.0,10.0,0.2,4285.304759870458,3054.765655904119,3054.765655904119,10.260470564519105,0.15064267028564596,savgol
China,-4.688833610479032,0.009197407662220328,-7733.825706989042,-7706.888906046162,0.0,0.08,641,20.0,10.0,0.2,4285.304759870458,3054.765655904119,3054.765655904119,10.260470564519105,0.15064267028564596,savgol
China,-4.688583610479032,0.00919970730157882,-7738.505424467263,-7727.471214234603,0.0,0.08,641,20.0,10.0,0.2,4285.304759870458,3054.765655904119,3054.765655904119,10.260470564519105,0.15064267028564596,savgol
China,-4.688333610479032,0.00920200751591903,-7743.3766962995705,-7779.838139727223,0.0,0.08,641,20.0,10.0,0.2,4285.304759870458,3054.765655904119,3054.765655904119,10.260470564519105,0.15064267028564596,savgol
China,-4.6880836104790315,0.009204308305384712,-7748.439522485965,-7801.315903491936,0.0,0.08,641,20.0,10.0,0.2,4285.304759870458,3054.765655904119,3054.765655904119,10.260470564519105,0.15064267028564596,savgol
China,-4.687833610479032,0.009206609670119659,-7753.693903026449,-7760.461221579573,0.0,0.08,641,20.0,10.0,0.2,4285.304759870458,3054.765655904119,3054.765655904119,10.260470564519105,0.15064267028564596,savgol
China,-4.687583610479032,0.00920891161026772,-7759.139837921019,-7705.166657233734,0.0,0.08,641,20.0,10.0,0.2,4285.304759870458,3054.765655904119,3054.765655904119,10.260470564519105,0.15064267028564596,savgol
China,-4.6873336104790315,0.00921121412597276,-7764.777327169675,-7821.988383755248,0.0,0.08,641,20.0,10.0,0.2,4285.304759870458,3054.765655904119,3054.765655904119,10.260470564519105,0.15064267028564596,savgol
China,-4.687083610479032,0.00921351721737868,-7770.606370772421,-7781.065210198087,0.0,0.08,641,20.0,10.0,0.2,4285.304759870458,3054.765655904119,3054.765655904119,10.260470564519105,0.15064267028564596,savgol
China,-4.686833610479032,0.009215820884629435,-7776.6269687292515,-7821.212301410494,0.0,0.08,641,20.0,10.0,0.2,4285.304759870458,3054.765655904119,3054.765655904119,10.260470564519105,0.15064267028564596,savgol
China,-4.6865836104790315,0.009218125127868999,-7782.839121040055,-7812.390586513705,0.0,0.08,641,20.0,10.0,0.2,4285.304759870458,3054.765655904119,3054.765655904119,10.260470564519105,0.15064267028564596,savgol
China,-4.686333610479032,0.009220429947241378,-7791.37264936807,-7726.287547007914,0.0,0.08,641,20.0,10.0,0.2,4285.304759870458,3054.765655904119,3054.765655904119,10.260470564519105,0.15064267028564596,savgol
China,-4.686083610479032,0.00922273534289064,-7795.643747897591,-7890.179907832027,0.0,0.08,641,20.0,10.0,0.2,4285.304759870458,3054.765655904119,3054.765655904119,10.260470564519105,0.15064267028564596,savgol
China,-4.6858336104790315,0.009225041314960864,-7800.982215451755,-7751.571124641231,0.0,0.08,641,20.0,10.0,0.2,4285.304759870458,3054.765655904119,3054.765655904119,10.260470564519105,0.15064267028564596,savgol
China,-4.685583610479032,0.009227347863596165,-7805.258900995455,-7812.442794580414,0.0,0.08,641,20.0,10.0,0.2,4285.304759870458,3054.765655904119,3054.765655904119,10.260470564519105,0.15064267028564596,savgol
China,-4.685333610479032,0.00922965498894072,-7812.457678714391,-7797.287697921674,0.0,0.08,641,20.0,10.0,0.2,4285.304759870458,3054.765655904119,3054.765655904119,10.260470564519105,0.15064267028564596,savgol
China,-4.685083610479031,0.009231962691138712,-7823.542392274243,-7837.235029014406,0.0,0.08,641,20.0,10.0,0.2,4285.304759870458,3054.765655904119,3054.765655904119,10.260470564519105,0.15064267028564596,savgol
China,-4.684833610479032,0.00923427097033437,-7822.905839144732,-7810.100967115357,0.0,0.08,641,20.0,10.0,0.2,4285.304759870458,3054.765655904119,3054.765655904119,10.260470564519105,0.15064267028564596,savgol
China,-4.684583610479032,0.009236579826671972,-7833.297626170872,-7854.6440570254,0.0,0.08,641,20.0,10.0,0.2,4285.304759870458,3054.765655904119,3054.765655904119,10.260470564519105,0.15064267028564596,savgol
China,-4.684333610479032,0.00923888926029581,-7841.0262545027,-7888.650844947241,0.0,0.08,641,20.0,10.0,0.2,4285.304759870458,3054.765655904119,3054.765655904119,10.260470564519105,0.15064267028564596,savgol
China,-4.684083610479032,0.009241199271350236,-7845.572913053069,-7870.194310015447,0.0,0.08,641,20.0,10.0,0.2,4285.304759870458,3054.765655904119,3054.765655904119,10.260470564519105,0.15064267028564596,savgol
China,-4.683833610479032,0.009243509859979621,-7854.081768983948,-7845.611661310179,0.0,0.08,641,20.0,10.0,0.2,4285.304759870458,3054.765655904119,3054.765655904119,10.260470564519105,0.15064267028564596,savgol
China,-4.683583610479032,0.009245821026328368,-7855.872233208387,-7854.394969284513,0.0,0.08,641,20.0,10.0,0.2,4285.304759870458,3054.765655904119,3054.765655904119,10.260470564519105,0.15064267028564596,savgol
China,-4.683333610479032,0.009248132770540938,-7864.326119845666,-7836.005126213997,0.0,0.08,641,20.0,10.0,0.2,4285.304759870458,3054.765655904119,3054.765655904119,10.260470564519105,0.15064267028564596,savgol
China,-4.683083610479032,0.00925044509276181,-7861.961965645078,-7902.004155131412,0.0,0.08,641,20.0,10.0,0.2,4285.304759870458,3054.765655904119,3054.765655904119,10.260470564519105,0.15064267028564596,savgol
China,-4.682833610479032,0.009252757993135496,-7850.998038193722,-7912.41654830647,0.0,0.08,641,20.0,10.0,0.2,4285.304759870458,3054.765655904119,3054.765655904119,10.260470564519105,0.15064267028564596,savgol
