country,log_beta_S,beta_S,log_posterior,log_posterior_raw,posterior_weight,grid_half_width,grid_points,grid_tail_drop_target,grid_min_effective_points_target,grid_max_single_weight_target,grid_left_edge_drop,grid_right_edge_drop,grid_min_edge_drop,grid_effective_points,grid_max_weight,grid_smoothing
South_Africa,-4.690310120811941,0.009183837615393577,-1758.6056230444915,-1758.6056230444915,0.0,0.08,641,20.0,10.0,0.2,1301.2432635617952,882.635016945005,882.635016945005,19.10348755853671,0.08951215866362136,none
South_Africa,-4.690060120811941,0.00918613386181627,-1728.7600783006533,-1728.7600783006533,0.0,0.08,641,20.0,10.0,0.2,1301.2432635617952,882.635016945005,882.635016945005,19.10348755853671,0.08951215866362136,none
South_Africa,-4.689810120811941,0.009188430682372326,-1694.9240629926512,-1694.9240629926512,0.0,0.08,641,20.0,10.0,0.2,1301.2432635617952,882.635016945005,882.635016945005,19.10348755853671,0.08951215866362136,none
South_Africa,-4.689560120811941,0.00919072807720531,-1663.3369395223574,-1663.3369395223574,0.0,0.08,641,20.0,10.0,0.2,1301.2432635617952,882.635016945005,882.635016945005,19.10348755853671,0.08951215866362136,none
South_Africa,-4.689310120811941,0.009193026046458802,-1633.4897252612109,-1633.4897252612109,0.0,0.08,641,20.0,10.0,0.2,1301.2432635617952,882.635016945005,882.635016945005,19.10348755853671,0.08951215866362136,none
South_Africa,-4.689060120811941,0.009195324590276418,-1595.475554618454,-1595.475554618454,0.0,0.08,641,20.0,10.0,0.2,1301.2432635617952,882.635016945005,882.635016945005,19.10348755853671,0.08951215866362136,none
South_Africa,-4.688810120811941,0.00919762370880183,-1568.692072858687,-1568.692072858687,0.0,0.08,641,20.0,10.0,0.2,1301.2432635617952,882.635016945005,882.635016945005,19.10348755853671,0.08951215866362136,none
South_Africa,-4.688560120811941,0.009199923402178728,-1538.7669211167292,-1538.7669211167292,0.0,0.08,641,20.0,10.0,0.2,1301.2432635617952,882.635016945005,882.635016945005,19.10348755853671,0.08951215866362136,none
South_Africa,-4.688310120811941,0.009202223670550834,-1509.127149770846,-1509.127149770846,0.0,0.08,641,20.0,10.0,0.2,1301.2432635617952,882.635016945005,882.635016945005,19.10348755853671,0.08951215866362136,none
South_Africa,-4.688060120811941,0.009204524514061929,-1487.557691468885,-1487.557691468885,0.0,0.08,641,20.0,10.0,0.2,1301.2432635617952,882.635016945005,882.635016945005,19.10348755853671,0.08951215866362136,none
South_Africa,-4.687810120811941,0.00920682593285581,-1454.0678048057184,-1454.0678048057184,0.0,0.08,641,20.0,10.0,0.2,1301.2432635617952,882.635016945005,882.635016945005,19.10348755853671,0.08951215866362136,none
South_Africa,-4.687560120811941,0.009209127927076307,-1423.4135712898892,-1423.4135712898892,0.0,0.08,641,20.0,10.0,0.2,1301.2432635617952,882.635016945005,882.635016945005,19.10348755853671,0.08951215866362136,none
South_Africa,-4.687310120811941,0.00921143049686731,-1392.2941467709331,-1392.2941467709331,0.0,0.08,641,20.0,10.0,0.2,1301.2432635617952,882.635016945005,882.635016945005,19.10348755853671,0.08951215866362136,none
South_Africa,-4.687060120811941,0.009213733642372723,-1367.3058418131138,-1367.3058418131138,0.0,0.08,641,20.0,10.0,0.2,1301.2432635617952,882.635016945005,882.635016945005,19.10348755853671,0.08951215866362136,none
South_Africa,-4.686810120811941,0.009216037363736482,-1342.3482290004204,-1342.3482290004204,0.0,0.08,641,20.0,10.0,0.2,1301.2432635617952,882.635016945005,882.635016945005,19.10348755853671,0.08951215866362136,none
South_Africa,-4.686560120811941,0.009218341661102589,-1316.70621783597,-1316.70621783597,0.0,0.08,641,20.0,10.0,0.2,1301.2432635617952,882.635016945005,882.635016945005,19.10348755853671,0.08951215866362136,none
South_Africa,-4.686310120811941,0.009220646534615051,-1291.959485772786,-1291.959485772786,0.0,0.08,641,20.0,10.0,0.2,1301.2432635617952,882.635016945005,882.635016945005,19.10348755853671,0.08951215866362136,none
South_Africa,-4.686060120811941,0.009222951984417917,-1267.8196724003244,-1267.8196724003244,0.0,0.08,641,20.0,10.0,0.2,1301.2432635617952,882.635016945005,882.635016945005,19.10348755853671,0.08951215866362136,none
South_Africa,-4.685810120811941,0.009225258010655294,-1243.7843008583602,-1243.7843008583602,0.0,0.08,641,20.0,10.0,0.2,1301.2432635617952,882.635016945005,882.635016945005,19.10348755853671,0.08951215866362136,none
South_Africa,-4.6855601208119415,0.00922756461347129,-1222.0063479623561,-1222.0063479623561,0.0,0.08,641,20.0,10.0,0.2,1301.2432635617952,882.635016945005,882.635016945005,19.10348755853671,0.08951215866362136,none
South_Africa,-4.685310120811941,0.009229871793010087,-1199.8999785571123,-1199.8999785571123,5e-324,0.08,641,20.0,10.0,0.2,1301.2432635617952,882.635016945005,882.635016945005,19.10348755853671,0.08951215866362136,none
South_Africa,-4.685060120811941,0.009232179549415874,-1173.4440329676856,-1173.4440329676856,9.152982754e-313,0.08,641,20.0,10.0,0.2,1301.2432635617952,882.635016945005,882.635016945005,19.10348755853671,0.08951215866362136,none
South_Africa,-4.6848101208119415,0.009234487882832878,-1153.2533770074365,-1153.2533770074365,5.3734487811845015e-304,0.08,641,20.0,10.0,0.2,1301.2432635617952,882.635016945005,882.635016945005,19.10348755853671,0.08951215866362136,none
South_Africa,-4.684560120811941,0.009236796793405383,-1129.9793321235304,-1129.9793321235304,6.887194980029717e-294,0.08,641,20.0,10.0,0.2,1301.2432635617952,882.635016945005,882.635016945005,19.10348755853671,0.08951215866362136,none
South_Africa,-4.684310120811941,0.009239106281277694,-1112.4183295285852,-1112.4183295285852,2.9153379225016046e-286,0.08,641,20.0,10.0,0.2,1301.2432635617952,882.635016945005,882.635016945005,19.10348755853671,0.08951215866362136,none
South_Africa,-4.6840601208119415,0.009241416346594141,-1090.2829856184626,-1090.2829856184626,1.1965934386754702e-276,0.08,641,20.0,10.0,0.2,1301.2432635617952,882.635016945005,882.635016945005,19.10348755853671,0.08951215866362136,none
South_Africa,-4.683810120811941,0.00924372698949912,-1065.5209605912398,-1065.5209605912398,6.791370865298082e-266,0.08,641,20.0,10.0,0.2,1301.2432635617952,882.635016945005,882.635016945005,19.10348755853671,0.08951215866362136,none
South_Africa,-4.683560120811941,0.00924603821013704,-1049.4765196857875,-1049.4765196857875,6.309131765092969e-259,0.08,641,20.0,10.0,0.2,1301.2432635617952,882.635016945005,882.635016945005,19.10348755853671,0.08951215866362136,none
South_Africa,-4.683310120811941,0.009248350008652343,-1029.812221969481,-1029.812221969481,2.188092040656754e-250,0.08,641,20.0,10.0,0.2,1301.2432635617952,882.635016945005,882.635016945005,19.10348755853671,0.08951215866362136,none
South_Africa,-4.683060120811941,0.009250662385189533,-1012.5195242907431,-1012.5195242907431,7.082535588559263e-243,0.08,641,20.0,10.0,0.2,1301.2432635617952,882.635016945005,882.635016945005,19.10348755853671,0.08951215866362136,none
South_Africa,-4.682810120811941,0.009252975339893124,-991.4333820036031,-991.4333820036031,1.0180849216808516e-233,0.08,641,20.0,10.0,0.2,1301.2432635617952,882.635016945005,882.635016945005,19.10348755853671,0.08951215866362136,none
South_Africa,-4.682560120811941,0.009255288872907668,-976.2539516571935,-976.2539516571935,3.9822346166796544e-227,0.08,641,20.0,10.0,0.2,1301.2432635617952,882.635016945005,882.635016945005,19.10348755853671,0.08951215866362136,none
South_Africa,-4.682310120811941,0.00925760298437778,-959.0285311719224,-959.0285311719224,1.2051244800241862e-219,0.08,641,20.0,10.0,0.2,1301.2432635617952,882.635016945005,882.635016945005,19.10348755853671,0.08951215866362136,none
South_Africa,-4.682060120811941,0.00925991767444808,-944.983011709245,-944.983011709245,1.5167831889836763e-213,0.08,641,20.0,10.0,0.2,1301.2432635617952,882.635016945005,882.635016945005,19.10348755853671,0.08951215866362136,none
South_Africa,-4.681810120811941,0.00926223294326323,-923.6264607635604,-923.6264607635604,2.8572992999527882e-204,0.08,641,20.0,10.0,0.2,1301.2432635617952,882.635016945005,882.635016945005,19.10348755853671,0.08951215866362136,none
