country,log_beta_S,beta_S,log_posterior,log_posterior_raw,posterior_weight,grid_half_width,grid_points,grid_tail_drop_target,grid_min_effective_points_target,grid_max_single_weight_target,grid_left_edge_drop,grid_right_edge_drop,grid_min_edge_drop,grid_effective_points,grid_max_weight,grid_smoothing
United_States,-4.660209430991592,0.00946448003869404,-2371.7845466051476,-2371.0879113658125,5.098474064117773e-30,0.004626277068308786,161,20.0,10.0,0.2,64.8397527860966,44.57579364545836,44.57579364545836,22.09088535458102,0.07361851577336312,savgol
United_States,-4.660151602528238,0.009465027370856657,-2369.75216793047,-2371.915180649181,3.891267241216747e-29,0.004626277068308786,161,20.0,10.0,0.2,64.8397527860966,44.57579364545836,44.57579364545836,22.09088535458102,0.07361851577336312,savgol
United_States,-4.660093774064884,0.009465574734671568,-2367.762255765898,-2371.621467566153,2.8464196606598533e-28,0.004626277068308786,161,20.0,10.0,0.2,64.8397527860966,44.57579364545836,44.57579364545836,22.09088535458102,0.07361851577336312,savgol
United_States,-4.66003594560153,0.009466122130140602,-2365.814810111431,-2366.7626522149667,1.995555597546927e-27,0.004626277068308786,161,20.0,10.0,0.2,64.8397527860966,44.57579364545836,44.57579364545836,22.09088535458102,0.07361851577336312,savgol
United_States,-4.659978117138176,0.00946666955726559,-2363.9098309670694,-2368.2709941853554,1.3408671854200476e-26,0.004626277068308786,161,20.0,10.0,0.2,64.8397527860966,44.57579364545836,44.57579364545836,22.09088535458102,0.07361851577336312,savgol
United_States,-4.659920288674822,0.009467217016048364,-2362.0473183328136,-2364.3007843350947,8.635047325155255e-26,0.004626277068308786,161,20.0,10.0,0.2,64.8397527860966,44.57579364545836,44.57579364545836,22.09088535458102,0.07361851577336312,savgol
United_States,-4.659862460211468,0.009467764506490752,-2360.2272722086623,-2364.328972817967,5.329674800948115e-25,0.004626277068308786,161,20.0,10.0,0.2,64.8397527860966,44.57579364545836,44.57579364545836,22.09088535458102,0.07361851577336312,savgol
United_States,-4.6598046317481145,0.009468312028594588,-2358.449692594617,-2361.018332423629,3.1527804448620494e-24,0.004626277068308786,161,20.0,10.0,0.2,64.8397527860966,44.57579364545836,44.57579364545836,22.09088535458102,0.07361851577336312,savgol
United_States,-4.659746803284761,0.0094688595823617,-2356.7145794906764,-2357.024034904602,1.7874906331183745e-23,0.004626277068308786,161,20.0,10.0,0.2,64.8397527860966,44.57579364545836,44.57579364545836,22.09088535458102,0.07361851577336312,savgol
United_States,-4.659688974821407,0.009469407167793922,-2355.0219328968415,-2356.7841152116794,9.712943225481757e-23,0.004626277068308786,161,20.0,10.0,0.2,64.8397527860966,44.57579364545836,44.57579364545836,22.09088535458102,0.07361851577336312,savgol
United_States,-4.659631146358053,0.009469954784893084,-2353.371752813077,-2354.3667004289364,5.058420801205464e-22,0.004626277068308786,161,20.0,10.0,0.2,64.8397527860966,44.57579364545836,44.57579364545836,22.09088535458102,0.07361851577336312,savgol
United_States,-4.659573317894699,0.009470502433661016,-2351.5479903771597,-2353.9355518276625,3.133754112726905e-21,0.004626277068308786,161,20.0,10.0,0.2,64.8397527860966,44.57579364545836,44.57579364545836,22.09088535458102,0.07361851577336312,savgol
United_States,-4.659515489431345,0.00947105011409955,-2349.826510730021,-2350.5143950644897,1.752645283199427e-20,0.004626277068308786,161,20.0,10.0,0.2,64.8397527860966,44.57579364545836,44.57579364545836,22.09088535458102,0.07361851577336312,savgol
United_States,-4.659457660967991,0.009471597826210518,-2348.414082321465,-2349.5270176939975,7.196211058177403e-20,0.004626277068308786,161,20.0,10.0,0.2,64.8397527860966,44.57579364545836,44.57579364545836,22.09088535458102,0.07361851577336312,savgol
United_States,-4.659399832504638,0.009472145569995743,-2346.7751246392886,-2353.461191813187,3.705904041440733e-19,0.004626277068308786,161,20.0,10.0,0.2,64.8397527860966,44.57579364545836,44.57579364545836,22.09088535458102,0.07361851577336312,savgol
United_States,-4.659342004041284,0.009472693345457075,-2345.627871699514,-2346.9510031294662,1.1671852505657638e-18,0.004626277068308786,161,20.0,10.0,0.2,64.8397527860966,44.57579364545836,44.57579364545836,22.09088535458102,0.07361851577336312,savgol
