country,log_beta_S,beta_S,log_posterior,log_posterior_raw,posterior_weight,grid_half_width,grid_points,grid_tail_drop_target,grid_min_effective_points_target,grid_max_single_weight_target,grid_left_edge_drop,grid_right_edge_drop,grid_min_edge_drop,grid_effective_points,grid_max_weight,grid_smoothing
New_Zealand,-4.239829561110926,0.014410047666338271,-1133.8484561394089,-1135.6062477675307,1.3665239139613435e-114,0.08,641,20.0,10.0,0.2,260.1037866687377,387.39890072699404,260.1037866687377,12.490549598062692,0.12509976922990615,savgol
New_Zealand,-4.239579561110926,0.014413650628606379,-1132.3965040935295,-1131.3258178291665,5.837030971468108e-114,0.08,641,20.0,10.0,0.2,260.1037866687377,387.39890072699404,260.1037866687377,12.490549598062692,0.12509976922990615,savgol
New_Zealand,-4.239329561110926,0.014417254491727642,-1130.9936872755743,-1133.0599039748763,2.3737096800236077e-113,0.08,641,20.0,10.0,0.2,260.1037866687377,387.39890072699404,260.1037866687377,12.490549598062692,0.12509976922990615,savgol
New_Zealand,-4.239079561110926,0.014420859255927327,-1129.6400056855432,-1130.4547435806244,9.190180593467834e-113,0.08,641,20.0,10.0,0.2,260.1037866687377,387.39890072699404,260.1037866687377,12.490549598062692,0.12509976922990615,savgol
New_Zealand,-4.238829561110926,0.014424464921430723,-1128.3354593234367,-1128.4787773367382,3.387515820223625e-112,0.08,641,20.0,10.0,0.2,260.1037866687377,387.39890072699404,260.1037866687377,12.490549598062692,0.12509976922990615,savgol
New_Zealand,-4.238579561110926,0.014428071488463166,-1127.0800481892538,-1127.0968119364998,1.1887744441407001e-111,0.08,641,20.0,10.0,0.2,260.1037866687377,387.39890072699404,260.1037866687377,12.490549598062692,0.12509976922990615,savgol
New_Zealand,-4.238329561110926,0.014431678957250097,-1125.873772282995,-1128.7368676854308,3.97171822692606e-111,0.08,641,20.0,10.0,0.2,260.1037866687377,387.39890072699404,260.1037866687377,12.490549598062692,0.12509976922990615,savgol
New_Zealand,-4.238079561110926,0.014435287328016966,-1124.71663160466,-1126.2416859845177,1.2633341655341545e-110,0.08,641,20.0,10.0,0.2,260.1037866687377,387.39890072699404,260.1037866687377,12.490549598062692,0.12509976922990615,savgol
New_Zealand,-4.237829561110926,0.014438896600989284,-1123.6086261542496,-1125.925389567696,3.8257703265760546e-110,0.08,641,20.0,10.0,0.2,260.1037866687377,387.39890072699404,260.1037866687377,12.490549598062692,0.12509976922990615,savgol
New_Zealand,-4.237579561110926,0.01444250677639266,-1122.5497559317632,-1122.1789217864618,1.1030123854266474e-109,0.08,641,20.0,10.0,0.2,260.1037866687377,387.39890072699404,260.1037866687377,12.490549598062692,0.12509976922990615,savgol
New_Zealand,-4.237329561110926,0.014446117854452711,-1121.5400209371846,-1122.7158291800247,3.0276294804559215e-109,0.08,641,20.0,10.0,0.2,260.1037866687377,387.39890072699404,260.1037866687377,12.490549598062692,0.12509976922990615,savgol
New_Zealand,-4.237079561110926,0.01444972983539512,-1120.8774928547396,-1120.3741169765149,5.8726621333639315e-109,0.08,641,20.0,10.0,0.2,260.1037866687377,387.39890072699404,260.1037866687377,12.490549598062692,0.12509976922990615,savgol
New_Zealand,-4.236829561110926,0.014453342719445664,-1119.83058713534,-1120.6026178597515,1.6730171491533636e-108,0.08,641,20.0,10.0,0.2,260.1037866687377,387.39890072699404,260.1037866687377,12.490549598062692,0.12509976922990615,savgol
New_Zealand,-4.236579561110926,0.01445695650683013,-1118.9173742127182,-1119.717207793127,4.16968959384804e-108,0.08,641,20.0,10.0,0.2,260.1037866687377,387.39890072699404,260.1037866687377,12.490549598062692,0.12509976922990615,savgol
New_Zealand,-4.236329561110926,0.014460571197774372,-1117.9437656912914,-1118.2511437783635,1.1039172866623307e-107,0.08,641,20.0,10.0,0.2,260.1037866687377,387.39890072699404,260.1037866687377,12.490549598062692,0.12509976922990615,savgol
New_Zealand,-4.236079561110926,0.01446418679250433,-1116.9601328499502,-1118.0203765736233,2.9520441567879125e-107,0.08,641,20.0,10.0,0.2,260.1037866687377,387.39890072699404,260.1037866687377,12.490549598062692,0.12509976922990615,savgol
New_Zealand,-4.235829561110926,0.014467803291245966,-1115.9881585007065,-1117.6283929950253,7.802718621066662e-107,0.08,641,20.0,10.0,0.2,260.1037866687377,387.39890072699404,260.1037866687377,12.490549598062692,0.12509976922990615,savgol
New_Zealand,-4.235579561110926,0.014471420694225301,-1115.359591834807,-1116.3664672942537,1.4629483058070582e-106,0.08,641,20.0,10.0,0.2,260.1037866687377,387.39890072699404,260.1037866687377,12.490549598062692,0.12509976922990615,savgol
New_Zealand,-4.235329561110926,0.014475039001668447,-1114.7152503290267,-1116.9565961571066,2.7865249804988942e-106,0.08,641,20.0,10.0,0.2,260.1037866687377,387.39890072699404,260.1037866687377,12.490549598062692,0.12509976922990615,savgol
New_Zealand,-4.235079561110926,0.014478658213801522,-1113.9557337713632,-1116.7369527138608,5.955480276262705e-106,0.08,641,20.0,10.0,0.2,260.1037866687377,387.39890072699404,260.1037866687377,12.490549598062692,0.12509976922990615,savgol
New_Zealand,-4.234829561110926,0.014482278330850754,-1113.375562762215,-1114.067893849059,1.0638535778372495e-105,0.08,641,20.0,10.0,0.2,260.1037866687377,387.39890072699404,260.1037866687377,12.490549598062692,0.12509976922990615,savgol
New_Zealand,-4.234579561110926,0.014485899353042385,-1112.9281447529684,-1110.616930668507,1.6641521522708614e-105,0.08,641,20.0,10.0,0.2,260.1037866687377,387.39890072699404,260.1037866687377,12.490549598062692,0.12509976922990615,savgol
New_Zealand,-4.234329561110926,0.014489521280602718,-1112.1987646711013,-1111.7415611306533,3.451109790593134e-105,0.08,641,20.0,10.0,0.2,260.1037866687377,387.39890072699404,260.1037866687377,12.490549598062692,0.12509976922990615,savgol
New_Zealand,-4.234079561110926,0.014493144113758148,-1111.6073147847742,-1112.5136337237948,6.234795276785669e-105,0.08,641,20.0,10.0,0.2,260.1037866687377,387.39890072699404,260.1037866687377,12.490549598062692,0.12509976922990615,savgol
