country,log_beta_S,beta_S,log_posterior,log_posterior_raw,posterior_weight,grid_half_width,grid_points,grid_tail_drop_target,grid_min_effective_points_target,grid_max_single_weight_target,grid_left_edge_drop,grid_right_edge_drop,grid_min_edge_drop,grid_effective_points,grid_max_weight,grid_smoothing
China,-4.606790994193227,0.00998380504595122,-4294.8987606250985,-4321.396810559102,4.229468097834333e-27,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.606585344721462,0.009985858421315665,-4291.60041094805,-4299.541150803795,1.1448295153382216e-25,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.6063796952496965,0.0099879122189991,-4288.459099119001,-4325.570312889104,2.6484709330625646e-24,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.606174045777932,0.009989966439088366,-4285.4748251379515,-4313.4861581317555,5.2365943568121653e-23,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.605968396306167,0.00999202108167035,-4282.647589004901,-4301.388647631541,8.849158725054995e-22,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.605762746834403,0.009994076146831947,-4279.9773907198505,-4297.452298402924,1.2780691906114472e-20,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.605557097362638,0.009996131634660066,-4277.464230282799,-4296.786217489052,1.577633340467027e-19,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.605351447890873,0.009998187545241649,-4275.108107693746,-4300.080199510891,1.6643977301560373e-18,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.605145798419108,0.010000243878663625,-4272.909022952693,-4279.812104436739,1.5007469974137247e-17,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.604940148947343,0.01000230063501297,-4270.8669760596395,-4292.305841201527,1.1565307399402074e-16,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.604734499475578,0.010004357814376674,-4268.981967014522,-4288.1166527584,7.617390276213239e-16,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.604528850003813,0.010006415416841724,-4268.557289166909,-4280.81416616384,1.1647734239461938e-15,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.604323200532049,0.010008473442495145,-4266.124315623628,-4291.85561478141,1.326992405808765e-14,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.604117551060284,0.010010531891423978,-4265.248390432965,-4285.788604753334,3.186235809945393e-14,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.6039119015885195,0.010012590763715275,-4264.086259139476,-4292.589546510961,1.018556494685616e-13,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.603706252116754,0.01001465005945612,-4263.070019533007,-4279.420041343008,2.814053667546959e-13,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.603500602644989,0.010016709778733587,-4262.434158401387,-4294.143056561815,5.314756312620638e-13,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.603294953173225,0.010018769921634791,-4260.266876206101,-4289.240060317668,4.642180838170848e-12,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.603089303701459,0.010020830488246871,-4259.906794690182,-4296.212086342713,6.6543167536953914e-12,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.602883654229695,0.010022891478656952,-4258.00916340959,-4270.936703601789,4.4384799648183546e-11,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.60267800475793,0.010024952892952207,-4256.058608178692,-4266.57001885181,3.1214015180614583e-10,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.6024723552861655,0.010027014731219816,-4254.304209831928,-4264.778385104231,1.8041604505574766e-09,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.602266705814401,0.010029076993546979,-4250.910584038511,-4268.232954164777,5.3716550266007216e-08,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.602061056342635,0.01003113968002092,-4250.211976987251,-4275.727235668228,1.0802127558860276e-07,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.601855406870871,0.010033202790728855,-4247.482829955624,-4278.178431087837,1.6548658639282498e-06,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.601649757399106,0.010035266325758048,-4245.747308315244,-4269.028124845494,9.386210056961523e-06,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.601444107927341,0.010037330285195776,-4243.063666534894,-4257.701034374407,0.00013739821346813946,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.601238458455576,0.010039394669129311,-4241.804977042243,-4278.804589020289,0.0004837522376368587,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.6010328089838115,0.010041459477645967,-4241.589932180273,-4260.176473987019,0.0005998128752019169,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.600827159512047,0.01004352471083307,-4243.1365310199835,-4256.270064327248,0.00012774280316566014,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.600621510040282,0.01004559036877796,-4242.002560658698,-4265.216827915588,0.00039702103075754853,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.600415860568517,0.010047656451568007,-4242.572657325353,-4257.530357819735,0.000224503789512673,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.600210211096752,0.010049722959290571,-4241.412728498713,-4272.148502816742,0.0007161011396431374,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.600004561624988,0.010051789892033059,-4239.488572746177,-4243.838389291532,0.0049048371273030245,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.599798912153222,0.010053857249882892,-4238.635749791537,-4264.654076851716,0.011508027572901088,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.5995932626814575,0.010055925032927486,-4238.207968338377,-4262.432274593028,0.017651597599279447,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.599387613209693,0.010057993241254297,-4237.720066365569,-4267.288475814449,0.02875260200387573,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.599181963737928,0.010060061874950796,-4236.280987511644,-4270.317342599672,0.12124425188460144,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.598976314266164,0.010062130934104468,-4237.09245144001,-4260.783903590076,0.05385758205300674,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.598770664794398,0.010064200418802826,-4237.315292181776,-4250.372586532173,0.0430991144900327,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.598565015322634,0.010066270329133374,-4237.426314321267,-4267.947900407258,0.038570213667340175,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.598359365850869,0.01006834066518366,-4237.343452493441,-4236.280987511644,0.041902359574059245,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.5981537163791035,0.010070411427041253,-4236.34945578076,-4249.847791924455,0.11322068202028823,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
China,-4.597948066907339,0.010072482614793711,-4237.551620120076,-4262.70859054202,0.034027686876134715,0.008225978870592924,81,20.0,10.0,0.2,58.61777311345486,31.005173450456823,31.005173450456823,14.34920967306138,0.12124425188460144,savgol
