PEP_coverage_multiplier,VE_inf_baseline,annualized_infant_cases_per_100k,country,fitness_R,infant_contact_multiplier,infectious_duration_asymptomatic,psa_sample_id,rank,relative_infectiousness_asymptomatic,relative_reduction_infant_cases_vs_current,reporting_multiplier,resistance_management_uptake,strategy,total_infant_cases,within_10_percent_of_best
0.8882765106388404,0.3628440805248376,2533.768967224095,Australia,0.763881963597151,1.3502485284745132,16.230070358281942,1,1.0,0.6225923270225961,0.4869920565163437,0.7531219784393183,0.5862155279305659,next_generation_vaccine,198691.77729482233,True
0.8882765106388404,0.3628440805248376,2737.4669891786575,Australia,0.763881963597151,1.3502485284745132,16.230070358281942,1,2.0,0.6225923270225961,0.44574966048219145,0.7531219784393183,0.5862155279305659,combined_strategy,214665.26283634536,True
0.8882765106388404,0.3628440805248376,2779.9884087708215,Australia,0.763881963597151,1.3502485284745132,16.230070358281942,1,3.0,0.6225923270225961,0.4411311614934529,0.7531219784393183,0.5862155279305659,transmission_blocking_vaccine,216454.04171231226,True
0.8882765106388404,0.3628440805248376,3027.0689233690305,Australia,0.763881963597151,1.3502485284745132,16.230070358281942,1,4.0,0.6225923270225961,0.391459875330216,0.7531219784393183,0.5862155279305659,timeliness_only,235692.09884896103,False
0.8882765106388404,0.3628440805248376,3987.638337080747,Australia,0.763881963597151,1.3502485284745132,16.230070358281942,1,5.0,0.6225923270225961,0.19835392172557764,0.7531219784393183,0.5862155279305659,pregnancy_tdap_scaleup,310483.4653673227,False
0.8882765106388404,0.3628440805248376,3987.9036157598935,Australia,0.763881963597151,1.3502485284745132,16.230070358281942,1,6.0,0.6225923270225961,0.19830059248374787,0.7531219784393183,0.5862155279305659,targeted_pep_high_risk,310504.1201777901,False
0.8882765106388404,0.3628440805248376,4293.715050923363,Australia,0.763881963597151,1.3502485284745132,16.230070358281942,1,7.0,0.6225923270225961,0.13682246462923164,0.7531219784393183,0.5862155279305659,cocooning_adjunct,334315.05457623827,False
0.8882765106388404,0.3628440805248376,4703.3795276092615,Australia,0.763881963597151,1.3502485284745132,16.230070358281942,1,8.0,0.6225923270225961,0.047714653442818666,0.7531219784393183,0.5862155279305659,maternal_immunization,368827.1700324854,False
0.8882765106388404,0.3628440805248376,4910.497320439714,Australia,0.763881963597151,1.3502485284745132,16.230070358281942,1,9.0,0.6225923270225961,0.0057798615342257165,0.7531219784393183,0.5862155279305659,resistance_guided_treatment,385068.82562601584,False
0.8882765106388404,0.3628440805248376,4939.044315750733,Australia,0.763881963597151,1.3502485284745132,16.230070358281942,1,10.0,0.6225923270225961,0.0,0.7531219784393183,0.5862155279305659,current,387307.4088201762,False
0.8882765106388404,0.3628440805248376,4939.0723734464245,Australia,0.763881963597151,1.3502485284745132,16.230070358281942,1,11.0,0.6225923270225961,-5.68140039614029e-06,0.7531219784393183,0.5862155279305659,adolescent_booster,387309.6092686421,False
0.8882765106388404,0.3628440805248376,5139.434283161341,Australia,0.763881963597151,1.3502485284745132,16.230070358281942,1,12.0,0.6225923270225961,-0.04057261924923061,0.7531219784393183,0.5862155279305659,higher_child_coverage,403021.4848506433,False
0.8882765106388404,0.3628440805248376,293.019519688064,Brazil,0.763881963597151,1.3502485284745132,16.230070358281942,1,1.0,0.6225923270225961,0.7399981217494269,0.7531219784393183,0.5862155279305659,combined_strategy,163623.45661052188,True
0.8882765106388404,0.3628440805248376,397.8908971929235,Brazil,0.763881963597151,1.3502485284745132,16.230070358281942,1,2.0,0.6225923270225961,0.6469437232095749,0.7531219784393183,0.5862155279305659,next_generation_vaccine,222184.11949631057,False
0.8882765106388404,0.3628440805248376,589.7279793715504,Brazil,0.763881963597151,1.3502485284745132,16.230070358281942,1,3.0,0.6225923270225961,0.48043916518066454,0.7531219784393183,0.5862155279305659,transmission_blocking_vaccine,326968.17532471294,False
0.8882765106388404,0.3628440805248376,810.5159071176038,Brazil,0.763881963597151,1.3502485284745132,16.230070358281942,1,4.0,0.6225923270225961,0.2859210752552205,0.7531219784393183,0.5862155279305659,timeliness_only,449381.60733924626,False
0.8882765106388404,0.3628440805248376,914.5675588575524,Brazil,0.763881963597151,1.3502485284745132,16.230070358281942,1,5.0,0.6225923270225961,0.1884865437828105,0.7531219784393183,0.5862155279305659,maternal_immunization,510698.7598921904,False
0.8882765106388404,0.3628440805248376,954.1614238682845,Brazil,0.763881963597151,1.3502485284745132,16.230070358281942,1,6.0,0.6225923270225961,0.15936682051325013,0.7531219784393183,0.5862155279305659,cocooning_adjunct,529024.2804959894,False
0.8882765106388404,0.3628440805248376,983.3026268157686,Brazil,0.763881963597151,1.3502485284745132,16.230070358281942,1,7.0,0.6225923270225961,0.13369290342429274,0.7531219784393183,0.5862155279305659,targeted_pep_high_risk,545181.2986186764,False
0.8882765106388404,0.3628440805248376,1016.3513302006578,Brazil,0.763881963597151,1.3502485284745132,16.230070358281942,1,8.0,0.6225923270225961,0.10457640800178825,0.7531219784393183,0.5862155279305659,pregnancy_tdap_scaleup,563504.7878852548,False
0.8882765106388404,0.3628440805248376,1119.8158447421474,Brazil,0.763881963597151,1.3502485284745132,16.230070358281942,1,9.0,0.6225923270225961,0.006365775712814159,0.7531219784393183,0.5862155279305659,resistance_guided_treatment,625310.3534417469,False
0.8882765106388404,0.3628440805248376,1126.9900114381098,Brazil,0.763881963597151,1.3502485284745132,16.230070358281942,1,10.0,0.6225923270225961,0.0,0.7531219784393183,0.5862155279305659,current,629316.440755986,False
0.8882765106388404,0.3628440805248376,1130.6033072859825,Brazil,0.763881963597151,1.3502485284745132,16.230070358281942,1,11.0,0.6225923270225961,-0.00320614825022858,0.7531219784393183,0.5862155279305659,adolescent_booster,631334.1225613559,False
0.8882765106388404,0.3628440805248376,1152.5760931890995,Brazil,0.763881963597151,1.3502485284745132,16.230070358281942,1,12.0,0.6225923270225961,-0.022703023435340253,0.7531219784393183,0.5862155279305659,higher_child_coverage,643603.8266587141,False
0.8882765106388404,0.3628440805248376,620.1065370552561,China,0.763881963597151,1.3502485284745132,16.230070358281942,1,1.0,0.6225923270225961,0.64911877690165,0.7531219784393183,0.5862155279305659,combined_strategy,1299678.0673642866,True
0.8882765106388404,0.3628440805248376,860.8357444695245,China,0.763881963597151,1.3502485284745132,16.230070358281942,1,2.0,0.6225923270225961,0.5129045075217571,0.7531219784393183,0.5862155279305659,next_generation_vaccine,1804221.1626369446,False
0.8882765106388404,0.3628440805248376,1115.6093048418422,China,0.763881963597151,1.3502485284745132,16.230070358281942,1,3.0,0.6225923270225961,0.3732243825859304,0.7531219784393183,0.5862155279305659,transmission_blocking_vaccine,2321601.925342827,False
0.8882765106388404,0.3628440805248376,1306.70068451044,China,0.763881963597151,1.3502485284745132,16.230070358281942,1,4.0,0.6225923270225961,0.2658647406004455,0.7531219784393183,0.5862155279305659,timeliness_only,2719266.3280615397,False
0.8882765106388404,0.3628440805248376,1388.758843334949,China,0.763881963597151,1.3502485284745132,16.230070358281942,1,5.0,0.6225923270225961,0.21418438235552373,0.7531219784393183,0.5862155279305659,maternal_immunization,2910692.4395284024,False
0.8882765106388404,0.3628440805248376,1537.8449509534678,China,0.763881963597151,1.3502485284745132,16.230070358281942,1,6.0,0.6225923270225961,0.1360024395602819,0.7531219784393183,0.5862155279305659,cocooning_adjunct,3200281.4788553203,False
0.8882765106388404,0.3628440805248376,1544.9727877671655,China,0.763881963597151,1.3502485284745132,16.230070358281942,1,7.0,0.6225923270225961,0.13199785330504565,0.7531219784393183,0.5862155279305659,pregnancy_tdap_scaleup,3215114.626319983,False
0.8882765106388404,0.3628440805248376,1617.3394064397107,China,0.763881963597151,1.3502485284745132,16.230070358281942,1,8.0,0.6225923270225961,0.0913405795927904,0.7531219784393183,0.5862155279305659,targeted_pep_high_risk,3365710.7923275144,False
