country,scenario,infant_cases,mean_infant_population,analysis_window,analysis_years,annualized_infant_cases_per_100k,rank,current_infant_cases_per_100k,relative_reduction_infant_cases
New_Zealand,combined_strategy,1580.963343576711,55609.39409749147,2025_2029,5.0,568.5957810671517,3.0,684.6211417199852,0.1694738207490073
New_Zealand,current,1903.5684748853591,55609.397924901714,2025_2029,5.0,684.6211417199852,4.0,684.6211417199852,0.0
New_Zealand,higher_child_coverage,2127.832023986813,55609.404562907286,2025_2029,5.0,765.2777585775931,6.0,684.6211417199852,-0.11781204514802579
New_Zealand,maternal_immunization,1507.5024979038028,55609.39600908757,2025_2029,5.0,542.1754617358008,2.0,684.6211417199852,0.2080649739012086
New_Zealand,next_generation_vaccine,1343.5721026519648,55609.3989426235,2025_2029,5.0,483.21763162311163,1.0,684.6211417199852,0.29418242853395404
New_Zealand,resistance_guided_treatment,3418.953281145253,55609.40410602646,2025_2029,5.0,1229.6313316454823,7.0,684.6211417199852,-0.7960756054892766
South_Africa,adolescent_booster,404.07810936261075,1100061.289802641,2025_2029,5.0,7.346465385307856,3.0,46.18139633474783,0.8409215405256115
South_Africa,combined_strategy,12.20851341193949,1100061.558947302,2025_2029,5.0,0.22196054961910244,1.0,46.18139633474783,0.9951937237235052
South_Africa,current,2540.117648782746,1100060.998749624,2025_2029,5.0,46.18139633474783,7.0,46.18139633474783,0.0
South_Africa,higher_child_coverage,1528.64161388468,1100061.2191724698,2025_2029,5.0,27.791937162090186,6.0,46.18139633474783,0.398200587945866
South_Africa,maternal_immunization,469.57164734109745,1100060.7322958403,2025_2029,5.0,8.537194966701442,4.0,46.18139633474783,0.8151377904466288
South_Africa,next_generation_vaccine,17.140943166861177,1100060.7450967731,2025_2029,5.0,0.3116363026907805,2.0,46.18139633474783,0.9932519081832895
South_Africa,resistance_guided_treatment,1332.9107065182977,1100060.7294805495,2025_2029,5.0,24.233402225851666,5.0,46.18139633474783,0.475256182160565
Sweden,adolescent_booster,984.9095246606374,92876.2645717059,2025_2029,5.0,212.09068413819114,4.0,212.82416787709926,0.0034464306672712386
Sweden,combined_strategy,7.085284579269369,92876.26045356477,2025_2029,5.0,1.5257471704110634,2.0,212.82416787709926,0.9928309496725384
Sweden,current,988.3157040091921,92876.26624997969,2025_2029,5.0,212.82416787709926,5.0,212.82416787709926,0.0
Sweden,higher_child_coverage,1021.2568756564252,92876.2627912131,2025_2029,5.0,219.91773677462072,6.0,212.82416787709926,-0.033330654917057334
Sweden,maternal_immunization,728.2929823796577,92876.26913158646,2025_2029,5.0,156.83080063171295,3.0,212.82416787709926,0.26309684564452807
Sweden,next_generation_vaccine,3.398117510912302,92876.25729488251,2025_2029,5.0,0.7317516036683658,1.0,212.82416787709926,0.9965617081416668
Sweden,resistance_guided_treatment,1343.6008612672306,92876.2560791764,2025_2029,5.0,289.3314002928412,7.0,212.82416787709926,-0.3594856410289031
Thailand,adolescent_booster,136.51991311258485,539427.0631628431,2025_2029,5.0,5.0616634735425565,4.0,19.732605649482934,0.7434873243070568
Thailand,combined_strategy,9.609573003832368,539427.0668662933,2025_2029,5.0,0.3562881284269806,1.0,19.732605649482934,0.9819441925331176
Thailand,current,532.2151196568971,539427.1077128053,2025_2029,5.0,19.732605649482934,6.0,19.732605649482934,0.0
Thailand,higher_child_coverage,560.508724040928,539427.0558848291,2025_2029,5.0,20.781631841640507,7.0,19.732605649482934,-0.053162071486745566
Thailand,maternal_immunization,70.63555213458875,539427.1028240825,2025_2029,5.0,2.6189100163780368,3.0,19.732605649482934,0.8672800712233023
Thailand,next_generation_vaccine,14.08275409130559,539427.1124224066,2025_2029,5.0,0.5221374219795566,2.0,19.732605649482934,0.9735393575863998
Thailand,resistance_guided_treatment,227.77434757280335,539427.0391053944,2025_2029,5.0,8.44504746927602,5.0,19.732605649482934,0.5720257314574515
United_Kingdom,adolescent_booster,18088.751084970776,657538.5589492047,2025_2029,5.0,550.195903761992,5.0,509.2382779033057,-0.08042919716742758
United_Kingdom,combined_strategy,8858.01767419525,657538.4725999933,2025_2029,5.0,269.42963927782006,1.0,509.2382779033057,0.4709163647572867
United_Kingdom,current,16742.189573159696,657538.5354805833,2025_2029,5.0,509.2382779033057,4.0,509.2382779033057,0.0
United_Kingdom,higher_child_coverage,18909.240237548667,657538.4854720784,2025_2029,5.0,575.1523494164093,6.0,509.2382779033057,-0.1294366004544918
United_Kingdom,maternal_immunization,13725.296524176616,657538.5379344135,2025_2029,5.0,417.4750446504065,3.0,509.2382779033057,0.18019704573410567
United_Kingdom,next_generation_vaccine,10990.46978622782,657538.4504283831,2025_2029,5.0,334.2913187530732,2.0,509.2382779033057,0.34354636472054734
United_Kingdom,resistance_guided_treatment,34337.0333429777,657538.4740559201,2025_2029,5.0,1044.4113826883845,7.0,509.2382779033057,-1.0509286673982068
United_States,adolescent_booster,5888.478341899989,3542143.9275511126,2025_2029,5.0,33.24810319591408,5.0,36.36894434982346,0.08581060599094703
United_States,combined_strategy,61.135124636052346,3542143.917961147,2025_2029,5.0,0.34518712989641387,2.0,36.36894434982346,0.9905087393635584
United_States,current,6441.201750820346,3542143.917549046,2025_2029,5.0,36.36894434982346,6.0,36.36894434982346,0.0
United_States,higher_child_coverage,7293.8308037104125,3542144.0575734274,2025_2029,5.0,41.18314040963713,7.0,36.36894434982346,-0.13237106949014432
United_States,maternal_immunization,1789.2743085473405,3542144.204020917,2025_2029,5.0,10.10277507344969,3.0,36.36894434982346,0.7222142337629129
United_States,next_generation_vaccine,47.97387013705368,3542144.074508787,2025_2029,5.0,0.2708747534144643,1.0,36.36894434982346,0.9925520314582411
United_States,resistance_guided_treatment,3188.728513573468,3542144.4856522945,2025_2029,5.0,18.004508435438684,4.0,36.36894434982346,0.5049482805368783
Australia,adolescent_booster,55393.84989614463,290955.9735201499,2025_2034,10.002739726027396,1903.3353048465876,4.0,1904.7882575245064,0.0007627896025603764
Australia,combined_strategy,38202.32256297503,290955.97243224934,2025_2034,10.002739726027396,1312.6336167181985,1.0,1904.7882575245064,0.31087688537931335
Australia,current,55436.13326614856,290955.95914901816,2025_2034,10.002739726027396,1904.7882575245064,5.0,1904.7882575245064,0.0
Australia,higher_child_coverage,57646.06943400354,290955.9759304756,2025_2034,10.002739726027396,1980.721658381733,7.0,1904.7882575245064,-0.039864483916921545
Australia,maternal_immunization,56292.33333445568,290955.94207017764,2025_2034,10.002739726027396,1934.20744739438,6.0,1904.7882575245064,-0.015444860998937049
Australia,next_generation_vaccine,46435.37058779795,290955.9655191921,2025_2034,10.002739726027396,1595.5215755810573,2.0,1904.7882575245064,0.1623627616989708
Australia,resistance_guided_treatment,53230.66639919623,290955.9770727922,2025_2034,10.002739726027396,1829.008195150963,3.0,1904.7882575245064,0.039783982326743406
Brazil,adolescent_booster,992.6989194159128,2295189.034844327,2025_2034,10.002739726027396,4.323944592516265,4.0,23.22115810018082,0.8137928963808831
Brazil,combined_strategy,66.442147179275,2295189.1125617404,2025_2034,10.002739726027396,0.28940512341046165,1.0,23.22115810018082,0.987537007320569
Brazil,current,5331.155485076982,2295189.271608212,2025_2034,10.002739726027396,23.22115810018082,6.0,23.22115810018082,0.0
Brazil,higher_child_coverage,6301.0940823957435,2295189.0273316866,2025_2034,10.002739726027396,27.445966990396965,7.0,23.22115810018082,-0.1819379064553739
Brazil,maternal_immunization,646.3005281769354,2295189.047002801,2025_2034,10.002739726027396,2.815121085043059,3.0,23.22115810018082,0.8787691349028308
Brazil,next_generation_vaccine,78.4742542200708,2295188.98508586,2025_2034,10.002739726027396,0.34181394570521995,2.0,23.22115810018082,0.9852800646621256
Brazil,resistance_guided_treatment,2141.59138611758,2295188.8972906787,2025_2034,10.002739726027396,9.328229201460376,5.0,23.22115810018082,0.5982875117073623
China,adolescent_booster,119490.29293695705,8082407.794179715,2025_2034,10.002739726027396,147.79947743174407,5.0,367.97476235099936,0.5983434394047848
China,combined_strategy,554.4218719590348,8082407.777492583,2025_2034,10.002739726027396,0.6857733888449823,1.0,367.97476235099936,0.9981363575467417
China,current,297493.6844217651,8082407.601179639,2025_2034,10.002739726027396,367.97476235099936,6.0,367.97476235099936,0.0
China,higher_child_coverage,303244.789369928,8082407.726561482,2025_2034,10.002739726027396,375.08839150126704,7.0,367.97476235099936,-0.01933183978384423
China,maternal_immunization,105025.91957854952,8082407.699176926,2025_2034,10.002739726027396,129.90826142795274,4.0,367.97476235099936,0.6469642086376636
China,next_generation_vaccine,1236.1720748896976,8082407.584578873,2025_2034,10.002739726027396,1.5290412880559767,2.0,367.97476235099936,0.9958447115278045
China,resistance_guided_treatment,101422.0264277298,8082407.817841296,2025_2034,10.002739726027396,125.45054576200239,3.0,367.97476235099936,0.6590783972235055
Japan,adolescent_booster,41838.85163748206,724070.4709140743,2025_2034,10.002739726027396,577.6701820916035,5.0,600.5369679151559,0.03807723261889684
Japan,combined_strategy,217.56418332240176,724070.4785844277,2025_2034,10.002739726027396,3.003914666541429,1.0,600.5369679151559,0.9949979521211326
Japan,current,43495.022053926616,724070.4768662413,2025_2034,10.002739726027396,600.5369679151559,6.0,600.5369679151559,0.0
Japan,higher_child_coverage,44301.3288004922,724070.4712007529,2025_2034,10.002739726027396,611.6696721671326,7.0,600.5369679151559,-0.018537916642543006
Japan,maternal_immunization,28584.051352545015,724070.4880574899,2025_2034,10.002739726027396,394.66077849991956,4.0,600.5369679151559,0.3428201766328607
Japan,next_generation_vaccine,3417.181918384568,724070.4773033172,2025_2034,10.002739726027396,47.18112487213123,2.0,600.5369679151559,0.9214351032611251
Japan,resistance_guided_treatment,25076.86909062153,724070.4790291319,2025_2034,10.002739726027396,346.2370214419216,3.0,600.5369679151559,0.42345427518986944
New_Zealand,adolescent_booster,8068.64810025223,54751.192778964134,2025_2034,10.002739726027396,1473.2899335675504,6.0,1467.8773047527761,-0.003687385040458846
New_Zealand,combined_strategy,2962.9452399857805,54751.187471701,2025_2034,10.002739726027396,541.0172515506281,1.0,1467.8773047527761,0.6314288327785355
New_Zealand,current,8039.004708551717,54751.18948114136,2025_2034,10.002739726027396,1467.8773047527761,5.0,1467.8773047527761,0.0
New_Zealand,higher_child_coverage,8309.8011611337,54751.19264875212,2025_2034,10.002739726027396,1517.3231348854856,7.0,1467.8773047527761,-0.03368526100418001
New_Zealand,maternal_immunization,7068.462151821222,54751.188408864306,2025_2034,10.002739726027396,1290.6616865551844,4.0,1467.8773047527761,0.12072917649437931
New_Zealand,next_generation_vaccine,3164.4472985709826,54751.189991972926,2025_2034,10.002739726027396,577.8103753788098,2.0,1467.8773047527761,0.6063633019545007
New_Zealand,resistance_guided_treatment,6685.877926493432,54751.1925198557,2025_2034,10.002739726027396,1220.803853432683,3.0,1467.8773047527761,0.16832023393243079
South_Africa,adolescent_booster,753.0557494190547,1088651.8954598776,2025_2034,10.002739726027396,6.9154290037494395,3.0,40.554385097230245,0.8294776511302167
South_Africa,combined_strategy,23.827974917960038,1088652.0298591005,2025_2034,10.002739726027396,0.2188160021783847,1.0,40.554385097230245,0.9946043812117046
South_Africa,current,4416.169804833303,1088651.7490288701,2025_2034,10.002739726027396,40.554385097230245,7.0,40.554385097230245,0.0
South_Africa,higher_child_coverage,2742.5439405788597,1088651.859478927,2025_2034,10.002739726027396,25.185211788379583,6.0,40.554385097230245,0.37897685471010467
South_Africa,maternal_immunization,837.9765234004896,1088651.6161176618,2025_2034,10.002739726027396,7.695271758848073,4.0,40.554385097230245,0.8102480967126379
South_Africa,next_generation_vaccine,33.41862793857609,1088651.6232086094,2025_2034,10.002739726027396,0.30688857615790216,2.0,40.554385097230245,0.992432666025582
South_Africa,resistance_guided_treatment,2429.82004177866,1088651.6150084324,2025_2034,10.002739726027396,22.31342411569881,5.0,40.554385097230245,0.44979010131205877
Sweden,adolescent_booster,2859.8774182809398,92244.29840565534,2025_2034,10.002739726027396,309.9480568711525,5.0,310.09028384282857,0.00045866310260833654
Sweden,combined_strategy,14.071056878454637,92244.29645309802,2025_2034,10.002739726027396,1.5249943238961128,2.0,310.09028384282857,0.9950820957528967
Sweden,current,2861.18976671237,92244.29925252909,2025_2034,10.002739726027396,310.09028384282857,6.0,310.09028384282857,0.0
Sweden,higher_child_coverage,2988.30191438366,92244.29751736869,2025_2034,10.002739726027396,323.86646179525036,7.0,310.09028384282857,-0.04442634506860044
Sweden,maternal_immunization,1929.4028295331448,92244.30070100418,2025_2034,10.002739726027396,209.1049914350341,3.0,310.09028384282857,0.32566416192188585
Sweden,next_generation_vaccine,6.765344814921042,92244.29471015515,2025_2034,10.002739726027396,0.733215189591931,1.0,310.09028384282857,0.9976354783500293
Sweden,resistance_guided_treatment,2758.431305047735,92244.29418102099,2025_2034,10.002739726027396,298.95353440786175,4.0,310.09028384282857,0.03591453849167214
Thailand,adolescent_booster,264.04299142395433,531887.9257131256,2025_2034,10.002739726027396,4.962900226365182,4.0,18.57883036260883,0.7328733763373307
Thailand,combined_strategy,19.368031517572472,531887.9274249241,2025_2034,10.002739726027396,0.36403771664259255,1.0,18.57883036260883,0.9804057785373161
Thailand,current,988.4563314076236,531887.9479177499,2025_2034,10.002739726027396,18.57883036260883,6.0,18.57883036260883,0.0
Thailand,higher_child_coverage,1058.3511419448726,531887.9215719365,2025_2034,10.002739726027396,19.892560429273146,7.0,18.57883036260883,-0.0707111287967992
Thailand,maternal_immunization,139.28746516620285,531887.9454550615,2025_2034,10.002739726027396,2.6180197513199377,3.0,18.57883036260883,0.8590858681508347
Thailand,next_generation_vaccine,28.22905982436619,531887.949919427,2025_2034,10.002739726027396,0.5305878420063671,2.0,18.57883036260883,0.9714412677412562
Thailand,resistance_guided_treatment,434.48581260177934,531887.9135072235,2025_2034,10.002739726027396,8.16651021702432,5.0,18.57883036260883,0.5604400246067169
United_Kingdom,adolescent_booster,87751.1312857394,658996.6580124332,2025_2034,10.002739726027396,1331.222175380668,6.0,1288.217478497772,-0.033383103086790156
United_Kingdom,combined_strategy,18004.2760112181,658996.6148305044,2025_2034,10.002739726027396,273.13258185001325,1.0,1288.217478497772,0.7879763421867858
United_Kingdom,current,84916.3581569807,658996.6460669161,2025_2034,10.002739726027396,1288.217478497772,5.0,1288.217478497772,0.0
United_Kingdom,higher_child_coverage,89300.96936926058,658996.6211800559,2025_2034,10.002739726027396,1354.733957384669,7.0,1288.217478497772,-0.05163451047447665
United_Kingdom,maternal_immunization,65976.49641660119,658996.6475267302,2025_2034,10.002739726027396,1000.8916716437076,3.0,1288.217478497772,0.22304138210352753
United_Kingdom,next_generation_vaccine,23390.557205893132,658996.6035502345,2025_2034,10.002739726027396,354.84478164705416,2.0,1288.217478497772,0.7245459034907297
United_Kingdom,resistance_guided_treatment,66357.42970053545,658996.6153298236,2025_2034,10.002739726027396,1006.670641686025,4.0,1288.217478497772,0.218555361583874
United_States,adolescent_booster,11499.996413233373,3579315.2445094907,2025_2034,10.002739726027396,32.12024034453194,5.0,33.35922007955936,0.0371405486121239
United_States,combined_strategy,123.21444745162484,3579315.238059541,2025_2034,10.002739726027396,0.3441459919624357,2.0,33.35922007955936,0.9896836319571719
United_States,current,11943.587795256095,3579315.2379452866,2025_2034,10.002739726027396,33.35922007955936,6.0,33.35922007955936,0.0
United_States,higher_child_coverage,13427.867837538402,3579315.309601249,2025_2034,10.002739726027396,37.50491034210163,7.0,33.35922007955936,-0.12427419623885383
United_States,maternal_immunization,3447.3144635019958,3579315.38018126,2025_2034,10.002739726027396,9.62857386514902,3.0,33.35922007955936,0.7113669371710263
United_States,next_generation_vaccine,96.5312555289069,3579315.3198003736,2025_2034,10.002739726027396,0.26961808958120215,1.0,33.35922007955936,0.9919177340196149
United_States,resistance_guided_treatment,6038.2011383043455,3579315.5231753797,2025_2034,10.002739726027396,16.865088452376813,4.0,33.35922007955936,0.4944399655581041
Australia,adolescent_booster,101570.5999295149,292343.7243539563,2025_2039,15.005479452054795,2315.391132754246,5.0,2316.384353741776,0.0004287807357727935
Australia,combined_strategy,56508.745328838915,292343.72361367923,2025_2039,15.005479452054795,1288.1665391321176,1.0,2316.384353741776,0.4438891209693784
Australia,current,101614.16681359768,292343.7148180047,2025_2039,15.005479452054795,2316.384353741776,6.0,2316.384353741776,0.0
Australia,higher_child_coverage,105728.8978323571,292343.7260046296,2025_2039,15.005479452054795,2410.1831760820055,7.0,2316.384353741776,-0.04049363491370128
Australia,maternal_immunization,100233.55565590157,292343.7033326788,2025_2039,15.005479452054795,2284.9121972214502,4.0,2316.384353741776,0.013586759239453183
Australia,next_generation_vaccine,70221.28333080678,292343.71903680556,2025_2039,15.005479452054795,1600.755925679152,2.0,2316.384353741776,0.3089420056333192
Australia,resistance_guided_treatment,87639.93883428653,292343.7267475516,2025_2039,15.005479452054795,1997.8294480037891,3.0,2316.384353741776,0.13752247342864699
Brazil,adolescent_booster,1454.7006424312083,2247716.2127345554,2025_2039,15.005479452054795,4.3130279844181505,4.0,22.03693973682222,0.8042818995774003
Brazil,combined_strategy,99.28764942772051,2247716.264430345,2025_2039,15.005479452054795,0.2943769928665097,1.0,22.03693973682222,0.986641657308949
Brazil,current,7432.632657024484,2247716.370865121,2025_2039,15.005479452054795,22.03693973682222,6.0,22.03693973682222,0.0
Brazil,higher_child_coverage,8790.090134179174,2247716.2076985,2025_2039,15.005479452054795,26.06165400178403,7.0,22.03693973682222,-0.18263489908432207
Brazil,maternal_immunization,959.8777418100133,2247716.221256035,2025_2039,15.005479452054795,2.8459323008425,3.0,22.03693973682222,0.870856283366463
Brazil,next_generation_vaccine,116.68183032104523,2247716.1804224094,2025_2039,15.005479452054795,0.3459488447336124,2.0,22.03693973682222,0.9843014116812437
Brazil,resistance_guided_treatment,3048.4168707526346,2247716.1211368246,2025_2039,15.005479452054795,9.03822231462773,5.0,22.03693973682222,0.5898603697896638
China,adolescent_booster,252298.0340601814,8097533.250418118,2025_2039,15.005479452054795,207.6401098540694,5.0,333.938631494589,0.3782087776884421
China,combined_strategy,876.8470736988679,8097533.232453723,2025_2039,15.005479452054795,0.7216410694208679,1.0,333.938631494589,0.9978390009380135
China,current,405760.03803097317,8097533.120506151,2025_2039,15.005479452054795,333.938631494589,6.0,333.938631494589,0.0
China,higher_child_coverage,418346.13717637805,8097533.2022313485,2025_2039,15.005479452054795,344.29692930753066,7.0,333.938631494589,-0.031018566994126084
China,maternal_immunization,196725.65034519794,8097533.183935384,2025_2039,15.005479452054795,161.90429757538158,4.0,333.938631494589,0.5151675119145207
China,next_generation_vaccine,1933.8545017602664,8097533.105375699,2025_2039,15.005479452054795,1.5915532987623864,2.0,333.938631494589,0.9952339946665075
China,resistance_guided_treatment,159310.1902543094,8097533.263135112,2025_2039,15.005479452054795,131.11154621774386,3.0,333.938631494589,0.6073783208880751
Japan,adolescent_booster,46135.118083105175,732794.6788934191,2025_2039,15.005479452054795,419.56519385647226,5.0,426.7100767282662,0.01674411564539613
Japan,combined_strategy,330.5619249287343,732794.6843095287,2025_2039,15.005479452054795,3.0062191851201394,1.0,426.7100767282662,0.9929548905707363
Japan,current,46920.7650662154,732794.6831291321,2025_2039,15.005479452054795,426.7100767282662,6.0,426.7100767282662,0.0
Japan,higher_child_coverage,47794.32416838074,732794.6790783282,2025_2039,15.005479452054795,434.6544609198505,7.0,426.7100767282662,-0.01861775623509221
Japan,maternal_immunization,32213.728985532452,732794.6906767732,2025_2039,15.005479452054795,292.96032590562714,3.0,426.7100767282662,0.3134440879581393
Japan,next_generation_vaccine,9602.875755388419,732794.6833446746,2025_2039,15.005479452054795,87.33113885517132,2.0,426.7100767282662,0.7953384660499012
Japan,resistance_guided_treatment,35142.65837566699,732794.6846317226,2025_2039,15.005479452054795,319.5968011179111,4.0,426.7100767282662,0.2510212002295086
New_Zealand,adolescent_booster,12451.807283523707,54561.912397680164,2025_2039,15.005479452054795,1520.8729303553298,6.0,1505.1486303358831,-0.010447008157551618
New_Zealand,combined_strategy,4384.706019947572,54561.90885604996,2025_2039,15.005479452054795,535.5512637099541,1.0,1505.1486303358831,0.6441871235065719
New_Zealand,current,12323.067618759693,54561.910308307044,2025_2039,15.005479452054795,1505.1486303358831,5.0,1505.1486303358831,0.0
New_Zealand,higher_child_coverage,12892.14366707291,54561.91244018644,2025_2039,15.005479452054795,1574.6559399592193,7.0,1505.1486303358831,-0.0461796982852285
New_Zealand,maternal_immunization,10360.511217556566,54561.909578048,2025_2039,15.005479452054795,1265.4405509921735,4.0,1505.1486303358831,0.15925874329780798
New_Zealand,next_generation_vaccine,4797.784739411956,54561.91062895251,2025_2039,15.005479452054795,586.0049875682707,2.0,1505.1486303358831,0.6106663649306845
New_Zealand,resistance_guided_treatment,10020.902402651618,54561.91227814321,2025_2039,15.005479452054795,1223.9604170136452,3.0,1505.1486303358831,0.18681757246757025
South_Africa,adolescent_booster,1079.1535411075397,1080931.62915144,2025_2039,15.005479452054795,6.6532698561562995,3.0,39.865900031810526,0.8331087508159254
South_Africa,combined_strategy,35.03329379245808,1080931.7197506614,2025_2039,15.005479452054795,0.215989596601529,1.0,39.865900031810526,0.9945820965680147
South_Africa,current,6466.20747776258,1080931.53133019,2025_2039,15.005479452054795,39.865900031810526,7.0,39.865900031810526,0.0
South_Africa,higher_child_coverage,3920.147557365393,1080931.6056469083,2025_2039,15.005479452054795,24.1687574091421,6.0,39.865900031810526,0.3937486074600869
South_Africa,maternal_immunization,1181.216451077098,1080931.442956172,2025_2039,15.005479452054795,7.282516214718665,4.0,39.865900031810526,0.8173246757527695
South_Africa,next_generation_vaccine,49.045520828098496,1080931.4478009036,2025_2039,15.005479452054795,0.3023787882088852,2.0,39.865900031810526,0.9924151019300302
South_Africa,resistance_guided_treatment,3477.189887741381,1080931.4430104655,2025_2039,15.005479452054795,21.437808214379203,5.0,39.865900031810526,0.46225199488100965
Sweden,adolescent_booster,6114.127366085288,93487.75278676285,2025_2039,15.005479452054795,435.8428085173157,6.0,435.66039805547575,-0.000418698744834467
Sweden,combined_strategy,21.438750908358173,93487.75148571859,2025_2039,15.005479452054795,1.5282516993134834,2.0,435.66039805547575,0.9964921032388193
Sweden,current,6111.568497209049,93487.75335530017,2025_2039,15.005479452054795,435.66039805547575,5.0,435.66039805547575,0.0
Sweden,higher_child_coverage,6382.985116775481,93487.75219191048,2025_2039,15.005479452054795,455.00821477036095,7.0,435.66039805547575,-0.044410317764116636
Sweden,maternal_immunization,4430.968110003368,93487.75432114147,2025_2039,15.005479452054795,315.85955577744096,4.0,435.66039805547575,0.27498676219540086
Sweden,next_generation_vaccine,10.329213069303217,93487.75034293877,2025_2039,15.005479452054795,0.7363133088383728,1.0,435.66039805547575,0.9983098915758126
Sweden,resistance_guided_treatment,4177.0935571530235,93487.7499684986,2025_2039,15.005479452054795,297.76223707242775,3.0,435.66039805547575,0.3165267295318599
Thailand,adolescent_booster,390.28552498920686,524416.9386994785,2025_2039,15.005479452054795,4.959705127797921,4.0,17.83665243882035,0.7219374462327115
Thailand,combined_strategy,29.29171105262345,524416.9397731731,2025_2039,15.005479452054795,0.3722358117592129,1.0,17.83665243882035,0.979130847952777
Thailand,current,1403.5889792387356,524416.9535034694,2025_2039,15.005479452054795,17.83665243882035,6.0,17.83665243882035,0.0
Thailand,higher_child_coverage,1512.4431046925736,524416.9358890493,2025_2039,15.005479452054795,19.219959188223168,7.0,17.83665243882035,-0.07755416853849417
Thailand,maternal_immunization,208.66983458414512,524416.951879337,2025_2039,15.005479452054795,2.6517530277911234,3.0,17.83665243882035,0.851331238477252
Thailand,next_generation_vaccine,42.62616618315948,524416.9548408757,2025_2039,15.005479452054795,0.5416885714518705,2.0,17.83665243882035,0.9696305922139897
Thailand,resistance_guided_treatment,634.3159746378053,524416.9305589802,2025_2039,15.005479452054795,8.060817118384746,5.0,17.83665243882035,0.5480756747358666
