country,strategy,rank,rank_acceptability_probability,probability_rank_1,probability_top_2,probability_top_3,probability_within_10_percent_of_best,mean_rank,median_rank,median_infant_cases_per_100k,q025_infant_cases_per_100k,q975_infant_cases_per_100k,median_relative_reduction_vs_current,n_psa_samples,n_rank_observations
All_countries_pooled,maternal_immunization,2,0.00390625,0.0,0.00390625,0.8375,0.00078125,3.1796875,3.0,1012.6263740013275,0.3249823280184795,5449.85117132505,0.18847917186001378,128,1280
All_countries_pooled,next_generation_vaccine,2,0.690625,0.30546875,0.99609375,1.0,0.4265625,1.6984375,2.0,508.3242844882244,0.1690010048358837,3115.3891332949806,0.5860003360598984,128,1280
All_countries_pooled,resistance_guided_treatment,2,0.0,0.0,0.0,0.1515625,0.0,4.2859375,4.0,1180.6399103550084,0.42534444334653565,5507.188062111521,0.057733314283731574,128,1280
All_countries_pooled,adolescent_booster,3,0.00546875,0.0,0.0,0.00546875,0.0,5.36015625,5.0,1245.1915915060963,0.40126023120102766,5740.126093410587,4.3298307591477236e-05,128,1280
All_countries_pooled,combined_strategy,3,0.0,0.69453125,1.0,1.0,0.78671875,1.30546875,1.0,390.4830303312723,0.13676564824497725,3450.365903970089,0.6585641325839945,128,1280
All_countries_pooled,current,3,0.0046875,0.0,0.0,0.0046875,0.0,5.5890625,6.0,1246.484595073373,0.46953417311211965,5773.86195247741,0.0,128,1280
All_countries_pooled,higher_child_coverage,3,0.00078125,0.0,0.0,0.00078125,0.0,6.58125,7.0,1256.4140516733978,0.4427556065485266,5965.166525531116,-0.027108487458101793,128,1280
All_countries_pooled,maternal_immunization,3,0.83359375,0.0,0.00390625,0.8375,0.00078125,3.1796875,3.0,1012.6263740013275,0.3249823280184795,5449.85117132505,0.18847917186001378,128,1280
All_countries_pooled,next_generation_vaccine,3,0.00390625,0.30546875,0.99609375,1.0,0.4265625,1.6984375,2.0,508.3242844882244,0.1690010048358837,3115.3891332949806,0.5860003360598984,128,1280
All_countries_pooled,resistance_guided_treatment,3,0.1515625,0.0,0.0,0.1515625,0.0,4.2859375,4.0,1180.6399103550084,0.42534444334653565,5507.188062111521,0.057733314283731574,128,1280
All_countries_pooled,adolescent_booster,4,0.18203125,0.0,0.0,0.00546875,0.0,5.36015625,5.0,1245.1915915060963,0.40126023120102766,5740.126093410587,4.3298307591477236e-05,128,1280
All_countries_pooled,combined_strategy,4,0.0,0.69453125,1.0,1.0,0.78671875,1.30546875,1.0,390.4830303312723,0.13676564824497725,3450.365903970089,0.6585641325839945,128,1280
All_countries_pooled,current,4,0.0546875,0.0,0.0,0.0046875,0.0,5.5890625,6.0,1246.484595073373,0.46953417311211965,5773.86195247741,0.0,128,1280
All_countries_pooled,higher_child_coverage,4,0.05859375,0.0,0.0,0.00078125,0.0,6.58125,7.0,1256.4140516733978,0.4427556065485266,5965.166525531116,-0.027108487458101793,128,1280
All_countries_pooled,maternal_immunization,4,0.15234375,0.0,0.00390625,0.8375,0.00078125,3.1796875,3.0,1012.6263740013275,0.3249823280184795,5449.85117132505,0.18847917186001378,128,1280
All_countries_pooled,next_generation_vaccine,4,0.0,0.30546875,0.99609375,1.0,0.4265625,1.6984375,2.0,508.3242844882244,0.1690010048358837,3115.3891332949806,0.5860003360598984,128,1280
All_countries_pooled,resistance_guided_treatment,4,0.55234375,0.0,0.0,0.1515625,0.0,4.2859375,4.0,1180.6399103550084,0.42534444334653565,5507.188062111521,0.057733314283731574,128,1280
All_countries_pooled,adolescent_booster,5,0.334375,0.0,0.0,0.00546875,0.0,5.36015625,5.0,1245.1915915060963,0.40126023120102766,5740.126093410587,4.3298307591477236e-05,128,1280
All_countries_pooled,combined_strategy,5,0.0,0.69453125,1.0,1.0,0.78671875,1.30546875,1.0,390.4830303312723,0.13676564824497725,3450.365903970089,0.6585641325839945,128,1280
All_countries_pooled,current,5,0.4,0.0,0.0,0.0046875,0.0,5.5890625,6.0,1246.484595073373,0.46953417311211965,5773.86195247741,0.0,128,1280
All_countries_pooled,higher_child_coverage,5,0.08203125,0.0,0.0,0.00078125,0.0,6.58125,7.0,1256.4140516733978,0.4427556065485266,5965.166525531116,-0.027108487458101793,128,1280
All_countries_pooled,maternal_immunization,5,0.003125,0.0,0.00390625,0.8375,0.00078125,3.1796875,3.0,1012.6263740013275,0.3249823280184795,5449.85117132505,0.18847917186001378,128,1280
All_countries_pooled,next_generation_vaccine,5,0.0,0.30546875,0.99609375,1.0,0.4265625,1.6984375,2.0,508.3242844882244,0.1690010048358837,3115.3891332949806,0.5860003360598984,128,1280
All_countries_pooled,resistance_guided_treatment,5,0.18046875,0.0,0.0,0.1515625,0.0,4.2859375,4.0,1180.6399103550084,0.42534444334653565,5507.188062111521,0.057733314283731574,128,1280
All_countries_pooled,adolescent_booster,6,0.403125,0.0,0.0,0.00546875,0.0,5.36015625,5.0,1245.1915915060963,0.40126023120102766,5740.126093410587,4.3298307591477236e-05,128,1280
All_countries_pooled,combined_strategy,6,0.0,0.69453125,1.0,1.0,0.78671875,1.30546875,1.0,390.4830303312723,0.13676564824497725,3450.365903970089,0.6585641325839945,128,1280
All_countries_pooled,current,6,0.428125,0.0,0.0,0.0046875,0.0,5.5890625,6.0,1246.484595073373,0.46953417311211965,5773.86195247741,0.0,128,1280
All_countries_pooled,higher_child_coverage,6,0.07578125,0.0,0.0,0.00078125,0.0,6.58125,7.0,1256.4140516733978,0.4427556065485266,5965.166525531116,-0.027108487458101793,128,1280
All_countries_pooled,maternal_immunization,6,0.003125,0.0,0.00390625,0.8375,0.00078125,3.1796875,3.0,1012.6263740013275,0.3249823280184795,5449.85117132505,0.18847917186001378,128,1280
All_countries_pooled,next_generation_vaccine,6,0.0,0.30546875,0.99609375,1.0,0.4265625,1.6984375,2.0,508.3242844882244,0.1690010048358837,3115.3891332949806,0.5860003360598984,128,1280
All_countries_pooled,resistance_guided_treatment,6,0.08984375,0.0,0.0,0.1515625,0.0,4.2859375,4.0,1180.6399103550084,0.42534444334653565,5507.188062111521,0.057733314283731574,128,1280
All_countries_pooled,adolescent_booster,7,0.075,0.0,0.0,0.00546875,0.0,5.36015625,5.0,1245.1915915060963,0.40126023120102766,5740.126093410587,4.3298307591477236e-05,128,1280
All_countries_pooled,combined_strategy,7,0.0,0.69453125,1.0,1.0,0.78671875,1.30546875,1.0,390.4830303312723,0.13676564824497725,3450.365903970089,0.6585641325839945,128,1280
All_countries_pooled,current,7,0.1125,0.0,0.0,0.0046875,0.0,5.5890625,6.0,1246.484595073373,0.46953417311211965,5773.86195247741,0.0,128,1280
All_countries_pooled,higher_child_coverage,7,0.7828125,0.0,0.0,0.00078125,0.0,6.58125,7.0,1256.4140516733978,0.4427556065485266,5965.166525531116,-0.027108487458101793,128,1280
All_countries_pooled,maternal_immunization,7,0.00390625,0.0,0.00390625,0.8375,0.00078125,3.1796875,3.0,1012.6263740013275,0.3249823280184795,5449.85117132505,0.18847917186001378,128,1280
All_countries_pooled,next_generation_vaccine,7,0.0,0.30546875,0.99609375,1.0,0.4265625,1.6984375,2.0,508.3242844882244,0.1690010048358837,3115.3891332949806,0.5860003360598984,128,1280
All_countries_pooled,resistance_guided_treatment,7,0.02578125,0.0,0.0,0.1515625,0.0,4.2859375,4.0,1180.6399103550084,0.42534444334653565,5507.188062111521,0.057733314283731574,128,1280
Australia,adolescent_booster,1,0.0,0.0,0.0,0.0078125,0.0,5.5703125,6.0,3962.158842348493,1510.5184351274925,8538.821689876675,-2.6463594526293654e-05,128,128
Australia,combined_strategy,1,0.4140625,0.4140625,1.0,1.0,0.6484375,1.5859375,2.0,2052.068242285506,614.5785728846406,5011.9983345861,0.4768472234988476,128,128
Australia,current,1,0.0,0.0,0.0,0.0078125,0.0,5.2890625,5.0,3962.0494837356773,1507.5154187903904,8537.535134034131,0.0,128,128
Australia,higher_child_coverage,1,0.0,0.0,0.0,0.0,0.0,6.953125,7.0,4126.16602409791,1573.2994718364803,8884.032942445123,-0.04082683311895563,128,128
Australia,maternal_immunization,1,0.0,0.0,0.0,0.5234375,0.0,3.5625,3.0,3780.5524578420727,1312.5616439622363,8308.429808365132,0.04639910076492093,128,128
Australia,next_generation_vaccine,1,0.5859375,0.5859375,1.0,1.0,0.78125,1.4140625,1.0,2017.1851727227643,720.941968086364,4976.736768666706,0.4852415649578332,128,128
Australia,resistance_guided_treatment,1,0.0,0.0,0.0,0.4609375,0.0,3.625,4.0,3698.7033397091964,1395.0907886371729,7876.97258801036,0.03865168870732161,128,128
Australia,adolescent_booster,2,0.0,0.0,0.0,0.0078125,0.0,5.5703125,6.0,3962.158842348493,1510.5184351274925,8538.821689876675,-2.6463594526293654e-05,128,128
Australia,combined_strategy,2,0.5859375,0.4140625,1.0,1.0,0.6484375,1.5859375,2.0,2052.068242285506,614.5785728846406,5011.9983345861,0.4768472234988476,128,128
Australia,current,2,0.0,0.0,0.0,0.0078125,0.0,5.2890625,5.0,3962.0494837356773,1507.5154187903904,8537.535134034131,0.0,128,128
Australia,higher_child_coverage,2,0.0,0.0,0.0,0.0,0.0,6.953125,7.0,4126.16602409791,1573.2994718364803,8884.032942445123,-0.04082683311895563,128,128
Australia,maternal_immunization,2,0.0,0.0,0.0,0.5234375,0.0,3.5625,3.0,3780.5524578420727,1312.5616439622363,8308.429808365132,0.04639910076492093,128,128
Australia,next_generation_vaccine,2,0.4140625,0.5859375,1.0,1.0,0.78125,1.4140625,1.0,2017.1851727227643,720.941968086364,4976.736768666706,0.4852415649578332,128,128
Australia,resistance_guided_treatment,2,0.0,0.0,0.0,0.4609375,0.0,3.625,4.0,3698.7033397091964,1395.0907886371729,7876.97258801036,0.03865168870732161,128,128
Australia,adolescent_booster,3,0.0078125,0.0,0.0,0.0078125,0.0,5.5703125,6.0,3962.158842348493,1510.5184351274925,8538.821689876675,-2.6463594526293654e-05,128,128
Australia,combined_strategy,3,0.0,0.4140625,1.0,1.0,0.6484375,1.5859375,2.0,2052.068242285506,614.5785728846406,5011.9983345861,0.4768472234988476,128,128
Australia,current,3,0.0078125,0.0,0.0,0.0078125,0.0,5.2890625,5.0,3962.0494837356773,1507.5154187903904,8537.535134034131,0.0,128,128
Australia,higher_child_coverage,3,0.0,0.0,0.0,0.0,0.0,6.953125,7.0,4126.16602409791,1573.2994718364803,8884.032942445123,-0.04082683311895563,128,128
Australia,maternal_immunization,3,0.5234375,0.0,0.0,0.5234375,0.0,3.5625,3.0,3780.5524578420727,1312.5616439622363,8308.429808365132,0.04639910076492093,128,128
Australia,next_generation_vaccine,3,0.0,0.5859375,1.0,1.0,0.78125,1.4140625,1.0,2017.1851727227643,720.941968086364,4976.736768666706,0.4852415649578332,128,128
Australia,resistance_guided_treatment,3,0.4609375,0.0,0.0,0.4609375,0.0,3.625,4.0,3698.7033397091964,1395.0907886371729,7876.97258801036,0.03865168870732161,128,128
Australia,adolescent_booster,4,0.015625,0.0,0.0,0.0078125,0.0,5.5703125,6.0,3962.158842348493,1510.5184351274925,8538.821689876675,-2.6463594526293654e-05,128,128
Australia,combined_strategy,4,0.0,0.4140625,1.0,1.0,0.6484375,1.5859375,2.0,2052.068242285506,614.5785728846406,5011.9983345861,0.4768472234988476,128,128
Australia,current,4,0.046875,0.0,0.0,0.0078125,0.0,5.2890625,5.0,3962.0494837356773,1507.5154187903904,8537.535134034131,0.0,128,128
Australia,higher_child_coverage,4,0.0,0.0,0.0,0.0,0.0,6.953125,7.0,4126.16602409791,1573.2994718364803,8884.032942445123,-0.04082683311895563,128,128
Australia,maternal_immunization,4,0.4453125,0.0,0.0,0.5234375,0.0,3.5625,3.0,3780.5524578420727,1312.5616439622363,8308.429808365132,0.04639910076492093,128,128
Australia,next_generation_vaccine,4,0.0,0.5859375,1.0,1.0,0.78125,1.4140625,1.0,2017.1851727227643,720.941968086364,4976.736768666706,0.4852415649578332,128,128
Australia,resistance_guided_treatment,4,0.4921875,0.0,0.0,0.4609375,0.0,3.625,4.0,3698.7033397091964,1395.0907886371729,7876.97258801036,0.03865168870732161,128,128
Australia,adolescent_booster,5,0.375,0.0,0.0,0.0078125,0.0,5.5703125,6.0,3962.158842348493,1510.5184351274925,8538.821689876675,-2.6463594526293654e-05,128,128
Australia,combined_strategy,5,0.0,0.4140625,1.0,1.0,0.6484375,1.5859375,2.0,2052.068242285506,614.5785728846406,5011.9983345861,0.4768472234988476,128,128
Australia,current,5,0.6015625,0.0,0.0,0.0078125,0.0,5.2890625,5.0,3962.0494837356773,1507.5154187903904,8537.535134034131,0.0,128,128
Australia,higher_child_coverage,5,0.0078125,0.0,0.0,0.0,0.0,6.953125,7.0,4126.16602409791,1573.2994718364803,8884.032942445123,-0.04082683311895563,128,128
Australia,maternal_immunization,5,0.0,0.0,0.0,0.5234375,0.0,3.5625,3.0,3780.5524578420727,1312.5616439622363,8308.429808365132,0.04639910076492093,128,128
Australia,next_generation_vaccine,5,0.0,0.5859375,1.0,1.0,0.78125,1.4140625,1.0,2017.1851727227643,720.941968086364,4976.736768666706,0.4852415649578332,128,128
Australia,resistance_guided_treatment,5,0.015625,0.0,0.0,0.4609375,0.0,3.625,4.0,3698.7033397091964,1395.0907886371729,7876.97258801036,0.03865168870732161,128,128
Australia,adolescent_booster,6,0.6015625,0.0,0.0,0.0078125,0.0,5.5703125,6.0,3962.158842348493,1510.5184351274925,8538.821689876675,-2.6463594526293654e-05,128,128
Australia,combined_strategy,6,0.0,0.4140625,1.0,1.0,0.6484375,1.5859375,2.0,2052.068242285506,614.5785728846406,5011.9983345861,0.4768472234988476,128,128
Australia,current,6,0.3359375,0.0,0.0,0.0078125,0.0,5.2890625,5.0,3962.0494837356773,1507.5154187903904,8537.535134034131,0.0,128,128
Australia,higher_child_coverage,6,0.03125,0.0,0.0,0.0,0.0,6.953125,7.0,4126.16602409791,1573.2994718364803,8884.032942445123,-0.04082683311895563,128,128
Australia,maternal_immunization,6,0.0078125,0.0,0.0,0.5234375,0.0,3.5625,3.0,3780.5524578420727,1312.5616439622363,8308.429808365132,0.04639910076492093,128,128
Australia,next_generation_vaccine,6,0.0,0.5859375,1.0,1.0,0.78125,1.4140625,1.0,2017.1851727227643,720.941968086364,4976.736768666706,0.4852415649578332,128,128
Australia,resistance_guided_treatment,6,0.0234375,0.0,0.0,0.4609375,0.0,3.625,4.0,3698.7033397091964,1395.0907886371729,7876.97258801036,0.03865168870732161,128,128
Australia,adolescent_booster,7,0.0,0.0,0.0,0.0078125,0.0,5.5703125,6.0,3962.158842348493,1510.5184351274925,8538.821689876675,-2.6463594526293654e-05,128,128
Australia,combined_strategy,7,0.0,0.4140625,1.0,1.0,0.6484375,1.5859375,2.0,2052.068242285506,614.5785728846406,5011.9983345861,0.4768472234988476,128,128
Australia,current,7,0.0078125,0.0,0.0,0.0078125,0.0,5.2890625,5.0,3962.0494837356773,1507.5154187903904,8537.535134034131,0.0,128,128
Australia,higher_child_coverage,7,0.9609375,0.0,0.0,0.0,0.0,6.953125,7.0,4126.16602409791,1573.2994718364803,8884.032942445123,-0.04082683311895563,128,128
Australia,maternal_immunization,7,0.0234375,0.0,0.0,0.5234375,0.0,3.5625,3.0,3780.5524578420727,1312.5616439622363,8308.429808365132,0.04639910076492093,128,128
Australia,next_generation_vaccine,7,0.0,0.5859375,1.0,1.0,0.78125,1.4140625,1.0,2017.1851727227643,720.941968086364,4976.736768666706,0.4852415649578332,128,128
Australia,resistance_guided_treatment,7,0.0078125,0.0,0.0,0.4609375,0.0,3.625,4.0,3698.7033397091964,1395.0907886371729,7876.97258801036,0.03865168870732161,128,128
Brazil,adolescent_booster,1,0.0,0.0,0.0,0.0078125,0.0,4.9375,5.0,563.962336102499,0.31533103711062743,2454.7897674551323,0.023201197025363163,128,128
Brazil,combined_strategy,1,0.8203125,0.8203125,1.0,1.0,0.9140625,1.1796875,1.0,3.308116200547245,0.12498477949465826,1478.8290558096821,0.7753097717425113,128,128
Brazil,current,1,0.0,0.0,0.0,0.0078125,0.0,5.5,6.0,575.7779481547564,0.3545154395585614,2563.538241715246,0.0,128,128
Brazil,higher_child_coverage,1,0.0,0.0,0.0,0.0,0.0,6.90625,7.0,591.3102506904042,0.36796972815882,2557.9152821722078,-0.02911916244946744,128,128
Brazil,maternal_immunization,1,0.0,0.0,0.0078125,0.859375,0.0,3.1953125,3.0,426.5248280596269,0.2751923842544755,2347.5564982521887,0.23004221215154363,128,128
Brazil,next_generation_vaccine,1,0.1796875,0.1796875,0.9921875,1.0,0.2734375,1.828125,2.0,25.518283014345137,0.15746245797899586,1692.4289348681518,0.7140293537271526,128,128
Brazil,resistance_guided_treatment,1,0.0,0.0,0.0,0.125,0.0,4.453125,4.5,504.7588754203066,0.3276842340358944,2527.619217711498,0.06695118331257616,128,128
Brazil,adolescent_booster,2,0.0,0.0,0.0,0.0078125,0.0,4.9375,5.0,563.962336102499,0.31533103711062743,2454.7897674551323,0.023201197025363163,128,128
Brazil,combined_strategy,2,0.1796875,0.8203125,1.0,1.0,0.9140625,1.1796875,1.0,3.308116200547245,0.12498477949465826,1478.8290558096821,0.7753097717425113,128,128
Brazil,current,2,0.0,0.0,0.0,0.0078125,0.0,5.5,6.0,575.7779481547564,0.3545154395585614,2563.538241715246,0.0,128,128
Brazil,higher_child_coverage,2,0.0,0.0,0.0,0.0,0.0,6.90625,7.0,591.3102506904042,0.36796972815882,2557.9152821722078,-0.02911916244946744,128,128
Brazil,maternal_immunization,2,0.0078125,0.0,0.0078125,0.859375,0.0,3.1953125,3.0,426.5248280596269,0.2751923842544755,2347.5564982521887,0.23004221215154363,128,128
Brazil,next_generation_vaccine,2,0.8125,0.1796875,0.9921875,1.0,0.2734375,1.828125,2.0,25.518283014345137,0.15746245797899586,1692.4289348681518,0.7140293537271526,128,128
Brazil,resistance_guided_treatment,2,0.0,0.0,0.0,0.125,0.0,4.453125,4.5,504.7588754203066,0.3276842340358944,2527.619217711498,0.06695118331257616,128,128
Brazil,adolescent_booster,3,0.0078125,0.0,0.0,0.0078125,0.0,4.9375,5.0,563.962336102499,0.31533103711062743,2454.7897674551323,0.023201197025363163,128,128
Brazil,combined_strategy,3,0.0,0.8203125,1.0,1.0,0.9140625,1.1796875,1.0,3.308116200547245,0.12498477949465826,1478.8290558096821,0.7753097717425113,128,128
Brazil,current,3,0.0078125,0.0,0.0,0.0078125,0.0,5.5,6.0,575.7779481547564,0.3545154395585614,2563.538241715246,0.0,128,128
Brazil,higher_child_coverage,3,0.0,0.0,0.0,0.0,0.0,6.90625,7.0,591.3102506904042,0.36796972815882,2557.9152821722078,-0.02911916244946744,128,128
Brazil,maternal_immunization,3,0.8515625,0.0,0.0078125,0.859375,0.0,3.1953125,3.0,426.5248280596269,0.2751923842544755,2347.5564982521887,0.23004221215154363,128,128
Brazil,next_generation_vaccine,3,0.0078125,0.1796875,0.9921875,1.0,0.2734375,1.828125,2.0,25.518283014345137,0.15746245797899586,1692.4289348681518,0.7140293537271526,128,128
Brazil,resistance_guided_treatment,3,0.125,0.0,0.0,0.125,0.0,4.453125,4.5,504.7588754203066,0.3276842340358944,2527.619217711498,0.06695118331257616,128,128
Brazil,adolescent_booster,4,0.3984375,0.0,0.0,0.0078125,0.0,4.9375,5.0,563.962336102499,0.31533103711062743,2454.7897674551323,0.023201197025363163,128,128
Brazil,combined_strategy,4,0.0,0.8203125,1.0,1.0,0.9140625,1.1796875,1.0,3.308116200547245,0.12498477949465826,1478.8290558096821,0.7753097717425113,128,128
Brazil,current,4,0.1015625,0.0,0.0,0.0078125,0.0,5.5,6.0,575.7779481547564,0.3545154395585614,2563.538241715246,0.0,128,128
Brazil,higher_child_coverage,4,0.0078125,0.0,0.0,0.0,0.0,6.90625,7.0,591.3102506904042,0.36796972815882,2557.9152821722078,-0.02911916244946744,128,128
Brazil,maternal_immunization,4,0.1171875,0.0,0.0078125,0.859375,0.0,3.1953125,3.0,426.5248280596269,0.2751923842544755,2347.5564982521887,0.23004221215154363,128,128
Brazil,next_generation_vaccine,4,0.0,0.1796875,0.9921875,1.0,0.2734375,1.828125,2.0,25.518283014345137,0.15746245797899586,1692.4289348681518,0.7140293537271526,128,128
Brazil,resistance_guided_treatment,4,0.375,0.0,0.0,0.125,0.0,4.453125,4.5,504.7588754203066,0.3276842340358944,2527.619217711498,0.06695118331257616,128,128
Brazil,adolescent_booster,5,0.2734375,0.0,0.0,0.0078125,0.0,4.9375,5.0,563.962336102499,0.31533103711062743,2454.7897674551323,0.023201197025363163,128,128
Brazil,combined_strategy,5,0.0,0.8203125,1.0,1.0,0.9140625,1.1796875,1.0,3.308116200547245,0.12498477949465826,1478.8290558096821,0.7753097717425113,128,128
Brazil,current,5,0.28125,0.0,0.0,0.0078125,0.0,5.5,6.0,575.7779481547564,0.3545154395585614,2563.538241715246,0.0,128,128
Brazil,higher_child_coverage,5,0.0,0.0,0.0,0.0,0.0,6.90625,7.0,591.3102506904042,0.36796972815882,2557.9152821722078,-0.02911916244946744,128,128
Brazil,maternal_immunization,5,0.0,0.0,0.0078125,0.859375,0.0,3.1953125,3.0,426.5248280596269,0.2751923842544755,2347.5564982521887,0.23004221215154363,128,128
Brazil,next_generation_vaccine,5,0.0,0.1796875,0.9921875,1.0,0.2734375,1.828125,2.0,25.518283014345137,0.15746245797899586,1692.4289348681518,0.7140293537271526,128,128
Brazil,resistance_guided_treatment,5,0.4453125,0.0,0.0,0.125,0.0,4.453125,4.5,504.7588754203066,0.3276842340358944,2527.619217711498,0.06695118331257616,128,128
Brazil,adolescent_booster,6,0.2890625,0.0,0.0,0.0078125,0.0,4.9375,5.0,563.962336102499,0.31533103711062743,2454.7897674551323,0.023201197025363163,128,128
Brazil,combined_strategy,6,0.0,0.8203125,1.0,1.0,0.9140625,1.1796875,1.0,3.308116200547245,0.12498477949465826,1478.8290558096821,0.7753097717425113,128,128
Brazil,current,6,0.6015625,0.0,0.0,0.0078125,0.0,5.5,6.0,575.7779481547564,0.3545154395585614,2563.538241715246,0.0,128,128
Brazil,higher_child_coverage,6,0.0703125,0.0,0.0,0.0,0.0,6.90625,7.0,591.3102506904042,0.36796972815882,2557.9152821722078,-0.02911916244946744,128,128
Brazil,maternal_immunization,6,0.0078125,0.0,0.0078125,0.859375,0.0,3.1953125,3.0,426.5248280596269,0.2751923842544755,2347.5564982521887,0.23004221215154363,128,128
Brazil,next_generation_vaccine,6,0.0,0.1796875,0.9921875,1.0,0.2734375,1.828125,2.0,25.518283014345137,0.15746245797899586,1692.4289348681518,0.7140293537271526,128,128
Brazil,resistance_guided_treatment,6,0.03125,0.0,0.0,0.125,0.0,4.453125,4.5,504.7588754203066,0.3276842340358944,2527.619217711498,0.06695118331257616,128,128
Brazil,adolescent_booster,7,0.03125,0.0,0.0,0.0078125,0.0,4.9375,5.0,563.962336102499,0.31533103711062743,2454.7897674551323,0.023201197025363163,128,128
Brazil,combined_strategy,7,0.0,0.8203125,1.0,1.0,0.9140625,1.1796875,1.0,3.308116200547245,0.12498477949465826,1478.8290558096821,0.7753097717425113,128,128
Brazil,current,7,0.0078125,0.0,0.0,0.0078125,0.0,5.5,6.0,575.7779481547564,0.3545154395585614,2563.538241715246,0.0,128,128
Brazil,higher_child_coverage,7,0.921875,0.0,0.0,0.0,0.0,6.90625,7.0,591.3102506904042,0.36796972815882,2557.9152821722078,-0.02911916244946744,128,128
Brazil,maternal_immunization,7,0.015625,0.0,0.0078125,0.859375,0.0,3.1953125,3.0,426.5248280596269,0.2751923842544755,2347.5564982521887,0.23004221215154363,128,128
Brazil,next_generation_vaccine,7,0.0,0.1796875,0.9921875,1.0,0.2734375,1.828125,2.0,25.518283014345137,0.15746245797899586,1692.4289348681518,0.7140293537271526,128,128
Brazil,resistance_guided_treatment,7,0.0234375,0.0,0.0,0.125,0.0,4.453125,4.5,504.7588754203066,0.3276842340358944,2527.619217711498,0.06695118331257616,128,128
China,adolescent_booster,1,0.0,0.0,0.0,0.0,0.0,5.1640625,5.0,1162.512602324448,0.6136303757562194,4176.211369448669,0.012736301807255879,128,128
China,combined_strategy,1,0.9765625,0.9765625,1.0,1.0,1.0,1.0234375,1.0,173.22619779205252,0.19793743021980323,2035.7922587149114,0.7487312980798447,128,128
China,current,1,0.0,0.0,0.0,0.0,0.0,5.5390625,6.0,1183.1079993022404,0.8481965908523605,4052.3082179057683,0.0,128,128
China,higher_child_coverage,1,0.0,0.0,0.0,0.0,0.0,6.9453125,7.0,1210.3486267667922,0.875641878284698,4175.64890859564,-0.02557170075856119,128,128
China,maternal_immunization,1,0.0,0.0,0.0,0.890625,0.0,3.109375,3.0,871.7313851256303,0.5015822581700508,3534.4495850308285,0.23997291889662759,128,128
China,next_generation_vaccine,1,0.0234375,0.0234375,1.0,1.0,0.078125,1.9765625,2.0,352.7583952220606,0.3053845253264029,2300.6059071399013,0.6109991130044884,128,128
China,resistance_guided_treatment,1,0.0,0.0,0.0,0.109375,0.0,4.2421875,4.0,949.5940127405053,0.7012092259745812,3993.560968274915,0.08885993572746986,128,128
China,adolescent_booster,2,0.0,0.0,0.0,0.0,0.0,5.1640625,5.0,1162.512602324448,0.6136303757562194,4176.211369448669,0.012736301807255879,128,128
China,combined_strategy,2,0.0234375,0.9765625,1.0,1.0,1.0,1.0234375,1.0,173.22619779205252,0.19793743021980323,2035.7922587149114,0.7487312980798447,128,128
China,current,2,0.0,0.0,0.0,0.0,0.0,5.5390625,6.0,1183.1079993022404,0.8481965908523605,4052.3082179057683,0.0,128,128
