optimization_constraint,country,strategy,strategy_label,decision_domain,implementation_intensity,annualized_infant_cases_per_100k,annualized_resistant_infections_per_100k,relative_reduction_infant_cases,relative_reduction_resistant_infections,relative_reduction_total_infections,relative_reduction_reported_cases,non_dominated_outcome,infant_case_rank_within_constraint
future_product_target,Japan,transmission_blocking_vaccine,Transmission-blocking vaccine target,Future product target,4.0,191.07048997241637,455.87839291157326,0.5663936920777433,0.5135015349368282,0.5094761364550284,0.5322001831576781,False,3.0
future_product_target,Japan,combined_strategy,Combined future stress-test profile,Future stress test,5.0,3.0352099448423107,6.43429711808622,0.9931120385039993,0.9931335292034416,0.9902635977404717,0.9914373956268191,True,1.0
future_product_target,New_Zealand,current,Current practice,Comparator,0.0,1424.276652831604,1981.2259030277196,0.0,0.0,0.0,0.0,True,11.0
future_product_target,New_Zealand,adolescent_booster,Adolescent booster,Program-only,1.0,1420.9791808155214,1976.8150662390105,0.0023151906685592305,0.0022263169394103333,0.0019855412348155355,0.001865168437254705,False,10.0
future_product_target,New_Zealand,higher_child_coverage,Nominal coverage floor,Program-only,1.0,1431.4078284476425,1986.6766460269585,-0.005006875315874293,-0.0027511971203832974,-0.001974608028915581,-0.008369443329947268,False,12.0
future_product_target,New_Zealand,pregnancy_tdap_scaleup,Pregnancy Tdap scale-up,Program-only,1.0,1282.9552734010938,1972.9404061505627,0.09922326477061127,0.004182005123441468,0.002311431486582083,0.024777415826587434,False,7.0
future_product_target,New_Zealand,targeted_pep_high_risk,Targeted high-risk PEP,Program-only,1.0,1287.1053875872956,1912.15185156897,0.09630942483793314,0.03486429859068085,0.08259806373396228,0.088904838376338,False,8.0
future_product_target,New_Zealand,timeliness_only,Routine timeliness,Program-only,1.0,993.926041925975,1894.6839842200432,0.3021538056177844,0.04368099502203293,0.032595985593108945,0.13221993761932982,True,4.0
future_product_target,New_Zealand,cocooning_adjunct,Close-contact adult adjunct,Program-only,2.0,1307.972328637896,1885.8804265091521,0.08165852045842592,0.04812448513461287,0.04396655315939335,0.06571754444952216,False,9.0
future_product_target,New_Zealand,resistance_guided_treatment,Resistance-guided management,Resistance management,2.0,1119.350584596917,35.68867307867232,0.21409188139710322,0.9819865705247782,0.14340903433890673,0.16875722388660608,True,5.0
future_product_target,New_Zealand,maternal_immunization,Infant-exposure reduction,Program-only composite,3.0,1178.4980012249696,1878.413056888145,0.17256384222686083,0.051893550342974715,0.045938295883944935,0.08829294999967174,False,6.0
future_product_target,New_Zealand,next_generation_vaccine,High-transmission-blocking vaccine target,Future product target,4.0,456.5992755771518,763.2140577169987,0.6794167238019475,0.6147768628753283,0.5594143997926482,0.6347872724001221,True,2.0
future_product_target,New_Zealand,transmission_blocking_vaccine,Transmission-blocking vaccine target,Future product target,4.0,731.9163852392064,1194.0852344329687,0.48611361157673705,0.39729980684778976,0.36693553349366814,0.426769837625705,False,3.0
future_product_target,New_Zealand,combined_strategy,Combined future stress-test profile,Future stress test,5.0,405.4001622188309,20.919119812191187,0.7153641735172342,0.9894413253025702,0.5579586581424392,0.6266974709751364,True,1.0
future_product_target,South_Africa,current,Current practice,Comparator,0.0,47.3233488251206,44.56409381427243,0.0,0.0,0.0,0.0,True,12.0
future_product_target,South_Africa,adolescent_booster,Adolescent booster,Program-only,1.0,6.210065841453401,0.6317292654437318,0.8687737449773014,0.9858242542061652,0.8708625884338737,0.8731752616430949,True,4.0
future_product_target,South_Africa,higher_child_coverage,Nominal coverage floor,Program-only,1.0,24.320682077376,11.360622614974748,0.48607436537826165,0.7450722848237001,0.44365776139679924,0.46936284655782634,False,9.0
future_product_target,South_Africa,pregnancy_tdap_scaleup,Pregnancy Tdap scale-up,Program-only,1.0,39.39324972311292,38.64194463168331,0.16757265280005185,0.1328906003849326,0.05696572608511985,0.07838800910780075,False,10.0
future_product_target,South_Africa,targeted_pep_high_risk,Targeted high-risk PEP,Program-only,1.0,47.29965643476724,61.84499145352059,0.0005006490652406104,-0.3877762602167767,-0.0030836782677527985,-0.001005672917659739,False,11.0
future_product_target,South_Africa,timeliness_only,Routine timeliness,Program-only,1.0,12.541717611488236,3.283364787616476,0.7349782311933357,0.9263226398970348,0.6795013875266445,0.7105614537295921,False,6.0
future_product_target,South_Africa,cocooning_adjunct,Close-contact adult adjunct,Program-only,2.0,12.721938993556932,2.74796122282789,0.731169933882537,0.93833687644855,0.7237251521229504,0.7262414161127348,False,7.0
future_product_target,South_Africa,resistance_guided_treatment,Resistance-guided management,Resistance management,2.0,20.611103823862877,0.21514676319869083,0.5644622721010414,0.9951721948146114,0.5624299990415716,0.5616840236058411,True,8.0
future_product_target,South_Africa,maternal_immunization,Infant-exposure reduction,Program-only composite,3.0,10.36623178991404,2.3035069154014516,0.7809488963213156,0.9483102489416331,0.7449528118538802,0.7529919347950828,False,5.0
future_product_target,South_Africa,next_generation_vaccine,High-transmission-blocking vaccine target,Future product target,4.0,0.2883261068802724,0.01397168994993338,0.9939073181835513,0.9996864810040083,0.9946052200991686,0.9945924902945479,True,2.0
future_product_target,South_Africa,transmission_blocking_vaccine,Transmission-blocking vaccine target,Future product target,4.0,0.5715918794090862,0.03110895427032997,0.9879215673953812,0.9993019278165964,0.9883121324133057,0.9883057888244323,False,3.0
future_product_target,South_Africa,combined_strategy,Combined future stress-test profile,Future stress test,5.0,0.2470587573372065,0.01213019086301127,0.99477934754258,0.9997278034887557,0.9944439481098986,0.9946828091888508,True,1.0
future_product_target,Sweden,current,Current practice,Comparator,0.0,372.7792325761874,603.7195481267154,0.0,0.0,0.0,0.0,True,10.0
future_product_target,Sweden,adolescent_booster,Adolescent booster,Program-only,1.0,372.99202156253017,604.131269808076,-0.000570817705890514,-0.0006819750704414318,-0.0005431096124126622,-0.0006387940170358153,False,11.0
future_product_target,Sweden,higher_child_coverage,Nominal coverage floor,Program-only,1.0,376.296828071262,610.25938545943,-0.009436135888700958,-0.010832575080609974,-0.007909121587288848,-0.011563291223595007,False,12.0
future_product_target,Sweden,pregnancy_tdap_scaleup,Pregnancy Tdap scale-up,Program-only,1.0,333.9352843486973,596.4263658545245,0.10420094477648056,0.012080414316251509,0.006962620549229803,0.02441875444756747,False,8.0
future_product_target,Sweden,targeted_pep_high_risk,Targeted high-risk PEP,Program-only,1.0,367.15620105605177,661.7201984332423,0.015084079339066747,-0.09607217537761947,0.008876813735319122,0.011383895251134812,False,9.0
future_product_target,Sweden,timeliness_only,Routine timeliness,Program-only,1.0,240.1857707590538,514.6254897865513,0.35568897146123757,0.14757524187615678,0.10313944870849978,0.1740721701629674,True,4.0
future_product_target,Sweden,cocooning_adjunct,Close-contact adult adjunct,Program-only,2.0,301.6221971446087,481.7680625371758,0.19088250957498232,0.2020002267078207,0.1616681511669249,0.17838778132194888,False,7.0
future_product_target,Sweden,resistance_guided_treatment,Resistance-guided management,Resistance management,2.0,273.2053672793338,1.2881663365245122,0.26711215806932864,0.9978662835408899,0.22602031047127402,0.2368669080492496,True,6.0
future_product_target,Sweden,maternal_immunization,Infant-exposure reduction,Program-only composite,3.0,270.7311341978554,476.7022636967624,0.273749419121613,0.21039120701669445,0.1658668628604112,0.19660661293708082,True,5.0
future_product_target,Sweden,next_generation_vaccine,High-transmission-blocking vaccine target,Future product target,4.0,0.6583004150786032,0.01659461053963405,0.9982340743326037,0.9999725127162254,0.9980171841852019,0.9982195417817022,True,1.0
future_product_target,Sweden,transmission_blocking_vaccine,Transmission-blocking vaccine target,Future product target,4.0,6.635616254109354,0.269511769238826,0.9821996085773014,0.9995535811784212,0.9788954079543079,0.9805711297332012,False,3.0
future_product_target,Sweden,combined_strategy,Combined future stress-test profile,Future stress test,5.0,1.239586076707086,0.025238298977352615,0.9966747448130611,0.9999581953258667,0.9956411257507368,0.9960633448986381,False,2.0
future_product_target,Thailand,current,Current practice,Comparator,0.0,16.695818384585515,0.9667237302826922,0.0,0.0,0.0,0.0,True,11.0
future_product_target,Thailand,adolescent_booster,Adolescent booster,Program-only,1.0,4.8039665933213485,0.1382481815412693,0.7122652820806538,0.8569930816730418,0.7171581518595349,0.7226612747555055,True,6.0
future_product_target,Thailand,higher_child_coverage,Nominal coverage floor,Program-only,1.0,18.21561164916977,1.1719078938195369,-0.0910283778594172,-0.2122469503017621,-0.10077941835989601,-0.10714526227620369,False,12.0
future_product_target,Thailand,pregnancy_tdap_scaleup,Pregnancy Tdap scale-up,Program-only,1.0,13.938544957222277,0.8770487021921062,0.1651475455620015,0.09276179458671507,0.04774349699302105,0.06541757663164216,False,9.0
future_product_target,Thailand,targeted_pep_high_risk,Targeted high-risk PEP,Program-only,1.0,15.556884390724983,0.9950943793159022,0.06821672155418612,-0.029347214870699023,0.06788650594774381,0.06801505056454238,False,10.0
future_product_target,Thailand,timeliness_only,Routine timeliness,Program-only,1.0,9.228906145083164,0.5103343122380187,0.44723247866640725,0.4720991155469151,0.2991336560040819,0.3304179973031186,False,8.0
future_product_target,Thailand,cocooning_adjunct,Close-contact adult adjunct,Program-only,2.0,3.180871913182074,0.08622934083169606,0.8094809227130293,0.9108024990692215,0.8076126111588681,0.8114534376384692,True,5.0
future_product_target,Thailand,resistance_guided_treatment,Resistance-guided management,Resistance management,2.0,7.977854741715538,0.07666367964657467,0.5221644990412015,0.9206974265293391,0.5199798398572839,0.5207803358515338,True,7.0
future_product_target,Thailand,maternal_immunization,Infant-exposure reduction,Program-only composite,3.0,2.712151138325668,0.08341819952053964,0.8375550646364438,0.9137104046301354,0.8128202359559266,0.8200023576899657,True,4.0
future_product_target,Thailand,next_generation_vaccine,High-transmission-blocking vaccine target,Future product target,4.0,0.5506768150293747,0.012355457967706176,0.9670170816221989,0.9872192462223999,0.9680914543629613,0.9695841399366024,True,2.0
future_product_target,Thailand,transmission_blocking_vaccine,Transmission-blocking vaccine target,Future product target,4.0,1.0331119070678314,0.02416945868523992,0.9381215174200951,0.9749985875714748,0.9390552733826824,0.9399626998469996,False,3.0
future_product_target,Thailand,combined_strategy,Combined future stress-test profile,Future stress test,5.0,0.3952633008052373,0.008392878619860336,0.9763256108984651,0.9913182242692997,0.9746376419801561,0.9760708369962016,True,1.0
future_product_target,United_Kingdom,current,Current practice,Comparator,0.0,1254.512320627877,1571.7919367291777,0.0,0.0,0.0,0.0,True,10.0
future_product_target,United_Kingdom,adolescent_booster,Adolescent booster,Program-only,1.0,1263.6861990111145,1592.879115828296,-0.007312704891288657,-0.013416011754710855,-0.006669882358361523,-0.007368122589594961,False,11.0
future_product_target,United_Kingdom,higher_child_coverage,Nominal coverage floor,Program-only,1.0,1275.26075419493,1597.796401548221,-0.01653904328071376,-0.016544470175332116,-0.012861653144059737,-0.02040592652977069,False,12.0
future_product_target,United_Kingdom,pregnancy_tdap_scaleup,Pregnancy Tdap scale-up,Program-only,1.0,1125.475076402328,1561.2520016240035,0.10285849098792943,0.00670568085945733,0.003789856412818815,0.0263059344836305,False,8.0
future_product_target,United_Kingdom,targeted_pep_high_risk,Targeted high-risk PEP,Program-only,1.0,1128.581690378982,1522.1082718667767,0.10038213908163707,0.03160956848130314,0.09222960853806983,0.09591864040491938,False,9.0
future_product_target,United_Kingdom,timeliness_only,Routine timeliness,Program-only,1.0,870.1755821871479,1482.2282172697508,0.3063634626149949,0.05698191813211906,0.04029356018660746,0.13478098844015407,True,4.0
future_product_target,United_Kingdom,cocooning_adjunct,Close-contact adult adjunct,Program-only,2.0,1052.8780839894462,1374.6768166768097,0.16072718722883006,0.12540789620193304,0.10915070326528986,0.14196702849932774,False,7.0
future_product_target,United_Kingdom,resistance_guided_treatment,Resistance-guided management,Resistance management,2.0,977.89563770103,3.390399140320318,0.22049738243176586,0.9978429720492297,0.15191998034421073,0.17280552799732662,True,6.0
future_product_target,United_Kingdom,maternal_immunization,Infant-exposure reduction,Program-only composite,3.0,945.0164240729462,1365.773811733597,0.24670614346778974,0.13107213504625448,0.11212680225164617,0.1637378873909452,True,5.0
future_product_target,United_Kingdom,next_generation_vaccine,High-transmission-blocking vaccine target,Future product target,4.0,431.47363980353,614.9010338550275,0.6560626526269748,0.6087898025901528,0.5287948124344126,0.5982685041022806,True,2.0
future_product_target,United_Kingdom,transmission_blocking_vaccine,Transmission-blocking vaccine target,Future product target,4.0,692.9793259775082,979.2145692039745,0.44761058573687373,0.3770075120491633,0.33044635926104904,0.3838377049856685,False,3.0
future_product_target,United_Kingdom,combined_strategy,Combined future stress-test profile,Future stress test,5.0,228.37447248420105,0.512818396280305,0.8179575690656423,0.9996737364632704,0.7119375892491423,0.7608411320264927,True,1.0
future_product_target,United_States,current,Current practice,Comparator,0.0,30.587593148979558,0.0,0.0,0.0,0.0,0.0,True,10.0
future_product_target,United_States,adolescent_booster,Adolescent booster,Program-only,1.0,31.587514854989596,0.0,-0.03269043435813446,0.0,-0.032749759830997816,-0.03289366417236961,False,11.0
future_product_target,United_States,higher_child_coverage,Nominal coverage floor,Program-only,1.0,32.40300918620631,0.0,-0.0593513856544583,0.0,-0.057975355838997045,-0.0630017293257108,False,12.0
future_product_target,United_States,pregnancy_tdap_scaleup,Pregnancy Tdap scale-up,Program-only,1.0,26.79006331691796,0.0,0.12415262010205896,0.0,0.029243200102980982,0.045251355459741016,False,8.0
future_product_target,United_States,targeted_pep_high_risk,Targeted high-risk PEP,Program-only,1.0,26.9090193707966,0.0,0.12026359054359526,0.0,0.11911592835673646,0.11949461538204942,False,9.0
future_product_target,United_States,timeliness_only,Routine timeliness,Program-only,1.0,12.190201086830491,0.0,0.6014658287281041,0.0,0.45569446278528325,0.49222775581086975,True,6.0
future_product_target,United_States,cocooning_adjunct,Close-contact adult adjunct,Program-only,2.0,9.368976189439252,0.0,0.6937001174362811,0.0,0.6842408728305782,0.689003375247365,True,5.0
future_product_target,United_States,resistance_guided_treatment,Resistance-guided management,Resistance management,2.0,14.877631079948626,0.0,0.5136056960256461,0.0,0.5085066766915042,0.5105694258846483,False,7.0
future_product_target,United_States,maternal_immunization,Infant-exposure reduction,Program-only composite,3.0,8.05231759443663,0.0,0.7367456290131391,0.0,0.6992712793963248,0.7085913382834401,True,4.0
future_product_target,United_States,next_generation_vaccine,High-transmission-blocking vaccine target,Future product target,4.0,0.2566967839930802,0.0,0.9916078135751702,0.0,0.9923914318180298,0.9926194510343254,True,1.0
future_product_target,United_States,transmission_blocking_vaccine,Transmission-blocking vaccine target,Future product target,4.0,0.507275960745698,0.0,0.9834156300472886,0.0,0.9842034029742792,0.9842824159004571,False,3.0
future_product_target,United_States,combined_strategy,Combined future stress-test profile,Future stress test,5.0,0.3219255418995243,0.0,0.989475290182802,0.0,0.9887911206505077,0.9891033275582942,False,2.0
program_only,Australia,current,Current practice,Comparator,0.0,2392.8680214438573,2916.7222978950144,0.0,0.0,0.0,0.0,True,6.0
program_only,Australia,adolescent_booster,Adolescent booster,Program-only,1.0,2393.325937027416,2917.3633781191024,-0.0001913668365556287,-0.0002197947417039714,-0.0002518186319331317,-0.00027695684752981897,False,7.0
program_only,Australia,higher_child_coverage,Nominal coverage floor,Program-only,1.0,2397.8937103301023,2919.485344914398,-0.002100278344316031,-0.000947312338023254,-0.0010529029460053518,-0.0035274178862927386,False,8.0
program_only,Australia,pregnancy_tdap_scaleup,Pregnancy Tdap scale-up,Program-only,1.0,2167.2390639462674,2911.782172700484,0.09429226997711526,0.0016937249041829583,0.000921529648599595,0.02584037745772272,False,3.0
program_only,Australia,targeted_pep_high_risk,Targeted high-risk PEP,Program-only,1.0,2331.2992616256943,2978.6680472218377,0.025730111007548295,-0.021238137539363766,0.006784545818452448,0.012769461669769111,False,5.0
program_only,Australia,timeliness_only,Routine timeliness,Program-only,1.0,1632.5981424289007,2858.482346801107,0.3177232811010653,0.019967602378854865,0.016191129225561873,0.14291023176177786,True,1.0
program_only,Australia,cocooning_adjunct,Close-contact adult adjunct,Program-only,2.0,2302.679625378966,2905.9370773866085,0.03769050163095555,0.0036977193599094793,0.009185508275043941,0.02468766597252825,False,4.0
program_only,Australia,maternal_immunization,Infant-exposure reduction,Program-only composite,3.0,2084.5501408320392,2899.7442127458357,0.128848677757739,0.005820946739232502,0.010430764036072349,0.04997146876935954,False,2.0
program_only,Brazil,current,Current practice,Comparator,0.0,20.12794841275923,2.2745606577919313,0.0,0.0,0.0,0.0,True,7.0
program_only,Brazil,adolescent_booster,Adolescent booster,Program-only,1.0,4.297724438429465,0.1519744502160035,0.7864797568884313,0.9331851407455823,0.7890315043516292,0.7937395297006542,True,3.0
program_only,Brazil,higher_child_coverage,Nominal coverage floor,Program-only,1.0,23.085307755533616,3.10987639894481,-0.146928006875241,-0.3672426753234077,-0.14463993740930992,-0.15387933897118322,False,8.0
program_only,Brazil,pregnancy_tdap_scaleup,Pregnancy Tdap scale-up,Program-only,1.0,17.666957544586666,2.055232077303122,0.12226734775475323,0.09642678894381584,0.04077243542754494,0.05417320608194054,False,5.0
program_only,Brazil,targeted_pep_high_risk,Targeted high-risk PEP,Program-only,1.0,18.275433747025435,2.495947659498649,0.09203693430372051,-0.09733176424568657,0.09007604766069566,0.09089754952539908,False,6.0
program_only,Brazil,timeliness_only,Routine timeliness,Program-only,1.0,9.340639111748148,0.8229239066363874,0.53593685157564,0.6382053370098932,0.38250933900831663,0.4169577057963191,False,4.0
program_only,Brazil,cocooning_adjunct,Close-contact adult adjunct,Program-only,2.0,3.0672465194015017,0.1023982212121234,0.8476125605798376,0.9549810989382327,0.8443470732225947,0.8473706623343611,True,2.0
program_only,Brazil,maternal_immunization,Infant-exposure reduction,Program-only composite,3.0,2.7326356881452667,0.09889600348732724,0.8642367502088275,0.9565208326502349,0.8484576825565489,0.8534706177642563,True,1.0
program_only,China,current,Current practice,Comparator,0.0,303.2522419337588,528.3407925569381,0.0,0.0,0.0,0.0,True,7.0
program_only,China,adolescent_booster,Adolescent booster,Program-only,1.0,233.51988005670248,395.89746370354146,0.22994838037269438,0.2506778403621438,0.25064519126558205,0.26762146540416587,True,4.0
program_only,China,higher_child_coverage,Nominal coverage floor,Program-only,1.0,307.19525913015525,533.7223787015848,-0.01300243378664856,-0.010185823658631632,-0.01018238033360963,-0.014641867274430398,False,8.0
program_only,China,pregnancy_tdap_scaleup,Pregnancy Tdap scale-up,Program-only,1.0,260.7269151972925,521.4339401759831,0.14023087336566287,0.01307272214876476,0.013067327885498137,0.024307844439445336,False,5.0
program_only,China,targeted_pep_high_risk,Targeted high-risk PEP,Program-only,1.0,303.1491418608193,527.362880579334,0.0003399812389911494,0.0018509113651274944,0.0019244604827879375,-0.00040552067642951606,False,6.0
program_only,China,timeliness_only,Routine timeliness,Program-only,1.0,201.3325163739208,463.6741453975329,0.33608894334934847,0.12239571138629468,0.12236446917330956,0.16375832838951943,True,3.0
