analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,relative_reduction_vs_baseline,calibration_loaded,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,contact_reciprocity_error_before,contact_reciprocity_error_after,country,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,data_fit_score,reporting_rate_prior_penalty,fit_score,calibrated_beta,reporting_multiplier_by_age,reporting_rate_prior_by_age,reporting_rate_prior_method,reporting_rate_prior_evidence_class,posterior_interval_low,posterior_interval_high,calibration_accepted,calibration_success,optimizer_success,calibration_status,calibration_message,calibration_n_starts,calibration_maxiter,calibration_data_overlap_years,calibration_objective
calibration,Sweden_calibrated,symptom_protective,country_timeline,,2018-01-01,2023-12-31,2018,2023,22270.201939441446,119559.41255617808,1951.9999999999998,512.9369113290503,987.0410957767929,186.7147006625665,0.0015616896793870893,0.009999999999999997,0.00023394584600651676,10551493.999999994,101747.99999999994,6.0,188.85068559355693,3.083291648872979,84.02080160937653,161.68067116418234,314.22883619690225,17730.88293775403,211.16554627695245,90.83790903448207,1470.0,2190.0,1,,0.8137310859655051,0.18626891403449491,5.368582327241202,,False,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",1.1789187775135117e-05,1.270358715659766e-16,Sweden,3.0832916488729776,1.0000000000000004,4.440892098500626e-16,0.25,calibrated_to_reported_cases,245.98672923034837,0.0,245.98672923034837,0.012222577738589417,infant_0_2m=0.6128;infant_3_11m=0.5107;child_1_6y=0.2554;school_7_17y=0.1021;adult_18plus=0.0511,"infant_0_2m=0.6000[0.4000,0.8000];infant_3_11m=0.5000[0.3500,0.7500];child_1_6y=0.2500[0.2500,0.6000];school_7_17y=0.1000[0.0800,0.2500];adult_18plus=0.0500[0.0200,0.1200]",literature_range,direct_preschool_anchor,266.5145297030065,384.15213696366015,True,True,True,accepted,staged_fast final reporting adjustment,1,12,6,245.98672923034837
