analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_deaths,total_infant_deaths,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,calibration_loaded,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,contact_reciprocity_error_before,contact_reciprocity_error_after,country,grid_fitness_R,grid_VE_inf,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,relative_reduction_infant_cases,relative_reduction_total_infections,relative_reduction_reported_cases,relative_reduction_resistant_infections,relative_reduction_deaths,relative_reduction_infant_deaths
fitness_resistance_grid,fitness_1.05_VEinf_0.55,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,3817167.7025015927,21400760.457758196,337007.167806119,145432.1506122013,312135.78219068085,171.45571861696115,163.10475070744212,21302660.697845083,0.9954160619615949,0.3,0.9997417253410736,29593145.584199093,299309.57459851226,26.013698630136986,2779.943508234993,43.77699055229838,1867.8315723378403,4008.859570444995,0.22271975468338853,2.0948064213257513,32628.20242914302,317220.47071501584,87757.2418341758,26454.00396263967,2191.0,7815.0,4,6.661187214611871,0.8216340157614448,0.17836598423855515,5.606450155106662,0.6180971806504464,0.4893844520022,0.0006451009210427098,0.02869831299216358,0.03971294667901728,0.5490408200582229,0.08204423352362566,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,1.05,0.55,54.978665659530755,0.7962541474432724,0.2037458525567276,0.25,calibrated_country_scenario_analysis,0.16276260546961419,0.08204423352362566,0.11665854510174667,-345.5231704533047,0.1411878951493647,0.14507347896513811
fitness_resistance_grid,fitness_1.10_VEinf_0.05,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,5033783.687960684,28310675.874535196,499330.87828074145,257807.37102776533,555770.3339920728,304.60793387315766,292.7495448668092,28255202.87939676,0.9980405626702705,0.3,0.9998975775581914,29593145.59536959,299309.5746882081,26.013698630136986,3677.5365873935802,64.8627246566202,3311.1024282850017,7137.935952388775,0.3956835317508268,3.759875929937731,35915.72158835288,461541.5269845944,113798.88757843734,29119.429537722885,1085.0,8886.0,5,5.523287671232877,0.8221948599790068,0.17780514002099318,5.62413437475391,0.6825085659839707,0.5375098491664462,0.000882704836701106,0.0305331362455388,0.04227009389280668,0.6088226310089242,-0.21434694917357544,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,1.1,0.05,54.978665659530755,1.1797798996850701,0.17977989968507013,0.25,calibrated_country_scenario_analysis,-0.48416956430475766,-0.21434694917357544,-0.3088138966524503,-458.6178206302815,-0.5257641037231111,-0.5344700190642617
fitness_resistance_grid,fitness_1.10_VEinf_0.10,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,5017274.236911548,28227647.58941247,494713.6065264541,253390.6057317307,545786.2219608116,298.79232033840276,287.02743178721994,28152106.589934446,0.9973238648655102,0.3,0.999894938127642,29593145.580311585,299309.57437815564,26.013698630136986,3666.751274289103,64.26294438433544,3254.376503927415,7009.706819190714,0.38812909147964886,3.686385007421709,26119.251254546205,458055.3584021571,112454.25435083959,21176.734378754023,1071.0,9152.0,5,5.532876712328767,0.8222567353152939,0.17774326468470616,5.6260922278763825,0.68052008413197,0.5364869031382429,0.0008656738527362081,0.03044507820428805,0.04215131252365749,0.6070580195512881,-0.21078556670497162,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,1.1,0.1,54.978665659530755,1.1688705721288313,0.16887057212883128,0.25,calibrated_country_scenario_analysis,-0.4587427171245577,-0.21078556670497162,-0.296711401694719,-456.9407881885046,-0.49663402080100894,-0.5044771083312325
fitness_resistance_grid,fitness_1.10_VEinf_0.15,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4952397.328673903,27872798.169216603,485325.55387281405,246681.2986211703,530657.9636993215,289.9705780772534,278.41140598811313,27789445.425198697,0.9970095308152461,0.3,0.999888433896307,29593145.58666563,299309.5745090026,26.013698630136986,3620.656587103188,63.04344303184453,3168.2067277980304,6815.40976210634,0.37666971116701303,3.5757266338290212,22780.612994991552,450044.04107654025,108834.1220117418,18469.86292915814,1071.0,9208.0,6,4.418630136986302,0.8223214871141481,0.17767851288585196,5.628142557915495,0.6785274917339942,0.5355206044618493,0.0008474714824727312,0.03034378583654994,0.04201017511085888,0.6053260593041128,-0.19556479582897657,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,1.1,0.15,54.978665659530755,1.1466892161817266,0.1466892161817266,0.25,calibrated_country_scenario_analysis,-0.42011795100026106,-0.19556479582897657,-0.2721040435079083,-451.04150178541073,-0.45244640722439167,-0.45931552395292474
fitness_resistance_grid,fitness_1.10_VEinf_0.20,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4822118.952063599,27139872.529175013,468836.6602382525,235690.82602885723,506265.5685509646,276.07848556023157,264.8797728855955,27090100.50334499,0.9981660921297063,0.30000000000000004,0.9998852458783302,29593145.5797379,299309.5744761531,26.013698630136986,3525.4500704355996,60.90154753243351,3027.052577397004,6502.130439060548,0.3586239822304936,3.4019355471880117,26240.368154786098,435357.2824298941,102988.41988542792,21274.932462205572,1113.0,8900.0,6,4.403287671232876,0.822323448760495,0.17767655123950502,5.6282046956889475,0.6749406196081251,0.5331642521930029,0.000825340949635473,0.03022906943439837,0.04184083444694934,0.6020453747771419,-0.1641269729066297,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,1.1,0.2,54.978665659530755,1.107730549693252,0.10773054969325191,0.25,calibrated_country_scenario_analysis,-0.3568469713777276,-0.1641269729066297,-0.2288844188701451,-439.66549467538437,-0.3828616928062223,-0.38838839300132033
fitness_resistance_grid,fitness_1.10_VEinf_0.25,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4591814.578386807,25798701.22250478,437343.6268367518,211981.15597106706,457298.97505653836,251.85798682868875,241.2377514218676,25767695.847411897,0.998798180775634,0.3,0.9986280276419431,29593145.577702876,299309.5745872183,26.013698630136986,3351.2328751916093,56.81062497566131,2722.541709048707,5873.236832742718,0.32716172727470744,3.0982935112062573,33608.320647789435,409638.0276007835,107500.34185589358,27248.65549457946,1449.0,8550.0,5,5.508904109589041,0.8220137308935047,0.17798626910649537,5.618410931472838,0.6603332249682553,0.5208078917554574,0.000800348745993058,0.02986646865029283,0.04134572106984957,0.5883206865021198,-0.10659930059700917,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,1.1,0.25,54.978665659530755,1.0333212764288502,0.03332127642885019,0.25,calibrated_country_scenario_analysis,-0.22035292724238653,-0.10659930059700917,-0.1463369106816983,-418.15438578171916,-0.2615425693383233,-0.2644668574694051
fitness_resistance_grid,fitness_1.10_VEinf_0.30,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4439851.068579389,24961252.90583457,420739.20145850664,202787.9395503157,436433.62660983484,239.4481820368478,229.24307127556503,24935070.64884408,0.9989510840225343,0.3,0.9991418187324991,29593145.57880128,299309.574510697,26.013698630136986,3242.4489364576784,54.653721968271334,2604.470294209956,5605.256498094663,0.3110414794125268,2.9442420028264213,23862.639839282027,394224.30402108154,99703.95480674462,19347.139031736333,1505.0,8452.0,5,5.47054794520548,0.8221302798650147,0.1778697201349855,5.622092390099333,0.6597097883047278,0.5211263171229158,0.0007805596299205906,0.02981220497830536,0.041252655150250346,0.5878643685462515,-0.07067812326638467,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,1.1,0.3,54.978665659530755,0.9940896402747983,0.005910359725201708,0.25,calibrated_country_scenario_analysis,-0.16742855989263994,-0.07067812326638467,-0.10281446168795227,-404.61035352680847,-0.199382551229647,-0.20159578765735642
fitness_resistance_grid,fitness_1.10_VEinf_0.35,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4554157.620939558,25589084.017498318,426453.2503189308,201804.73466152133,434740.8845982077,239.26803857454178,228.79337448950577,25561701.16137541,0.9989299008864803,0.30000000000000004,0.99910052874283,29593145.58000424,299309.57452944433,26.013698630136986,3324.0037496153363,55.39597283460546,2591.8426795471405,5583.516071293441,0.31080747432812483,2.93846640315016,21371.529779880653,400766.61267171404,105305.17069118569,17327.418960093266,1778.0,8431.0,5,4.7753424657534245,0.8220273293946225,0.1779726706053775,5.6188402219199185,0.6528236101870767,0.5157984628612771,0.0007615882422611725,0.029595452218110534,0.040951908677287596,0.5815146610494174,-0.09760806299738523,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,1.1,0.35,54.978665659530755,1.0075903474569388,0.007590347456938762,0.25,calibrated_country_scenario_analysis,-0.1617683541133914,-0.09760806299738523,-0.11779175806590536,-414.8035399547884,-0.1984802227025726,-0.19923866619302966
fitness_resistance_grid,fitness_1.10_VEinf_0.40,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4363772.599222543,24530158.724989228,406476.5446401824,191193.2044970204,410906.49488413363,225.19783010785352,215.27351221043983,24506751.919700127,0.9990457947887122,0.3,0.9990744259595007,29593145.579526074,299309.5745298325,26.013698630136986,3186.4501099798463,52.801013026201126,2455.5554074847264,5277.403389611863,0.29253037396100573,2.7648264925901844,22468.11058848171,382236.21516312496,96595.0745756872,18216.495001146042,4025.0,8466.0,6,4.376438356164384,0.8221058147994329,0.17789418520056718,5.621319206541505,0.6510674994111771,0.5150432863421985,0.0007435910009333097,0.029525123845930173,0.04085705170257295,0.5799417328617409,-0.05218693974127153,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,1.1,0.4,54.978665659530755,0.9603909515226271,0.0396090484773729,0.25,calibrated_country_scenario_analysis,-0.10067890566950655,-0.05218693974127153,-0.06543010542446437,-397.6430377490894,-0.1280033354547394,-0.12837323294857095
fitness_resistance_grid,fitness_1.10_VEinf_0.45,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4287903.026541818,24108421.021533184,396650.2443073981,184995.53291766878,397076.4739741141,217.20986505256457,207.52204212830105,24083871.991290502,0.9989817238457569,0.3,0.9991190301830549,29593145.57488381,299309.57463339757,26.013698630136986,3131.666683807378,51.52458363457512,2375.956730545815,5099.7800109047375,0.28215406441253255,2.665271884974564,24104.950994878902,373437.77929697454,92732.56735292173,19543.59791416142,1484.0,8515.0,5,5.48013698630137,0.8221408601288346,0.17785913987116553,5.622426830155383,0.648086415120897,0.5132298614172869,0.0007271710831810991,0.0294006846021895,0.04068984626932348,0.5772687131662029,-0.03409708926179311,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,1.1,0.45,54.978665659530755,0.9371741386677896,0.06282586133221035,0.25,calibrated_country_scenario_analysis,-0.06499957078098006,-0.03409708926179311,-0.03967404068336511,-390.76419310183866,-0.08799206526822623,-0.08774328611081561
fitness_resistance_grid,fitness_1.10_VEinf_0.50,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4386593.85144688,24645026.39713978,400628.59624294523,183301.51657382297,393812.82990272396,216.13119177399523,206.20150430395137,24620849.147462614,0.9990189805728927,0.30000000000000004,0.9992852601724018,29593145.57784834,299309.57454319624,26.013698630136986,3201.37133878692,52.041368706322494,2354.1999381569035,5057.863988970333,0.28075287549435496,2.6483117966168956,20491.64859005799,378234.64079489536,98226.79316839171,16614.036708375254,1792.0,8466.0,5,4.77054794520548,0.8220089611283203,0.17799103887167975,5.61826037051751,0.6403912859526603,0.5072398028840543,0.0007084690286857503,0.02915800973693333,0.04035021342724731,0.5701745937597938,-0.057114028301533004,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,1.1,0.5,54.978665659530755,0.9465738770126177,0.05342612298738225,0.25,calibrated_country_scenario_analysis,-0.05524729919561855,-0.057114028301533004,-0.050101840215704074,-399.4990187302909,-0.08258905114722248,-0.08082158209441181
fitness_resistance_grid,fitness_1.10_VEinf_0.55,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4282269.396664574,24049266.05669246,386985.11981729296,174354.28746964523,374181.0690066984,205.16858156462703,195.51676493976353,24027833.817356907,0.9991088194007656,0.3,0.999679468933899,29593145.58031759,299309.57458045403,26.013698630136986,3123.9824955215936,50.269090852364116,2239.287816050472,4805.727011269037,0.2665125230549507,2.511084275111043,24508.907072710976,365727.2120582904,94576.1822830434,19871.11383608798,1862.0,8123.0,5,4.741780821917808,0.821937626430271,0.1780623735697289,5.616009603558394,0.6344442727133011,0.5028302761476597,0.0006869290087577197,0.028989464039291802,0.040100975752583035,0.5646669039126686,-0.03155971956418657,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,1.1,0.55,54.978665659530755,0.9143381391550703,0.08566186084492966,0.25,calibrated_country_scenario_analysis,-0.003739054616171966,-0.03155971956418657,-0.014340439666979954,-389.8526390958244,-0.02767794975901139,-0.024816671059208373
fitness_resistance_grid,fitness_1.15_VEinf_0.05,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,5187727.405757572,29178927.92629668,522130.9572363654,276267.96782205196,597025.1896715394,328.6587437955009,316.20008628875604,29155040.017577894,0.9991813301441669,0.3,0.9999205656882317,29593145.587177236,299309.57462830906,26.013698630136986,3790.3219101915583,67.82443865659403,3548.1977712635135,7667.78524517616,0.4269253622788002,4.061058726018328,36583.26157468075,480859.98190164194,120125.52155414308,29660.651666666145,1064.0,8900.0,5,5.537671232876711,0.8222098008925723,0.17779019910742777,5.624607008824828,0.6895689814026785,0.542501603023824,0.0009308909865928922,0.030645853764699655,0.04242867990239913,0.6155635567489871,-0.25158940975073985,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,1.15,0.05,54.978665659530755,1.2336501412495886,0.2336501412495886,0.25,calibrated_country_scenario_analysis,-0.5904452529778772,-0.25158940975073985,-0.3685759932498811,-473.2551667551108,-0.6462332654366059,-0.6573878967305571
fitness_resistance_grid,fitness_1.15_VEinf_0.10,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,5128461.506932995,28847827.784837812,512639.8210928263,268564.05621691514,579489.2723429474,318.1145492274655,305.85569146910524,28829796.94760152,0.9993749672463806,0.3,0.9999083147119631,29593145.58025672,299309.574437148,26.013698630136986,3747.3122390261647,66.5915468617365,3449.253975519662,7442.565861402923,0.4132285288942683,3.9282023610897507,40052.35749817459,473282.70958938554,116569.46951779125,32473.29441851966,1092.0,8844.0,5,5.518493150684931,0.8222236507655362,0.1777763492344638,5.625045200366504,0.686752663305428,0.5407372068721662,0.0009074971478424403,0.030559427591597778,0.04230094553025272,0.612984793035735,-0.23738733105670318,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,1.15,0.1,54.978665659530755,1.2112252282389218,0.21122522823892176,0.25,calibrated_country_scenario_analysis,-0.546094654758531,-0.23738733105670318,-0.34369843926712873,-467.96454783314766,-0.5934179845933962,-0.6031669286899763
fitness_resistance_grid,fitness_1.15_VEinf_0.15,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,5053873.266728224,28436526.828988604,501012.62719227106,259040.0893583902,558749.7602546716,306.6810351926231,294.6844588258124,28416070.08351858,0.9992806172992558,0.3,0.999921161450937,29593145.588725913,299309.57450878364,26.013698630136986,3693.8845373715085,65.08118265437372,3326.934625618283,7176.201680023747,0.39837647565604956,3.7847266503323804,37709.70689644864,462794.8899159506,114764.75188013744,30573.9409943777,1085.0,8872.0,6,4.606575342465754,0.8222752976437252,0.17772470235627486,5.626679841023762,0.6833743256704308,0.5384511933738297,0.0008861249592765974,0.03044607323661233,0.04214486711758383,0.6098972603569581,-0.21974515030689923,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,1.15,0.15,54.978665659530755,1.1837534045916165,0.1837534045916165,0.25,calibrated_country_scenario_analysis,-0.49126619238168323,-0.21974515030689923,-0.3132219884445475,-461.23459298491474,-0.5361481522815394,-0.5446120244460642
fitness_resistance_grid,fitness_1.15_VEinf_0.20,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,5057206.257557383,28467196.79990709,498401.9001553638,255794.94549970858,551249.7473441915,302.1397829202633,290.18277898611007,28434321.58899434,0.9988451546127346,0.30000000000000004,0.999914430304898,29593145.580317855,299309.57461430936,26.013698630136986,3697.8685457525403,64.74205109418547,3285.2562051261575,7079.876615618251,0.39247742148077924,3.726910136642855,26326.656701043004,461383.4390650765,113548.78721458439,21344.892723205925,1064.0,9138.0,5,5.532876712328767,0.8223496927672945,0.17765030723270542,5.629036141716844,0.6816600007898965,0.5377142457434501,0.0008689998807807859,0.030360549311147397,0.04202903690650304,0.6084014146914655,-0.22106069592584388,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,1.15,0.2,54.978665659530755,1.1775849835119125,0.17758498351191254,0.25,calibrated_country_scenario_analysis,-0.4725842449740312,-0.22106069592584388,-0.306378919099356,-461.5314840462105,-0.513401273646386,-0.5210161115895917
