analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_deaths,total_infant_deaths,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,calibration_loaded,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,contact_reciprocity_error_before,contact_reciprocity_error_after,country,fitness_R,fitness_label,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status
resistance_fitness_sensitivity,neutral_f1.00,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,32841920.2377422,170543136.3849483,6811845.078246973,588814.4004273731,1180097.172540154,1205.5739902993523,1111.2131278351058,152765845.37526095,0.8957607360429878,0.3,0.9806815121508515,1342605770.0032198,7999696.731972773,26.013698630136986,488.2965229058625,19.503571570148345,282.94550244390103,567.0771420920536,0.034517811742371285,0.5339759974439413,2094.2993439237675,2045238.8118398525,290684.4110846707,77036.12008947968,3878.0,9495.0,9,3.0013698630136987,0.807427487649742,0.19257251235025805,5.1928491132792765,0.29085977935182494,0.2225396625562316,1.3553580515775274e-05,0.017375378769995953,0.02490081919486146,0.24857002780645177,,True,China,CHN,2025,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,4471.436261444852,4471.030414119333,True,2.010611200412732e-05,1.6667804836994706e-16,China,1.0,neutral,4.430832490427902,4.4017849043678945,3.4017849043678945,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,mild_advantage_f1.05,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,57140459.05304129,297504437.88827884,11969109.603767492,1057127.6807797044,2123746.2251591627,2171.0960765823866,2005.734170109458,294858678.82611513,0.991106824889929,0.3,0.99739430721734,1342605769.8520045,7999696.719658013,26.013698630136986,851.8101969132802,34.269773186679245,507.98608700622776,1020.5328593014765,0.06216249376440492,0.963824021614011,6193.325358725328,3593276.40545022,637264.173109371,227813.54414233868,2779.0,8949.0,9,2.9989726027397263,0.807934095173064,0.1920659048269361,5.206546163938182,0.30290374625876715,0.2316598333547898,1.406296766557141e-05,0.017754648707602506,0.025392022367743503,0.2597430122157555,,True,China,CHN,2025,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,4471.436261444852,4471.030414119333,True,2.010611200412732e-05,1.6667804836994706e-16,China,1.05,mild_advantage,4.430832490427902,7.73438699402732,6.73438699402732,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,moderate_advantage_f1.10,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,73997819.58675602,386624988.05571026,15700506.550819512,1430191.9817131213,2876580.8183489195,2938.910548899219,2729.937835469578,385375144.57393837,0.9967672977164327,0.30000000000000004,0.9938728953374449,1342605769.7962868,7999696.720943751,26.013698630136986,1106.978805286492,44.953452365873865,687.2562714520028,1382.2956868914823,0.08414644135198898,1.3118287069776826,10522.496092471445,4718097.84736076,1027858.4043386416,387056.54702496016,2058.0,8942.0,8,3.2794520547945205,0.8086056983567409,0.19139430164325902,5.2248159501838565,0.3146529822054061,0.24058913488463293,1.4774350388720577e-05,0.017925397783844388,0.025727153241323335,0.27098565682984965,,True,China,CHN,2025,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,4471.436261444852,4471.030414119333,True,2.010611200412732e-05,1.6667804836994706e-16,China,1.1,moderate_advantage,4.430832490427902,10.145599605263465,9.145599605263465,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,strong_advantage_f1.15,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,85861675.02681552,449919371.9861913,18420180.98960834,1720977.9732882937,3465258.328281136,3543.201276459977,3303.9913032521104,449104109.3892871,0.9981879806746148,0.3,0.9960841532210623,1342605769.5939343,7999696.7138920035,26.013698630136986,1288.2023261254421,52.74038300176457,826.9889087190963,1665.1754106180636,0.1014484018795809,1.5876810770989045,14153.267047512423,5534545.731678966,1358508.0412479315,520609.8081258599,1694.0,8949.0,7,3.995433789954338,0.8091620846469114,0.19083791535308853,5.240048855856546,0.32471415934757597,0.24824169090426165,1.5413362348813294e-05,0.018101097132189322,0.025973778666098474,0.2806238701869394,,True,China,CHN,2025,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,4471.436261444852,4471.030414119333,True,2.010611200412732e-05,1.6667804836994706e-16,China,1.15,strong_advantage,4.430832490427902,11.903041497439059,10.903041497439059,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,moderate_cost_f0.85,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,5723324.480340155,29963696.378636044,409147.6184144353,177583.23686423458,369189.7484029356,229.28732074380648,215.51305083663087,290540.57309380244,0.009696419607994571,0.3,0.0005529901350056365,72517643.18921651,680678.6225853928,26.013698630136986,1588.3624151253202,21.688735966196838,1002.9002781791661,2084.9969170078307,0.12154420400345298,1.2171086778902398,2548.986909255195,451029.96787564876,530755.3644572966,5064.288306283617,1659.0,9495.0,9,3.126027397260274,0.8089913738272674,0.19100862617273265,5.235365648332979,0.43004827944599383,0.31622574959742783,0.000419235585880206,0.02767180901848474,0.038758072667153844,0.363199162174475,,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8359.386799731114,8359.386799731114,True,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,0.85,moderate_cost,7.268426842942312,2.9839656413762676,1.9839656413762676,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,mild_cost_f0.90,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,5706437.018678332,29875235.07692893,408013.67675241927,177167.5233422902,368326.0698371044,228.74481885733184,215.00981327820844,1053900.3307700162,0.03527672093813541,0.3,0.0018267700288298729,72517643.2026762,680678.6232104625,26.013698630136986,1583.6731199910816,21.628626211565184,1000.5525376078808,2080.119295513591,0.12125662610813649,1.2142666456451872,2490.3425147311095,449793.7096192193,516310.60182534996,4947.774518787014,7140.0,9495.0,8,3.5726027397260274,0.8089910588491028,0.191008941150897,5.235357015093865,0.4301307889705995,0.31629709118899046,0.0004194937158618589,0.027697154758315738,0.038776386242374526,0.3632377542540472,,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8359.386799731114,8359.386799731114,True,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,0.9,mild_cost,7.268426842942312,2.975695659999208,1.9756956599992082,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,near_neutral_f0.95,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,6259845.716862125,32819116.201305576,452476.4827178415,201111.0801153534,418397.9753301961,259.75568913795684,244.5903868529349,29816916.800970063,0.9085228443715349,0.30000000000000004,0.9970428326261611,72517643.18869159,680678.6229282274,26.013698630136986,1739.726968710344,23.98558007665404,1135.7736329877393,2362.90008587753,0.13769535257968551,1.381322760091061,4129.089551324465,498362.99187621917,137703.48534622442,8203.612130879512,196.0,9495.0,9,3.1308219178082193,0.8092622093030919,0.190737790696908,5.242799533046131,0.43678002793568454,0.3211786833190063,0.0004349244414905708,0.02784194303435442,0.03897207294610013,0.36953108751373936,,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8359.386799731114,8359.386799731114,True,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,0.95,near_neutral,7.268426842942312,3.2999685619652603,2.2999685619652603,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,neutral_f1.00,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,7356949.683463603,38602033.645659804,540793.3788461003,248135.8255964863,517147.25010746834,321.44286185602465,303.4487208021169,36464835.14259686,0.9446350800405762,0.3,0.9991134403149867,72517643.19701593,680678.6229870738,26.013698630136986,2046.2768881642792,28.667220037239296,1401.3456042606838,2920.586029653363,0.17039545250883986,1.7137248520739021,8826.553187279174,595526.9745447668,172012.09931183374,17536.461224509447,196.0,9495.0,9,3.1308219178082193,0.8094154895828714,0.1905845104171287,5.247016128495012,0.4465965864689758,0.3288064851874828,0.00046029836387048516,0.028035420807482798,0.03921413249193149,0.378886734805691,,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8359.386799731114,8359.386799731114,True,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,1.0,neutral,7.268426842942312,3.9440749224951404,2.9440749224951404,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,mild_advantage_f1.05,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,8203112.460160721,43013277.76757106,613176.7391763483,291043.5823707372,607302.6792112614,377.6394116943778,357.2632772366383,41198696.57763252,0.9578134640251339,0.30000000000000004,0.9995446860398616,72517643.18128107,680678.6234161638,26.013698630136986,2280.11500655653,32.50423025704562,1643.6669052765178,3429.7382789694375,0.2001849973685821,2.0176422392866127,10166.353597419655,673505.4667775591,187845.28139111242,20198.35623650443,196.0,9495.0,7,4.008219178082192,0.8092888315908517,0.19071116840914834,5.2435314006079485,0.4545265287902043,0.33537436411382016,0.00048746123005277947,0.028289444207233748,0.039445063791074354,0.3863045595618434,,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8359.386799731114,8359.386799731114,True,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,1.05,mild_advantage,7.268426842942312,4.471975980415547,3.4719759804155466,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,moderate_advantage_f1.10,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,8121860.923302855,42533428.771161646,616209.3491996019,305067.68409255694,637048.1560974407,396.315321990123,375.48772169535005,41397324.490995355,0.9732891442568913,0.30000000000000004,0.9995234461961,72517643.19103129,680678.6232485198,26.013698630136986,2254.678421217793,32.66498758113305,1722.8679369987037,3597.7256841515587,0.2100850155525111,2.120564681801361,6800.922630880138,676017.0034438847,163613.97910369292,13511.969334684265,0.0,9495.0,8,3.6520547945205486,0.8090475854415572,0.19095241455844275,5.236906809020426,0.45983862447647533,0.34041830322348005,0.0005188083845210069,0.02843484935066189,0.039477536123719646,0.39140743061757277,,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8359.386799731114,8359.386799731114,True,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,1.1,moderate_advantage,7.268426842942312,4.494093190585106,3.4940931905851063,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,strong_advantage_f1.15,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,8016437.289546399,41949519.64171264,613083.1601182789,310298.5408315376,649551.7375912702,406.15113584398614,384.99863919095776,41571205.10469079,0.9909816717747186,0.30000000000000004,0.9994766127794708,72517643.1941075,680678.6235523558,26.013698630136986,2223.7256540375097,32.49926966643434,1752.4091686332454,3668.3395848599075,0.21529893736725336,2.17427753099181,15646.826239004446,667562.9239953165,154347.1169389856,31086.875680008863,2758.0,9495.0,7,4.260730593607305,0.8089027631778832,0.19109723682211677,5.232938040495331,0.4624629786014165,0.3423362375408243,0.0005424431154501039,0.028491574530777112,0.03943142801583242,0.3939975329393569,,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8359.386799731114,8359.386799731114,True,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,1.15,strong_advantage,7.268426842942312,4.471293495647044,3.4712934956470436,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,moderate_cost_f0.85,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,3976442.179240597,20643634.78748238,309914.3210048535,60520.63400207888,120574.12177070137,126.75498994680281,113.72286849299812,119436.65701249852,0.005785640864220334,0.3,0.0009679903105121535,112693122.0315842,730837.6559363733,26.013698630136986,704.1848088491977,10.57163426611109,318.3321103264492,634.207081054491,0.04323799528777509,0.5981702161036486,1531.2908777874654,238189.7733100226,176491.83942730253,4727.834239900124,2086.0,9495.0,9,2.9654109589041093,0.8073768393901357,0.19262316060986412,5.191483707534963,0.2840731210313642,0.22100811149164581,1.1429467792131974e-05,0.01640997320088204,0.02366641048396683,0.24398530787872308,,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8630.97870408271,8630.97870408271,True,7.644092124256049e-05,2.2471172848738243e-16,Japan,0.85,moderate_cost,7.836584827693876,1.349010378698609,0.34901037869860896,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,mild_cost_f0.90,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,3975749.013460055,20639932.37657084,309874.9506970397,60516.57799879553,120566.07553968087,126.74494126140478,113.71472334050868,251586.41986838766,0.012189304464678035,0.3,0.0018575193145842165,112693122.04987696,730837.656779275,26.013698630136986,704.0585140418088,10.57029128516863,318.31077581262144,634.1647580020597,0.04323456752606222,0.598127372776355,1507.5689428320275,238157.78371590003,175343.2036496633,4654.5931746074975,2086.0,9495.0,9,2.9654109589041093,0.8073758701858404,0.1926241298141595,5.191457586153838,0.2840809018879574,0.22101181653388052,1.1430670935974837e-05,0.016409477513246104,0.02366715580317658,0.24399283790059886,,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8630.97870408271,8630.97870408271,True,7.644092124256049e-05,2.2471172848738243e-16,Japan,0.9,mild_cost,7.836584827693876,1.3488390054573325,0.3488390054573325,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,near_neutral_f0.95,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4110885.8415963915,21346906.60100032,320175.25580259506,62276.53048639915,124077.32747451453,130.4491335479094,117.03203145890863,1935805.9284041408,0.09068320598327012,0.30000000000000004,0.011848696258456096,112693122.01486269,730837.6560897296,26.013698630136986,728.1744470548658,10.921649877073042,327.56793936930654,652.6335710393137,0.04449812212397277,0.615576061893347,1694.8291422180966,246144.68009933908,172944.94385932398,5232.755816940522,994.0,9495.0,9,2.9654109589041093,0.8074247515842059,0.1925752484157941,5.192775334454585,0.2840030873269043,0.22091509912018564,1.1375062269117499e-05,0.016332180203509863,0.0236295540604661,0.2440299780006592,,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8630.97870408271,8630.97870408271,True,7.644092124256049e-05,2.2471172848738243e-16,Japan,0.95,near_neutral,7.836584827693876,1.3936746831957703,0.39367468319577026,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,neutral_f1.00,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,5319710.937492746,27635123.243268523,417034.3952000066,83265.73585162952,166041.79233483167,174.72160905897238,157.04700473271384,25460279.651370414,0.9213014694107483,0.30000000000000004,0.9917990946904723,112693122.05396526,730837.656320293,26.013698630136986,942.6747845064704,14.225657876257603,437.96893133504426,873.3622011750756,0.0596001160256849,0.8260505732480146,5307.639870259466,319599.9496591645,76023.93704489527,16387.24678678472,2450.0,9327.0,8,3.2821917808219174,0.8075018196711484,0.19249818032885171,5.194854300916836,0.28908140880176186,0.22495818380109617,1.1812724850147903e-05,0.016599275662728702,0.02381079797231312,0.24865952244186987,,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8630.97870408271,8630.97870408271,True,7.644092124256049e-05,2.2471172848738243e-16,Japan,1.0,neutral,7.836584827693876,1.815287933333567,0.815287933333567,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,mild_advantage_f1.05,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,6483646.877563474,33724365.31365269,512784.0006095822,105454.77861345507,210582.96093393269,222.06379912828467,200.08911301648524,33378113.939517863,0.98973290168949,0.30000000000000004,0.9913686195531329,112693121.98983553,730837.6555820736,26.013698630136986,1150.3878069550512,17.49181804954783,554.6809412993034,1107.6440207663077,0.07574923486547465,1.0524474946606732,11093.722158221399,392397.08520757884,92678.08832278769,34251.676287610564,2086.0,8914.0,8,3.282191780821918,0.8077459184995044,0.1922540815004957,5.201450040463363,0.29690174261023017,0.2311076823519506,1.2372090048265558e-05,0.01664649102016688,0.023855109684817685,0.25638776981519734,,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8630.97870408271,8630.97870408271,True,7.644092124256049e-05,2.2471172848738243e-16,Japan,1.05,mild_advantage,7.836584827693876,2.232071550828253,1.2320715508282531,0.25,calibrated_country_scenario_analysis
resistance_fitness_sensitivity,moderate_advantage_f1.10,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,7493224.015189661,39031856.8252425,598135.8910439461,126301.43362018958,252449.2975228153,266.3975658833426,240.6226289678008,38883439.40588859,0.99619753115978,0.3,0.9978011801471113,112693122.04556036,730837.6564313013,26.013698630136986,1331.4341644316564,20.403296821729747,664.3321329542283,1327.856505496701,0.09087213609298021,1.265649484390968,14902.226922361886,456371.7613628504,117898.82601856321,46010.36924143461,1722.0,8942.0,8,3.4273972602739735,0.8080228658160152,0.19197713418398477,5.208953682169418,0.30477439054105315,0.23723727736471129,1.2884459950188226e-05,0.016646341303956966,0.02388482402559799,0.264230340751548,,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8630.97870408271,8630.97870408271,True,7.644092124256049e-05,2.2471172848738243e-16,Japan,1.1,moderate_advantage,7.836584827693876,2.603595478176424,1.6035954781764241,0.25,calibrated_country_scenario_analysis
