analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_deaths,total_infant_deaths,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,calibration_loaded,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,contact_reciprocity_error_before,contact_reciprocity_error_after,country,immunity_structure,description,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,relative_reduction_infant_cases,relative_reduction_total_infections,relative_reduction_reported_cases,relative_reduction_resistant_infections,relative_reduction_deaths,relative_reduction_infant_deaths
immunity_structure_sensitivity,sirws_no_boosting,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,59751844.50051782,310733849.9998962,12517710.647339702,1064402.3368209228,2134969.2591057275,2175.233473917049,2010.405167244213,310673589.7738312,0.9998060712533731,0.9970000000000001,0.9999674082556553,1342605769.3773324,7999696.704621837,26.013698630136986,889.6884494509924,35.840519391471375,511.4818095572334,1025.9259137460756,0.06228095511975285,0.9660685976662633,2712.828422980719,3760903.871337135,471598.9864464301,99787.9203294445,1323.0,9495.0,9,2.998972602739726,0.8077073209097182,0.19229267909028186,5.200405989093832,0.29642822513597056,0.22585313793434036,1.3464332215404292e-05,0.016963401527225766,0.024582180187291566,0.25486917908923784,-0.6834986415002839,True,China,CHN,2025,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,4471.436261444852,4471.030414119333,True,2.010611200412732e-05,1.6667804836994706e-16,China,sirws_no_boosting,Boosting disabled: equivalent to simple waning-only model. R→W→S without any re-exposure boosting. Tests the null hypothesis that boosting is not needed to explain observed dynamics.,4.430832490427902,8.088890624707439,7.088890624707439,0.25,calibrated_country_scenario_analysis,-0.6866546687906676,-0.6834986415002839,-0.6950978216587866,-0.6836025644271619,-0.6841472299056981,-0.6876281240110185
immunity_structure_sensitivity,long_natural_immunity,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,21369906.32106055,110640864.12790042,4438580.83315731,399100.6626787645,799374.5403426422,817.7944230726594,753.3868262671049,110604721.00938344,0.9996733293905297,0.997,0.9996401486092052,1342605769.2350545,7999696.703566436,26.013698630136986,316.78524519402674,12.70847736619109,191.7815492392144,384.12686849556053,0.023414965968803502,0.3620281954636005,1814.0378953192821,1334139.6534002014,117367.72241599766,66727.06147579956,4977.0,9327.0,9,3.003767123287671,0.8068534036722905,0.1931465963277096,5.177414559785001,0.28685134922078637,0.21989467604750632,1.4164944439839284e-05,0.017745543661034886,0.02513775030963777,0.24395389030567385,0.4005682211519599,True,China,CHN,2025,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,4471.436261444852,4471.030414119333,True,2.010611200412732e-05,1.6667804836994706e-16,China,long_natural_immunity,Extended R→W duration (15 years) simulating intrinsically durable immunity.,4.430832490427902,2.868191788709165,1.868191788709165,0.25,calibrated_country_scenario_analysis,0.3675840678487361,0.4005682211519599,0.39894530928941196,0.4006108080680051,0.3668329267800384,0.36757186213831394
immunity_structure_sensitivity,short_vaccine_immunity,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,40431543.40384901,207930529.99556124,8632991.357121835,723553.1848048108,1449406.6606470593,1473.2890158464638,1360.3751135810016,207882654.8710489,0.9997697542322748,0.997,0.999967639356297,1342605769.616191,7999696.715075359,26.013698630136986,595.3435417236461,24.71784999695935,347.692107569587,696.4895838330398,0.04218298778420383,0.6537068736056926,3085.2740727583523,2567011.4983242145,302803.05934821034,113487.85673787964,2786.0,9411.0,8,3.284931506849315,0.8055526362352267,0.19444736376477334,5.142779930972574,0.29861646954677834,0.2416178286668644,1.3654710536723076e-05,0.016302142574243332,0.023602845782791267,0.258697826479207,-0.1265292299956322,True,China,CHN,2025,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,4471.436261444852,4471.030414119333,True,2.010611200412732e-05,1.6667804836994706e-16,China,short_vaccine_immunity,Faster vaccine waning (3 years) representing rapid aP decline.,4.430832490427902,5.578601775255163,4.578601775255163,0.25,calibrated_country_scenario_analysis,-0.1465442296137225,-0.1265292299956322,-0.16904482425996648,-0.12655784836946338,-0.14067553880560313,-0.14196249506808978
immunity_structure_sensitivity,fast_W_to_S,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,63219648.344647095,328891002.09441614,13242122.824526152,1121821.0723619307,2250657.8056733143,2293.992079879684,2120.883009924094,328825251.49267626,0.9998000839143631,0.997,0.9999665168623246,1342605769.7894073,7999696.72291358,26.013698630136986,941.6757318266208,37.91464534546283,539.0734790125207,1081.5182235938287,0.06568123350498462,1.0191569858205192,3305.203497243473,3979803.896999516,531853.0917944757,121577.67906101956,959.0,9495.0,9,3.20513698630137,0.8077793313223621,0.19222066867763796,5.202354184278911,0.2961184099331516,0.22563564272624864,1.3426025994183482e-05,0.016867962634808605,0.02455288547228436,0.25468413580006444,-0.7818707399525398,True,China,CHN,2025,False,nearest_past_year,2024,measured_multicenter_isolate_fraction,https://www.sciencedirect.com/science/article/pii/S2666606525001658,Five sentinel hospitals in China during 2024; 393/394 isolates displayed high-level azithromycin resistance.,China,CHN,7,relative_detection_prior_mean,China,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/China_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,4471.436261444852,4471.030414119333,True,2.010611200412732e-05,1.6667804836994706e-16,China,fast_W_to_S,"Rapid W→S transition (3 years). Tests scenario where unboosted individuals lose immunity quickly, amplifying immunity debt effects.",4.430832490427902,8.557002646200527,7.557002646200527,0.25,calibrated_country_scenario_analysis,-0.7776405441745462,-0.7818707399525398,-0.7931947930720711,-0.7819700640292668,-0.7760945908017545,-0.7803683922039242
immunity_structure_sensitivity,baseline_sirws_boosting,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,6669063.489154531,34942169.44548782,486413.80210265325,222136.10222457803,462610.5915126766,287.74853451492737,271.1498857935673,29651102.238838084,0.8485764538774799,0.003,0.9989946927320883,72517643.19024394,680678.6229871878,26.013698630136986,1852.2690908368256,25.7845825055808,1254.512320627877,2612.59057349837,0.15253423724794504,1.5313173728103489,6442.558372153208,532564.5748030513,179119.18408905767,12799.976692167815,3122.0,9495.0,8,3.284931506849315,0.8091399705573884,0.19086002944261166,5.239441715064195,0.44055787072308555,0.3246793063825519,0.00045393671030876623,0.02794162550834403,0.03894335153860407,0.37321895696582863,0.0,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8359.386799731114,8359.386799731114,True,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,baseline_sirws_boosting,"Current model: SIRWS with immune boosting. R→W in 5 years, W→S in 10 years if not boosted. Boosting efficiency 0.70. Natural boosting by circulating pathogen maintains population immunity.",7.268426842942312,3.5474777503770007,2.5474777503770007,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.0
immunity_structure_sensitivity,sirws_strong_boosting,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,6575628.027684897,34452228.136763096,479993.99931887194,219170.89490024804,456408.8666924633,283.8459927956988,267.48572969502925,29178926.25641232,0.8469387274629193,0.003,0.9989619086532217,72517643.20887366,680678.6220961204,26.013698630136986,1826.297516281769,25.444271566598584,1237.766331459982,2577.5663727104625,0.15046551694465296,1.5106240749402444,6453.500386866361,525484.4908684879,176702.9762090221,12821.71612337268,3122.0,9495.0,8,3.284931506849315,0.8091378008533442,0.19086219914665584,5.239382153569414,0.4411288757064851,0.32506104508625555,0.00045412564192775725,0.028038706570235196,0.03907624603293574,0.3735597974613865,0.014021490837569983,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8359.386799731114,8359.386799731114,True,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,sirws_strong_boosting,High boosting efficiency (0.90) — strong natural immune maintenance.,7.268426842942312,3.50065731091524,2.50065731091524,0.25,calibrated_country_scenario_analysis,0.013348606078143033,0.014021490837569983,0.013198233183412955,0.01592439898599418,0.013562333951786298,0.01351339716708444
immunity_structure_sensitivity,sirws_weak_boosting,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,6818491.677869419,35725782.84119159,496668.3117538522,226884.3342483945,472540.1899063647,293.9931940128841,277.014535743988,30407923.23779432,0.8511478495226755,0.003,0.999027701998624,72517643.18984897,680678.6230105897,26.013698630136986,1893.8080935782718,26.32816956886393,1281.3279327937455,2668.667921478456,0.15584450388490262,1.5644379485895463,6458.851495973308,543857.0531241192,182867.67950551023,12832.347621951087,2765.0,9495.0,9,3.1308219178082193,0.8091436734030713,0.19085632659692886,5.239543366628389,0.4396579418066432,0.3240806112823503,0.0004536480820237359,0.027785655795171508,0.03873017110167669,0.3726884668277713,-0.022426008692055133,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8359.386799731114,8359.386799731114,True,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,sirws_weak_boosting,Low boosting efficiency (0.40) — weak natural immune maintenance.,7.268426842942312,3.6222651940741137,2.6222651940741137,0.25,calibrated_country_scenario_analysis,-0.021375327901522523,-0.022426008692055133,-0.02108186405663459,-0.02552421130452709,-0.021701794271458796,-0.021628812172488132
immunity_structure_sensitivity,sirws_no_boosting,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,10996044.727232194,57658600.29795301,781589.281747393,356919.4000144764,744906.5678077585,466.6470504548629,438.76051031844355,51508589.68797067,0.8933374972995888,0.003,0.9993211203501852,72517643.18982762,680678.6228886695,26.013698630136986,3056.4571361271837,41.43170533749758,2015.7001962760428,4206.855426957773,0.24736755662556442,2.477897381681109,11368.112189226416,859669.400496687,307384.35894191975,22585.99187617127,2394.0,9495.0,8,3.5863013698630133,0.809290467156509,0.19070953284349107,5.24357637025238,0.42179301329022495,0.31049269185885114,0.0004470786385976659,0.02331709070314818,0.0324984689457498,0.3655303750027294,-0.6501150676378116,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8359.386799731114,8359.386799731114,True,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,sirws_no_boosting,Boosting disabled: equivalent to simple waning-only model. R→W→S without any re-exposure boosting. Tests the null hypothesis that boosting is not needed to explain observed dynamics.,7.268426842942312,5.700230081799341,4.700230081799341,0.25,calibrated_country_scenario_analysis,-0.6067599838122368,-0.6501150676378116,-0.6068402631026608,-0.7371559840531952,-0.6217182521590041,-0.6181475018303422
immunity_structure_sensitivity,long_natural_immunity,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4425993.1440220745,23193178.836919133,333199.3174765885,152532.8325541752,317329.5593006833,196.30229546200508,185.5942124352979,18796578.377278425,0.8104356246051897,0.0030000000000000005,0.9968972937273424,72517643.19322465,680678.6232852365,26.013698630136986,1229.4602469698075,17.66274981258043,861.4282673522179,1792.116804432529,0.10405898663415647,1.0481422141816896,4969.045594037219,365157.85658298596,111412.08501512508,9872.423983541263,4221.0,9495.0,8,3.441095890410959,0.8091683259486305,0.19083167405136955,5.2402202358231795,0.462855830166349,0.33993519081407864,0.00046716444682637636,0.03130604471341082,0.04351401892851169,0.38756860207760013,0.3362410175160394,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8359.386799731114,8359.386799731114,True,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,long_natural_immunity,Extended R→W duration (15 years) simulating intrinsically durable immunity.,7.268426842942312,2.4300650187779036,1.4300650187779036,0.25,calibrated_country_scenario_analysis,0.3133361438026603,0.3362410175160394,0.3149879464023314,0.3660748856527165,0.31779914781174456,0.3155290776091454
immunity_structure_sensitivity,short_vaccine_immunity,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,7096554.980796088,36528545.446264006,532228.0469588722,238119.08502642353,495259.51535401423,307.427859100742,289.95469174943787,31351975.0486125,0.8582869825663715,0.0029999999999999996,0.9990635752342626,72517643.1882944,680678.6229108316,26.013698630136986,1936.3621875486983,28.213175550614686,1344.776121414915,2796.9751776834514,0.1629661609815372,1.63751740316656,7179.462511344515,577432.9462585403,192100.47954826197,14264.04659401144,2765.0,9495.0,9,3.1308219178082193,0.8057257716096141,0.19427422839038602,5.147363128322618,0.4428877038533116,0.34518990447981296,0.0004652957435711716,0.026527032406707597,0.0370920691723959,0.37880330653063693,-0.04540004315562163,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8359.386799731114,8359.386799731114,True,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,short_vaccine_immunity,Faster vaccine waning (3 years) representing rapid aP decline.,7.268426842942312,3.8816068676552553,2.8816068676552553,0.25,calibrated_country_scenario_analysis,-0.0719513066169084,-0.04540004315562163,-0.09418779783422004,-0.05736288641393417,-0.06839070308034434,-0.06935207035339519
immunity_structure_sensitivity,fast_W_to_S,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,11135260.461559981,58359992.786933154,782293.5289361479,356930.43156525417,745549.4374652868,468.4098725931018,439.75062220012484,51865452.165986605,0.8887158769080472,0.003,0.9993903537951762,72517643.19564456,680678.6226987119,26.013698630136986,3093.63764437371,41.46903716905001,2015.7624974562214,4210.48603071368,0.2483020208965422,2.4834890333580115,11113.481854857824,861415.6447512503,324459.93671840965,22080.09621402328,2387.0,9495.0,9,3.14041095890411,0.8091970212845335,0.19080297871546642,5.2410083256155175,0.41483495963395534,0.3063843517846188,0.0004432549436531837,0.02310202741116573,0.03225136610222289,0.35903831117691354,-0.6701880196070467,True,United_Kingdom,GBR,2025,False,nearest_past_year,2024,measured_national_surveillance_fraction,https://www.postersessiononline.eu/173580348_eu/congresos/UKHSA2025/aula/-P_58_UKHSA2025.pdf,"UKHSA national reference laboratory poster: 661 B. pertussis isolates received from June 2023 to November 2024, with 2 predicted and phenotypically confirmed macrolide-resistant isolates.",United_Kingdom,GBR,3,relative_detection_prior_mean,United_Kingdom,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_Kingdom_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8359.386799731114,8359.386799731114,True,6.047227433250013e-05,1.6570722974665014e-16,United_Kingdom,fast_W_to_S,"Rapid W→S transition (3 years). Tests scenario where unboosted individuals lose immunity quickly, amplifying immunity debt effects.",7.268426842942312,5.7053662456982295,4.7053662456982295,0.25,calibrated_country_scenario_analysis,-0.6068096450364471,-0.6701880196070467,-0.6082880986404491,-0.7491913706348279,-0.6278445114680589,-0.621799031606147
immunity_structure_sensitivity,baseline_sirws_boosting,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,5353719.44610729,27816801.986296847,419871.6652385094,83776.27513166715,167093.920914712,175.9060008392165,158.13347855503278,27470530.701103132,0.9875517219641461,0.827,0.9972996800353362,112693122.05230108,730837.6566379204,26.013698630136986,948.8721142166817,14.322441339259843,440.6543135591889,878.8962854324099,0.06000412951925002,0.8317653098550698,6390.4083211894085,321852.95483041776,60339.12685545685,19730.275750790097,2093.0,9299.0,8,3.2849315068493152,0.8075364864464057,0.1924635135535942,5.195790004745683,0.28969270024447635,0.22538688817675506,1.1821756189321915e-05,0.01658042430633302,0.02380768885059942,0.2492927653313546,0.0,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8630.97870408271,8630.97870408271,True,7.644092124256049e-05,2.2471172848738243e-16,Japan,baseline_sirws_boosting,"Current model: SIRWS with immune boosting. R→W in 5 years, W→S in 10 years if not boosted. Boosting efficiency 0.70. Natural boosting by circulating pathogen maintains population immunity.",7.836584827693876,1.827638142656921,0.827638142656921,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.0
immunity_structure_sensitivity,sirws_strong_boosting,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,5333059.4953989545,27709099.527532324,418287.4318994879,83457.75964831258,166458.9228948499,175.23777465325884,157.53160771715673,27362861.691831462,0.9875045439366648,0.827,0.9972870846220183,112693122.040951,730837.6566681935,26.013698630136986,945.1982247035563,14.268400806542394,438.9789559119512,875.5562632226329,0.059776187724427624,0.8285995331077248,6379.938094295451,320641.1797375212,60120.847079736865,19697.949103401363,2093.0,9299.0,8,3.2849315068493152,0.8075340019584569,0.19246599804154294,5.1957229337940225,0.28974932069807596,0.22542437430847723,1.182251729744179e-05,0.016591900127251865,0.023822463634787364,0.24932313441873932,0.0038718490650930804,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8630.97870408271,8630.97870408271,True,7.644092124256049e-05,2.2471172848738243e-16,Japan,sirws_strong_boosting,High boosting efficiency (0.90) — strong natural immune maintenance.,7.836584827693876,1.8207422136386482,0.8207422136386482,0.25,calibrated_country_scenario_analysis,0.003801977145128199,0.0038718490650930804,0.0037731370563469646,0.003919436811875898,0.003798768562582655,0.0038060937087814883
immunity_structure_sensitivity,sirws_weak_boosting,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,5387175.804078965,27991076.52951794,422444.22543056385,84297.02546031079,168132.47481502037,176.99978053438076,159.1186073772309,27644768.90219932,0.9876279275306392,0.827,0.9973086194705194,112693122.00755642,730837.655608859,26.013698630136986,954.8168761237984,14.410195164762216,443.393405629671,884.3589699410721,0.060377233918178945,0.8369469840576838,6420.184229993183,323829.2549635287,60725.69433704331,19822.208349085246,2093.0,9306.0,8,3.2849315068493152,0.8075395278778246,0.19246047212217537,5.195872113236802,0.2896065158204106,0.22532990753248466,1.1821415733058418e-05,0.016563405246764445,0.02378534449324603,0.24924594466466712,-0.006265081920881599,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8630.97870408271,8630.97870408271,True,7.644092124256049e-05,2.2471172848738243e-16,Japan,sirws_weak_boosting,Low boosting efficiency (0.40) — weak natural immune maintenance.,7.836584827693876,1.838836110576857,0.8388361105768569,0.25,calibrated_country_scenario_analysis,-0.006215964219287606,-0.006265081920881599,-0.006127015478867959,-0.00634273152535747,-0.006217978294919213,-0.006229729663824957
immunity_structure_sensitivity,sirws_no_boosting,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,8328199.869177727,43256391.91683771,652070.2447213935,130859.75815356553,261005.2067542434,274.8332438089627,246.97311576988275,42768853.2252198,0.9887290948224433,0.827,0.9994500191993486,112693122.03532764,730837.6557437609,26.013698630136986,1475.5392829814418,22.243077120244415,688.3084367454089,1372.8596810686568,0.09374967017336638,1.2990523720380196,6160.920685564708,502255.2049462976,98417.37571301198,19021.73662104981,259.0,9495.0,8,3.43013698630137,0.8074689196179595,0.19253108038204048,5.193966594981415,0.2863548657394778,0.22279437237420804,1.1871644107890585e-05,0.01531429818439969,0.022035331265251944,0.24899336464571836,-0.5550454699338454,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,8630.97870408271,8630.97870408271,True,7.644092124256049e-05,2.2471172848738243e-16,Japan,sirws_no_boosting,Boosting disabled: equivalent to simple waning-only model. R→W→S without any re-exposure boosting. Tests the null hypothesis that boosting is not needed to explain observed dynamics.,7.836584827693876,2.838363599617926,1.8383635996179262,0.25,calibrated_country_scenario_analysis,-0.5620145195987711,-0.5550454699338454,-0.5530227417251004,-0.556899416708478,-0.5623869708695657,-0.5618015743828242
