stem,country,status,n_chains,draws_per_chain_min,draws_per_chain_max,parameters_diagnosed,parameters_converged,worst_rhat_rank,min_bulk_ess,min_tail_ess,transition_rate_min,transition_rate_mean,unique_states_min,unique_states_mean,accepted_fraction_min,accepted_fraction_mean,accepted_fraction_max,posterior_log_prob_mean,posterior_log_prob_max
pilot_sa_comp_s04_w150d100,South_Africa,ok,4,100,100,6,0,5.099212469690864,4.1712824824316295,4.455686932293226,0.3434343434343434,0.42929292929292934,35,43.5,0.388,0.424,0.472,-580.2874935470583,-560.2489242082529
pilot_sa_comp_s02_w150d100,South_Africa,ok,4,100,100,6,0,4.487993945641007,4.168011615846199,4.935890387124236,0.3333333333333333,0.4141414141414141,34,42.0,0.4,0.456,0.508,-587.1235211866546,-582.4139638291265
pilot_sa_comp_fixveasym_w150d100,South_Africa,ok,4,100,100,3,0,3.239709745337102,4.275190707822346,5.750483920926917,0.37373737373737376,0.45707070707070707,38,46.25,0.42,0.478,0.556,-579.5690632895021,-561.8489752176515
pilot_sa_comp_fixreport_w150d100,South_Africa,ok,4,100,100,5,0,3.602986895781458,4.203256576781589,5.509480330369923,0.30303030303030304,0.3737373737373737,31,38.0,0.36,0.406,0.44,-591.4829417248247,-585.0636525953628
