analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_deaths,total_infant_deaths,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,calibration_loaded,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,contact_reciprocity_error_before,contact_reciprocity_error_after,country,strategy,coverage_floor_applied,timeliness_applied,timeliness_rate_per_year,timeliness_max_daily_flow_fraction,implementation_note,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status,relative_reduction_infant_cases,relative_reduction_total_infections,relative_reduction_reported_cases,relative_reduction_resistant_infections,relative_reduction_deaths,relative_reduction_infant_deaths
routine_timeliness_sensitivity,timeliness_only,symptom_protective,country_timeline,current,2025-01-01,2050-12-31,2025,2050,5099335.760575201,26789689.299874596,398431.15860588127,60715.03280133632,151631.31379379833,155.0694569216064,138.1120467726208,26435493.387952052,0.9867786480105164,0.827,0.9974453851325976,112682952.56407759,730751.2263427223,26.013698630136986,913.9182591255336,13.592300633966698,319.39239903949004,797.6589461884478,0.052901251122012764,0.7265406262613553,5903.062751818626,298680.30432988645,54205.85083548675,18223.960001258947,2100.0,9285.0,8,3.287671232876712,0.8096530458604807,0.19034695413951933,5.253564495006452,0.2932847265856247,0.22601033011001517,1.1468949327060463e-05,0.00929952028960862,0.028257738554333688,0.25571599879235535,0.027097228217446978,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,7398.043511073724,7398.043511073724,True,7.644092124256049e-05,2.2471172848738243e-16,Japan,timeliness_only,False,True,6.0,0.03,Current coverage with faster routine-vaccination relaxation and earlier infant/child vaccine-origin targets.,7.836584827693876,1.7344673646525937,0.7344673646525937,0.25,calibrated_country_scenario_analysis,0.26658124791073723,0.027097228217446978,0.07978684760353416,0.027815360061395733,0.10788714619964956,0.11602428597130399
routine_timeliness_sensitivity,coverage_floor_plus_timeliness,symptom_protective,country_timeline,higher_child_coverage,2025-01-01,2050-12-31,2025,2050,5096019.2875882685,26772178.10275016,398171.77854868904,60682.96472817838,151550.91357775312,154.98728505005224,138.03894387076303,26418751.29382929,0.986798727859779,0.8269999999999998,0.9974579079094502,112682952.48870869,730751.2269261894,26.013698630136986,913.3208730847067,13.583452008502158,319.22370417396525,797.2359989322345,0.05287321859120646,0.7261560666996408,5882.290699724356,298460.40462677035,54160.33018328934,18159.83242306336,2100.0,9285.0,8,3.287671232876712,0.809652420956187,0.19034757904381275,5.25354724774213,0.2933027480215217,0.2260347162886051,1.1470368313245647e-05,0.00930193087983258,0.028302238745699558,0.2556871080276763,0.027733170352829406,True,Japan,JPN,2025,False,exact_year,2025,measured_multicenter_isolate_fraction,https://www.mdpi.com/2227-9059/14/1/167,"Japanese children at six clinics, March-August 2025; 43/52 sequenced B. pertussis isolates carried the A2047G mutation associated with macrolide resistance.",Japan,JPN,3,relative_detection_prior_mean,Japan,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Japan_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,7398.043511073724,7398.043511073724,True,7.644092124256049e-05,2.2471172848738243e-16,Japan,coverage_floor_plus_timeliness,True,True,6.0,0.03,Coverage floors plus faster routine-vaccination relaxation and earlier infant/child vaccine-origin targets.,7.836584827693876,1.7333382215808224,0.7333382215808224,0.25,calibrated_country_scenario_analysis,0.2669686202815035,0.027733170352829406,0.08038590953667413,0.02843106284052277,0.10835988005897657,0.11649217556802882
routine_timeliness_sensitivity,current,symptom_protective,country_timeline,current,2025-01-01,2050-12-31,2025,2050,612658.5696793881,3326444.259142054,51021.552982766916,21533.24104369265,44990.54550098343,27.427566992731684,25.798525278394848,2956182.6637006328,0.8886914775668245,0.01,0.998164554287234,5519049.49718553,54341.45273462191,26.013698630136986,2316.9350354783255,35.53753331215465,1523.267067479341,3182.6428808613055,0.19103849622232663,1.8249943827022288,9604.434150584339,49753.87103575115,16737.381214722896,1452.2560950557267,2250.0,9495.0,8,3.4285714285714284,0.8158217838775981,0.18417821612240184,5.429523757225535,0.5506515018051326,0.4288590856223503,0.0004861968356394099,0.028139098771960604,0.03934261843668942,0.4826835877608431,0.0,True,New_Zealand,NZL,2025,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,852.7067880199036,852.7067880199036,True,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,current,False,False,,,Current practice with country-profile routine coverage and default age-bin vaccine-origin timing.,25.11070274470987,1.415234518661228,0.41523451866122807,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.0
routine_timeliness_sensitivity,coverage_floor_only,symptom_protective,country_timeline,higher_child_coverage,2025-01-01,2050-12-31,2025,2050,617731.7103212732,3346603.6979661216,51665.317565911784,21745.115058680403,45433.9128464295,27.690508948149873,26.05257708415083,2978833.6425241483,0.8901064814858469,0.009999999999999998,0.9981936907157684,5519049.507737173,54341.452350541476,26.013698630136986,2330.9764838370065,35.98592816630854,1538.2551012335405,3214.006824816564,0.19286993922478168,1.8429660864901867,9439.985478912427,50312.485479657626,16790.639069784957,1427.3903345325396,2250.0,9495.0,8,3.4285714285714284,0.8154153386322093,0.18458466136779086,5.417568245323851,0.5513408760680223,0.43108929727744794,0.000488028221626672,0.028160878952154897,0.03942500982469176,0.483266959069549,-0.0060603567213439735,True,New_Zealand,NZL,2025,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,852.7067880199036,852.7067880199036,True,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,coverage_floor_only,True,False,,,Nominal coverage floor without timeliness improvement used in the main intervention comparison.,25.11070274470987,1.4330912412990824,0.4330912412990824,0.25,calibrated_country_scenario_analysis,-0.009839392711846973,-0.0060603567213439735,-0.012617502712281459,-0.0076622392457847965,-0.009586776526254281,-0.009847532097841949
routine_timeliness_sensitivity,timeliness_only,symptom_protective,country_timeline,current,2025-01-01,2050-12-31,2025,2050,578193.0424919127,3241357.7634974616,44488.85756808947,15126.855213286228,40612.29476116554,23.60082594906998,22.043972130151616,2852726.6773264906,0.8801023785317565,0.010000000000000002,0.9981260041274914,5519049.492990393,54341.45319702809,26.013698630136986,2257.6705891991724,30.987380168170464,1070.0776598422822,2872.924261262359,0.16438447870848757,1.5593963039946754,8510.886972978538,44872.65606531059,15214.334501530337,1286.9042858387875,2250.0,9495.0,8,3.569471624266145,0.821620109633305,0.17837989036669494,5.606013087822306,0.5627555538445768,0.4305914808703316,0.00046317112054804893,0.015760255517036473,0.04698787360342126,0.49954425360357096,0.0255788129955129,True,New_Zealand,NZL,2025,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,852.7067880199036,852.7067880199036,True,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,timeliness_only,False,True,6.0,0.03,Current coverage with faster routine-vaccination relaxation and earlier infant/child vaccine-origin targets.,25.11070274470987,1.2340307829377117,0.23403078293771173,0.25,calibrated_country_scenario_analysis,0.2975114529859838,0.0255788129955129,0.12803795715281208,0.03499647963046815,0.13952170984308576,0.14553363448985623
routine_timeliness_sensitivity,coverage_floor_plus_timeliness,symptom_protective,country_timeline,higher_child_coverage,2025-01-01,2050-12-31,2025,2050,578327.2568761811,3239438.741969096,44550.81197565672,15127.355243047827,40614.632978662295,23.602835980985656,22.045883693215416,2851591.684208693,0.8802733779973719,0.01,0.9981672613755616,5519049.494083139,54341.4525864115,26.013698630136986,2256.333951830266,31.03053264750997,1070.1130441017638,2873.0896996582674,0.1643984789507312,1.5595315459853643,8486.8673370175,44915.31579540449,15220.37180039904,1283.272352951155,2250.0,9495.0,8,3.569471624266145,0.8214730072269727,0.1785269927730272,5.601393853485025,0.5629321823963103,0.4313853744710757,0.00046349684629058235,0.01576968734161288,0.047044912791360645,0.4996540854170462,0.026155711743505394,True,New_Zealand,NZL,2025,False,exact_year,2025,low_detected_model_anchor,https://www.tewhatuora.govt.nz/for-health-professionals/clinical-guidance/communicable-disease-control-manual/pertussis,"Health New Zealand notes MRBP has been detected by PHF Science and is being assessed; no public national fraction was located, so use a low detected/imported anchor pending surveillance.",New_Zealand,NZL,3,relative_detection_prior_mean,New_Zealand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/New_Zealand_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,852.7067880199036,852.7067880199036,True,1.0204827386537681e-05,1.352852648487234e-16,New_Zealand,coverage_floor_plus_timeliness,True,True,6.0,0.03,Coverage floors plus faster routine-vaccination relaxation and earlier infant/child vaccine-origin targets.,25.11070274470987,1.2357492724510566,0.2357492724510566,0.25,calibrated_country_scenario_analysis,0.29748823169010064,0.026155711743505394,0.12682367801105077,0.035380418394379554,0.1394484247457889,0.14545953866293704
routine_timeliness_sensitivity,current,symptom_protective,country_timeline,current,2025-01-01,2050-12-31,2025,2050,453715.83688668284,2457474.3384953644,35568.73089178297,10270.42191917864,21721.042532598407,13.514669523867397,12.395758966950599,1905069.9959381407,0.775214603911004,0.01,0.9961631095570906,10933453.987344444,96550.74174363968,26.013698630136986,864.0313596911434,12.505725261705958,408.9126688957933,864.8144684901299,0.04751666416843697,0.49353209849144136,2524.4733841803522,32381.958137812515,7703.677717061966,756.1976325537423,4380.0,9495.0,9,3.2363013698630136,0.8153731130456163,0.18462688695438384,5.416329205870606,0.4657879515036861,0.3653531637953868,0.0003063544679399742,0.025577180920340514,0.03628573151857476,0.4036186845968309,0.0,True,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,1911.22403225114,1911.22403225114,True,3.202340290308184e-05,1.4235413699758381e-16,Sweden,current,False,False,,,Current practice with country-profile routine coverage and default age-bin vaccine-origin timing.,5.954795201043958,2.1001100524017233,1.1001100524017233,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,0.0,0.0,0.0
routine_timeliness_sensitivity,coverage_floor_only,symptom_protective,country_timeline,higher_child_coverage,2025-01-01,2050-12-31,2025,2050,457702.5733530301,2476271.7778220726,35969.86512797372,10364.535599289855,21920.619080035154,13.637480272460838,12.50986052482078,1924483.0754599592,0.7771695710850358,0.010000000000000002,0.9962834750226098,10933453.989402903,96550.74163554118,26.013698630136986,870.6404120840526,12.646761344253802,412.6597672294174,872.7605284805833,0.04794845844686025,0.49807500613908134,2548.1615657702782,32719.843292794103,7801.322006713014,763.2933489565534,4380.0,9495.0,9,3.1232876712328768,0.8151646449100236,0.18483535508997645,5.410220352665796,0.4661857643255381,0.36652174655935055,0.0003068353639468102,0.02560368488009718,0.03635106225671269,0.40392418182478146,-0.00764908875435788,True,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,1911.22403225114,1911.22403225114,True,3.202340290308184e-05,1.4235413699758381e-16,Sweden,coverage_floor_only,True,False,,,Nominal coverage floor without timeliness improvement used in the main intervention comparison.,5.954795201043958,2.123794508001996,1.1237945080019962,0.25,calibrated_country_scenario_analysis,-0.009163565124376216,-0.00764908875435788,-0.011277721361810267,-0.010190218502842407,-0.009087218031972766,-0.009204886782196775
routine_timeliness_sensitivity,timeliness_only,symptom_protective,country_timeline,current,2025-01-01,2050-12-31,2025,2050,399051.56757950375,2204677.122259229,29356.28203180073,6608.604539975531,18203.48265139429,10.816085436778543,9.824081818917199,1630706.3298449307,0.739657663873191,0.010000000000000002,0.9939852212377007,10933453.987548394,96550.74128511838,26.013698630136986,775.1495678918797,10.321470251636631,263.1189014645505,724.764256824725,0.03802862499887967,0.39114182131117914,2210.5310795407127,27452.685102342824,6524.414758069213,662.1572560603853,4740.0,9495.0,9,3.2363013698630136,0.8189977282611896,0.18100227173881053,5.524792536543506,0.47093374364708285,0.3654094191368559,0.00029539120966347353,0.014278282096888913,0.042996229929746846,0.4133638404107836,0.10286871047895274,True,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,1911.22403225114,1911.22403225114,True,3.202340290308184e-05,1.4235413699758381e-16,Sweden,timeliness_only,False,True,6.0,0.03,Current coverage with faster routine-vaccination relaxation and earlier infant/child vaccine-origin targets.,5.954795201043958,1.7333039849678011,0.7333039849678011,0.25,calibrated_country_scenario_analysis,0.3565401117908461,0.10286871047895274,0.17466040266894745,0.14401763015437197,0.1996781410246885,0.20746427507101184
routine_timeliness_sensitivity,coverage_floor_plus_timeliness,symptom_protective,country_timeline,higher_child_coverage,2025-01-01,2050-12-31,2025,2050,399596.4085894885,2207710.277362197,29397.162161342596,6617.188361388642,18227.181731101617,10.830086165613373,9.836823869199595,1633284.931013917,0.7398094522463285,0.01,0.9940091257432639,10933453.986631114,96550.74177579458,26.013698630136986,776.2160047806422,10.335843429614295,263.46066148340475,725.7078223547068,0.03807785061791125,0.3916491388694895,2205.7172952333767,27492.25722223179,6540.159738143722,660.7153028753579,4740.0,9495.0,9,3.2363013698630136,0.8189996157163648,0.18100038428363516,5.524850148566305,0.470992127870866,0.36546087122869025,0.00029536776767137053,0.014278540850675606,0.04302857757872095,0.4133896416737981,0.10163445339823574,True,Sweden,SWE,2025,False,exact_year,2025,low_imported_model_anchor,https://www.folkhalsomyndigheten.se/contentassets/975cc036216b48a39b7bf34319d4ecee/pertussis-surveillance-sweden-23rd-annual-report.pdf,"No public Swedish MRBP prevalence estimate was located in the accessible national surveillance material, so keep a conservative low anchor pending numeric reporting.",Sweden,SWE,2,relative_detection_prior_mean,Sweden,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Sweden_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,1911.22403225114,1911.22403225114,True,3.202340290308184e-05,1.4235413699758381e-16,Sweden,coverage_floor_plus_timeliness,True,True,6.0,0.03,Coverage floors plus faster routine-vaccination relaxation and earlier infant/child vaccine-origin targets.,5.954795201043958,1.7357176998803046,0.7357176998803046,0.25,calibrated_country_scenario_analysis,0.35570433099423815,0.10163445339823574,0.17351107491625806,0.14266408347394322,0.19864217571232146,0.20643633879729362
routine_timeliness_sensitivity,current,symptom_protective,country_timeline,current,2025-01-01,2050-12-31,2025,2050,1374171.7618975034,7435359.716679636,117982.01755373295,29122.068173428233,61478.856667143365,39.05538530017108,35.86889896348557,0.0,0.0,0.0,0.0,363914584.36406356,3651343.240949462,26.013698630136986,78.54172198238878,1.2462760612427632,30.659668107673028,64.72484474072037,0.004125526310825128,0.03776272107664204,118.62729221195598,98531.12559720576,8105.322588868457,1182.7452531383087,30.0,9495.0,9,3.0,0.8151842258801759,0.18481577411982417,5.410793557868368,0.4553834331530228,0.35127322655234916,0.0002709992221227374,0.02673061414765656,0.03866398877523946,0.3897178310080041,0.0,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,6377.905374440401,6377.905374440401,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,current,False,False,,,Current practice with country-profile routine coverage and default age-bin vaccine-origin timing.,1.438792831407114,0.8661956287507544,0.1338043712492456,0.25,calibrated_country_scenario_analysis,0.0,0.0,0.0,,0.0,0.0
routine_timeliness_sensitivity,coverage_floor_only,symptom_protective,country_timeline,higher_child_coverage,2025-01-01,2050-12-31,2025,2050,1452201.478900152,7845482.761171379,125080.60269884141,30767.122347898025,64951.892510701364,41.2567613810413,37.896037891956496,0.0,0.0,0.0,0.0,363914584.2953614,3651343.236051283,26.013698630136986,82.8739629879061,1.321260342304426,32.391578629049754,68.3812515703051,0.004358063639646307,0.03989688984321343,127.29750332124208,104328.36759082304,9073.552311361364,1269.1895343284164,30.0,9495.0,9,3.0,0.8148996660744268,0.18510033392557343,5.402475396949245,0.4557627145762213,0.35276355828119377,0.00027135160857079616,0.026733272054308737,0.03874928631798685,0.390008804595355,-0.05515846712455885,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,6377.905374440401,6377.905374440401,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,coverage_floor_only,True,False,,,Nominal coverage floor without timeliness improvement used in the main intervention comparison.,1.438792831407114,0.9183117356876576,0.08168826431234244,0.25,calibrated_country_scenario_analysis,-0.056488233070300486,-0.05515846712455885,-0.060166670245959564,,-0.056365493873659966,-0.056515225921335066
routine_timeliness_sensitivity,timeliness_only,symptom_protective,country_timeline,current,2025-01-01,2050-12-31,2025,2050,733489.4749728253,4038086.5385132865,59774.27136386676,11578.85551571475,31788.83890774093,19.270241608315555,17.55918269285224,0.0,0.0,0.0,0.0,363914584.6975537,3651343.2417726703,26.013698630136986,42.65540364464382,0.6314118452570211,12.190201086830491,33.46724018416963,0.0020355679015119396,0.018486280242097784,65.00988891499972,51295.33218735558,2252.66262778994,648.1656637188006,30.0,9495.0,9,3.0,0.8183571679365552,0.18164283206344461,5.505309450640572,0.46110577080426535,0.35222676985522167,0.0002665031886139057,0.015008344791616673,0.045839141589069564,0.39999178123496526,0.4569077095954477,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,6377.905374440401,6377.905374440401,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,timeliness_only,False,True,6.0,0.03,Current coverage with faster routine-vaccination relaxation and earlier infant/child vaccine-origin targets.,1.438792831407114,0.43884833971511483,0.5611516602848852,0.25,calibrated_country_scenario_analysis,0.602402705509782,0.4569077095954477,0.49336116975077526,,0.5065919473023061,0.5104621775335945
routine_timeliness_sensitivity,coverage_floor_plus_timeliness,symptom_protective,country_timeline,higher_child_coverage,2025-01-01,2050-12-31,2025,2050,730814.7957441981,4023373.739421959,59557.14195985506,11536.839479788896,31673.547396785096,19.200463697915566,17.495425640237272,0.0,0.0,0.0,0.0,363914583.91407305,3651343.253673593,26.013698630136986,42.49998844773915,0.6291182498093891,12.145966629936842,33.345861351978705,0.0020281970758945314,0.018419156856185337,64.87410055845814,51110.15702639319,2236.242983017816,646.8118167542748,30.0,9495.0,9,3.0,0.8183577159179861,0.1816422840820139,5.505326059148687,0.46116127977277793,0.35228578675645233,0.00026650627156063776,0.015010811235390121,0.045904223976656625,0.3999797382891705,0.4588864704963256,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,stale_parameter_overlay,a09010e3e8929b2829a5d15431d3a49775755e0a1cf2be38002f4834074690ab,629ec230e732a01445f47a3378fcc990248eb91b28caf57161f5c95ef2545fbf,True,accepted,6377.905374440401,6377.905374440401,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,coverage_floor_plus_timeliness,True,True,6.0,0.03,Coverage floors plus faster routine-vaccination relaxation and earlier infant/child vaccine-origin targets.,1.438792831407114,0.43725422873710224,0.5627457712628978,0.25,calibrated_country_scenario_analysis,0.6038454614183129,0.4588864704963256,0.4952015299049217,,0.5083785872205577,0.5122396798951772
