country,parameter,rhat,rhat_rank,bulk_ess,tail_ess,n_chains,total_draws,converged,mean,sd
South_Africa,beta_S,3.073128087916103,2.5373842569588314,4.9999306580311424,9.242637182310336,4,240,False,0.009354343839389528,3.320583340739816e-05
South_Africa,fitness_R,2.8136834477156336,2.298051000661535,5.267308292316316,11.465504135137522,4,240,False,1.0071272476023063,0.002713639102163341
Thailand,beta_S,1.9767332073502102,1.8458712866989209,6.777195347182473,5.189613426373589,4,240,False,0.009204084964781478,2.7153158421909138e-06
Thailand,fitness_R,6.784571886667004,2.9884416269444785,4.32800706382999,18.9785897713317,4,240,False,0.9949734392179541,0.0037882859942989094
Japan,beta_S,2.936940894494046,2.498485417255991,4.854659238221066,11.465504135137522,4,240,False,0.011749863413798784,1.8538279266779753e-05
Japan,fitness_R,5.441734824452854,3.0873071713756324,4.421433913919534,9.289807374850524,4,240,False,1.0036244608529676,0.0019529074552880289
China,beta_S,2.983941546049804,2.9907666839579394,5.126858158367809,4.488774828368329,4,240,False,0.010014328291097734,3.647467121360958e-05
China,fitness_R,7.659020399394147,4.133483942784588,4.310068810402675,15.477443560958699,4,240,False,1.0042755739219695,0.001867899302472528
